preference_scenario,weather_scenario,metric,seed_count,mean,std_dev,minimum,maximum,group
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,9,1.0,0.0,1.0,1.0,60+_nondigital_assisted
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.2,0.421637,0.0,1.0,60+_nondigital_assisted
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,9,0.046296,0.094199,0.0,0.25,60+_nondigital_assisted
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,49.05,26.149623,0.0,88.0,60+_nondigital_assisted
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,844.227583,461.696669,0.0,1483.050834,60+_nondigital_assisted
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,60+_nondigital_assisted
J_final_candidate,W1,metro_legs,10,2.2,1.398412,0.0,5.0,60+_nondigital_assisted
J_final_candidate,W1,bus_metro_transfer_legs,10,0.6,0.966092,0.0,2.0,60+_nondigital_assisted
J_final_candidate,W1,bus_metro_transfer_share_of_metro,9,0.22963,0.375812,0.0,1.0,60+_nondigital_assisted
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_nondigital_assisted
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,9,0.0,0.0,0.0,0.0,60+_nondigital_assisted
J_final_candidate,W1,agent_count,10,8.6,2.065591,5.0,11.0,60+_nondigital_unassisted
J_final_candidate,W1,successful_legs,10,11.8,2.740641,6.0,16.0,60+_nondigital_unassisted
J_final_candidate,W1,ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W1,successful_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W1,ride_hailing_requests_per_100_agents,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W1,ride_hailing_mode_share,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W1,necessary_activity_completion_rate,7,1.0,0.0,1.0,1.0,60+_nondigital_unassisted
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W1,total_outdoor_exposure_minutes,10,211.9419,54.375734,104.514,295.057,60+_nondigital_unassisted
J_final_candidate,W1,total_heat_risk_burden,10,3093.470857,901.420704,1420.835866,4283.7275,60+_nondigital_unassisted
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,0.6,0.516398,0.0,1.0,60+_nondigital_unassisted
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,0.6,0.516398,0.0,1.0,60+_nondigital_unassisted
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,6,1.0,0.0,1.0,1.0,60+_nondigital_unassisted
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,6,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,22.2,19.943253,0.0,44.0,60+_nondigital_unassisted
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,381.043,345.317484,0.0,808.6,60+_nondigital_unassisted
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W1,metro_legs,10,1.1,1.100505,0.0,3.0,60+_nondigital_unassisted
J_final_candidate,W1,bus_metro_transfer_legs,10,0.5,0.707107,0.0,2.0,60+_nondigital_unassisted
J_final_candidate,W1,bus_metro_transfer_share_of_metro,6,0.361111,0.287067,0.0,0.666667,60+_nondigital_unassisted
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,6,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W2,agent_count,10,80.0,0.0,80.0,80.0,18-39
J_final_candidate,W2,successful_legs,10,171.3,4.808557,166.0,182.0,18-39
J_final_candidate,W2,ride_hailing_requests,10,41.4,7.183314,32.0,51.0,18-39
J_final_candidate,W2,successful_ride_hailing_requests,10,40.6,6.51835,32.0,50.0,18-39
J_final_candidate,W2,failed_ride_hailing_requests,10,0.8,1.032796,0.0,3.0,18-39
J_final_candidate,W2,ride_hailing_requests_per_100_agents,10,51.75,8.979142,40.0,63.75,18-39
J_final_candidate,W2,ride_hailing_mode_share,10,0.236675,0.035148,0.189349,0.292398,18-39
J_final_candidate,W2,mean_ride_hailing_wait_minutes,10,11.451081,0.735622,10.308971,12.506826,18-39
J_final_candidate,W2,necessary_activity_completion_rate,10,0.968453,0.019656,0.930556,1.0,18-39
J_final_candidate,W2,transport_related_unmet,10,0.1,0.316228,0.0,1.0,18-39
J_final_candidate,W2,total_outdoor_exposure_minutes,10,3523.1638,127.997484,3349.306,3772.804,18-39
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,18-39
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,64.4,4.501851,58.0,72.0,18-39
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,62.7,4.877385,55.0,70.0,18-39
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,10,0.973195,0.017202,0.948276,1.0,18-39
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,23.5,5.338539,16.0,34.0,18-39
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,10,0.208393,0.040038,0.136752,0.263566,18-39
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,2348.4208,195.266263,1992.892,2634.666,18-39
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,18-39
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,1955.436286,169.818416,1573.327766,2216.775342,18-39
J_final_candidate,W2,metro_legs,10,89.2,4.131182,82.0,94.0,18-39
J_final_candidate,W2,bus_metro_transfer_legs,10,50.5,5.602579,45.0,60.0,18-39
J_final_candidate,W2,bus_metro_transfer_share_of_metro,10,0.565903,0.053446,0.51087,0.638298,18-39
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,40.8,5.553777,34.0,51.0,18-39
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,10,0.36312,0.046299,0.298246,0.435897,18-39
J_final_candidate,W2,agent_count,10,66.0,0.0,66.0,66.0,40-59
J_final_candidate,W2,successful_legs,10,129.5,4.377975,122.0,136.0,40-59
J_final_candidate,W2,ride_hailing_requests,10,20.8,5.287301,13.0,28.0,40-59
J_final_candidate,W2,successful_ride_hailing_requests,10,20.1,4.998889,13.0,27.0,40-59
J_final_candidate,W2,failed_ride_hailing_requests,10,0.7,0.674949,0.0,2.0,40-59
J_final_candidate,W2,ride_hailing_requests_per_100_agents,10,31.515152,8.011062,19.69697,42.424242,40-59
J_final_candidate,W2,ride_hailing_mode_share,10,0.154812,0.036658,0.1,0.201493,40-59
J_final_candidate,W2,mean_ride_hailing_wait_minutes,10,11.303046,0.610218,10.440071,12.117352,40-59
J_final_candidate,W2,necessary_activity_completion_rate,10,0.967915,0.030255,0.919355,1.0,40-59
J_final_candidate,W2,transport_related_unmet,10,0.0,0.0,0.0,0.0,40-59
J_final_candidate,W2,total_outdoor_exposure_minutes,10,2535.0649,97.144343,2422.51,2733.004,40-59
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,40-59
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,55.6,2.221111,52.0,59.0,40-59
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,53.8,1.932184,51.0,57.0,40-59
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,10,0.968111,0.027087,0.929825,1.0,40-59
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,15.6,4.221637,10.0,24.0,40-59
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,10,0.145581,0.038214,0.095238,0.216216,40-59
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,2111.4317,121.15886,1888.387,2330.913,40-59
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,40-59
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,1715.933305,85.107585,1579.453512,1832.94726,40-59
J_final_candidate,W2,metro_legs,10,59.5,4.143268,54.0,69.0,40-59
J_final_candidate,W2,bus_metro_transfer_legs,10,31.2,3.910101,27.0,41.0,40-59
J_final_candidate,W2,bus_metro_transfer_share_of_metro,10,0.52389,0.04568,0.474576,0.596491,40-59
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,27.2,2.973961,23.0,34.0,40-59
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,10,0.254007,0.026096,0.221239,0.306306,40-59
J_final_candidate,W2,agent_count,10,54.0,0.0,54.0,54.0,60+
J_final_candidate,W2,successful_legs,10,72.3,7.528465,60.0,87.0,60+
J_final_candidate,W2,ride_hailing_requests,10,2.6,0.966092,1.0,4.0,60+
J_final_candidate,W2,successful_ride_hailing_requests,10,2.5,1.080123,1.0,4.0,60+
J_final_candidate,W2,failed_ride_hailing_requests,10,0.1,0.316228,0.0,1.0,60+
J_final_candidate,W2,ride_hailing_requests_per_100_agents,10,4.814815,1.789059,1.851852,7.407407,60+
J_final_candidate,W2,ride_hailing_mode_share,10,0.03416,0.014123,0.015385,0.059701,60+
J_final_candidate,W2,mean_ride_hailing_wait_minutes,10,9.802767,1.641496,8.0,13.0,60+
J_final_candidate,W2,necessary_activity_completion_rate,10,0.983974,0.033819,0.916667,1.0,60+
J_final_candidate,W2,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+
J_final_candidate,W2,total_outdoor_exposure_minutes,10,1329.7659,146.659284,1074.551,1553.031,60+
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,5.1,2.078995,1.0,7.0,60+
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,4.9,2.024846,1.0,7.0,60+
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,10,0.966667,0.070273,0.833333,1.0,60+
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,0.2,0.632456,0.0,2.0,60+
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,10,0.033333,0.105409,0.0,0.333333,60+
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,191.2034,83.298187,38.389,275.223,60+
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,122.42112,57.688813,28.8334,184.7614,60+
J_final_candidate,W2,metro_legs,10,9.7,2.668749,6.0,13.0,60+
J_final_candidate,W2,bus_metro_transfer_legs,10,3.8,1.686548,2.0,7.0,60+
J_final_candidate,W2,bus_metro_transfer_share_of_metro,10,0.393074,0.128306,0.222222,0.6,60+
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,0.8,0.788811,0.0,2.0,60+
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,10,0.076142,0.071846,0.0,0.166667,60+
J_final_candidate,W2,agent_count,10,26.0,0.0,26.0,26.0,60+_digital
J_final_candidate,W2,successful_legs,10,34.2,7.699928,20.0,47.0,60+_digital
J_final_candidate,W2,ride_hailing_requests,10,1.9,0.994429,1.0,4.0,60+_digital
J_final_candidate,W2,successful_ride_hailing_requests,10,1.8,1.135292,0.0,4.0,60+_digital
J_final_candidate,W2,failed_ride_hailing_requests,10,0.1,0.316228,0.0,1.0,60+_digital
J_final_candidate,W2,ride_hailing_requests_per_100_agents,10,7.307692,3.824727,3.846154,15.384615,60+_digital
J_final_candidate,W2,ride_hailing_mode_share,10,0.052246,0.035865,0.0,0.129032,60+_digital
J_final_candidate,W2,mean_ride_hailing_wait_minutes,10,9.791667,3.844639,7.0,20.0,60+_digital
J_final_candidate,W2,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,60+_digital
J_final_candidate,W2,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_digital
J_final_candidate,W2,total_outdoor_exposure_minutes,10,622.3484,149.53076,365.389,885.023,60+_digital
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_digital
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,2.5,1.779513,0.0,5.0,60+_digital
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,2.5,1.779513,0.0,5.0,60+_digital
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,8,1.0,0.0,1.0,1.0,60+_digital
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,0.1,0.316228,0.0,1.0,60+_digital
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,8,0.03125,0.088388,0.0,0.25,60+_digital
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,89.9735,66.914925,0.0,192.72,60+_digital
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_digital
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,53.37124,41.203246,0.0,125.142,60+_digital
J_final_candidate,W2,metro_legs,10,5.5,2.27303,2.0,9.0,60+_digital
J_final_candidate,W2,bus_metro_transfer_legs,10,2.2,1.686548,0.0,5.0,60+_digital
J_final_candidate,W2,bus_metro_transfer_share_of_metro,10,0.405556,0.298048,0.0,1.0,60+_digital
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,0.4,0.516398,0.0,1.0,60+_digital
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,8,0.084375,0.100834,0.0,0.25,60+_digital
J_final_candidate,W2,agent_count,10,2.0,1.699673,0.0,5.0,60+_digital_medical_high
J_final_candidate,W2,successful_legs,10,3.6,3.098387,0.0,10.0,60+_digital_medical_high
J_final_candidate,W2,ride_hailing_requests,10,0.1,0.316228,0.0,1.0,60+_digital_medical_high
J_final_candidate,W2,successful_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W2,failed_ride_hailing_requests,10,0.1,0.316228,0.0,1.0,60+_digital_medical_high
J_final_candidate,W2,ride_hailing_requests_per_100_agents,9,2.777778,8.333333,0.0,25.0,60+_digital_medical_high
J_final_candidate,W2,ride_hailing_mode_share,9,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W2,mean_ride_hailing_wait_minutes,1,20.0,0.0,20.0,20.0,60+_digital_medical_high
J_final_candidate,W2,necessary_activity_completion_rate,8,1.0,0.0,1.0,1.0,60+_digital_medical_high
J_final_candidate,W2,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W2,total_outdoor_exposure_minutes,10,71.1589,64.690396,0.0,207.765,60+_digital_medical_high
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,0.5,0.707107,0.0,2.0,60+_digital_medical_high
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,0.5,0.707107,0.0,2.0,60+_digital_medical_high
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,4,1.0,0.0,1.0,1.0,60+_digital_medical_high
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,4,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,19.0032,26.839916,0.0,75.429,60+_digital_medical_high
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,8.44764,12.81663,0.0,38.429,60+_digital_medical_high
J_final_candidate,W2,metro_legs,10,0.6,0.699206,0.0,2.0,60+_digital_medical_high
J_final_candidate,W2,bus_metro_transfer_legs,10,0.2,0.421637,0.0,1.0,60+_digital_medical_high
J_final_candidate,W2,bus_metro_transfer_share_of_metro,5,0.4,0.547723,0.0,1.0,60+_digital_medical_high
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,4,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W2,agent_count,10,9.2,4.315347,3.0,15.0,60+_digital_medical_low
J_final_candidate,W2,successful_legs,10,11.3,8.756585,0.0,27.0,60+_digital_medical_low
J_final_candidate,W2,ride_hailing_requests,10,0.6,0.699206,0.0,2.0,60+_digital_medical_low
J_final_candidate,W2,successful_ride_hailing_requests,10,0.6,0.699206,0.0,2.0,60+_digital_medical_low
J_final_candidate,W2,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W2,ride_hailing_requests_per_100_agents,10,6.602564,9.049997,0.0,25.0,60+_digital_medical_low
J_final_candidate,W2,ride_hailing_mode_share,9,0.045043,0.05293,0.0,0.142857,60+_digital_medical_low
J_final_candidate,W2,mean_ride_hailing_wait_minutes,5,8.15,0.928709,7.5,9.75,60+_digital_medical_low
J_final_candidate,W2,necessary_activity_completion_rate,8,1.0,0.0,1.0,1.0,60+_digital_medical_low
J_final_candidate,W2,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W2,total_outdoor_exposure_minutes,10,202.7316,162.301233,0.0,518.849,60+_digital_medical_low
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,1.0,1.247219,0.0,4.0,60+_digital_medical_low
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,1.0,1.247219,0.0,4.0,60+_digital_medical_low
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,6,1.0,0.0,1.0,1.0,60+_digital_medical_low
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,6,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,35.7203,48.174015,0.0,157.72,60+_digital_medical_low
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,28.3736,33.050242,0.0,105.142,60+_digital_medical_low
J_final_candidate,W2,metro_legs,10,1.9,1.595131,0.0,5.0,60+_digital_medical_low
J_final_candidate,W2,bus_metro_transfer_legs,10,0.9,0.875595,0.0,3.0,60+_digital_medical_low
J_final_candidate,W2,bus_metro_transfer_share_of_metro,9,0.531481,0.421509,0.0,1.0,60+_digital_medical_low
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,0.2,0.421637,0.0,1.0,60+_digital_medical_low
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,6,0.104167,0.20026,0.0,0.5,60+_digital_medical_low
J_final_candidate,W2,agent_count,10,14.8,3.794733,10.0,22.0,60+_digital_medical_standard
J_final_candidate,W2,successful_legs,10,19.3,6.129165,8.0,28.0,60+_digital_medical_standard
J_final_candidate,W2,ride_hailing_requests,10,1.2,1.398412,0.0,4.0,60+_digital_medical_standard
J_final_candidate,W2,successful_ride_hailing_requests,10,1.2,1.398412,0.0,4.0,60+_digital_medical_standard
J_final_candidate,W2,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_digital_medical_standard
J_final_candidate,W2,ride_hailing_requests_per_100_agents,10,7.390493,7.599844,0.0,18.75,60+_digital_medical_standard
J_final_candidate,W2,ride_hailing_mode_share,10,0.054817,0.054701,0.0,0.148148,60+_digital_medical_standard
J_final_candidate,W2,mean_ride_hailing_wait_minutes,6,8.944444,1.794023,7.0,12.0,60+_digital_medical_standard
J_final_candidate,W2,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,60+_digital_medical_standard
J_final_candidate,W2,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_digital_medical_standard
J_final_candidate,W2,total_outdoor_exposure_minutes,10,348.4579,107.77113,143.0,483.612,60+_digital_medical_standard
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_digital_medical_standard
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,1.0,1.054093,0.0,3.0,60+_digital_medical_standard
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,1.0,1.054093,0.0,3.0,60+_digital_medical_standard
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,6,1.0,0.0,1.0,1.0,60+_digital_medical_standard
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,0.1,0.316228,0.0,1.0,60+_digital_medical_standard
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,6,0.083333,0.204124,0.0,0.5,60+_digital_medical_standard
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,35.25,39.841637,0.0,111.714,60+_digital_medical_standard
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_digital_medical_standard
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,16.55,20.131569,0.0,59.714,60+_digital_medical_standard
J_final_candidate,W2,metro_legs,10,3.0,2.108185,1.0,7.0,60+_digital_medical_standard
J_final_candidate,W2,bus_metro_transfer_legs,10,1.1,1.37032,0.0,4.0,60+_digital_medical_standard
J_final_candidate,W2,bus_metro_transfer_share_of_metro,10,0.312143,0.343948,0.0,1.0,60+_digital_medical_standard
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,0.2,0.421637,0.0,1.0,60+_digital_medical_standard
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,6,0.083333,0.139443,0.0,0.333333,60+_digital_medical_standard
J_final_candidate,W2,agent_count,10,5.2,2.20101,2.0,10.0,60+_medical_high
J_final_candidate,W2,successful_legs,10,7.7,2.540779,4.0,11.0,60+_medical_high
J_final_candidate,W2,ride_hailing_requests,10,0.3,0.674949,0.0,2.0,60+_medical_high
J_final_candidate,W2,successful_ride_hailing_requests,10,0.2,0.421637,0.0,1.0,60+_medical_high
J_final_candidate,W2,failed_ride_hailing_requests,10,0.1,0.316228,0.0,1.0,60+_medical_high
J_final_candidate,W2,ride_hailing_requests_per_100_agents,10,7.333333,15.539674,0.0,40.0,60+_medical_high
J_final_candidate,W2,ride_hailing_mode_share,10,0.034091,0.081064,0.0,0.25,60+_medical_high
J_final_candidate,W2,mean_ride_hailing_wait_minutes,2,11.5,2.12132,10.0,13.0,60+_medical_high
J_final_candidate,W2,necessary_activity_completion_rate,9,1.0,0.0,1.0,1.0,60+_medical_high
J_final_candidate,W2,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W2,total_outdoor_exposure_minutes,10,147.386,55.718041,62.778,215.889,60+_medical_high
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,0.7,1.05935,0.0,3.0,60+_medical_high
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,0.7,1.05935,0.0,3.0,60+_medical_high
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,4,1.0,0.0,1.0,1.0,60+_medical_high
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,4,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,26.2318,39.061688,0.0,101.175,60+_medical_high
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,12.27624,18.84364,0.0,50.429,60+_medical_high
J_final_candidate,W2,metro_legs,10,0.7,0.674949,0.0,2.0,60+_medical_high
J_final_candidate,W2,bus_metro_transfer_legs,10,0.2,0.421637,0.0,1.0,60+_medical_high
J_final_candidate,W2,bus_metro_transfer_share_of_metro,6,0.333333,0.516398,0.0,1.0,60+_medical_high
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,4,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W2,agent_count,10,19.0,4.944132,13.0,28.0,60+_medical_low
J_final_candidate,W2,successful_legs,10,25.1,7.489993,18.0,39.0,60+_medical_low
J_final_candidate,W2,ride_hailing_requests,10,0.6,0.699206,0.0,2.0,60+_medical_low
J_final_candidate,W2,successful_ride_hailing_requests,10,0.6,0.699206,0.0,2.0,60+_medical_low
J_final_candidate,W2,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_medical_low
J_final_candidate,W2,ride_hailing_requests_per_100_agents,10,3.311156,4.426331,0.0,13.333333,60+_medical_low
J_final_candidate,W2,ride_hailing_mode_share,10,0.022959,0.028924,0.0,0.083333,60+_medical_low
J_final_candidate,W2,mean_ride_hailing_wait_minutes,5,8.15,0.928709,7.5,9.75,60+_medical_low
J_final_candidate,W2,necessary_activity_completion_rate,10,0.965714,0.073525,0.8,1.0,60+_medical_low
J_final_candidate,W2,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_medical_low
J_final_candidate,W2,total_outdoor_exposure_minutes,10,457.9416,136.679618,324.76,701.551,60+_medical_low
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_medical_low
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,2.5,1.509231,0.0,5.0,60+_medical_low
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,2.3,1.418136,0.0,4.0,60+_medical_low
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,9,0.922222,0.171594,0.5,1.0,60+_medical_low
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,0.0,0.0,0.0,0.0,60+_medical_low
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,9,0.0,0.0,0.0,0.0,60+_medical_low
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,98.3241,61.665485,0.0,202.291,60+_medical_low
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_medical_low
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,79.49738,48.858569,0.0,149.713,60+_medical_low
J_final_candidate,W2,metro_legs,10,3.8,2.043961,1.0,7.0,60+_medical_low
J_final_candidate,W2,bus_metro_transfer_legs,10,1.9,0.737865,1.0,3.0,60+_medical_low
J_final_candidate,W2,bus_metro_transfer_share_of_metro,10,0.575476,0.214198,0.285714,1.0,60+_medical_low
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,0.6,0.843274,0.0,2.0,60+_medical_low
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,9,0.124074,0.173828,0.0,0.5,60+_medical_low
J_final_candidate,W2,agent_count,10,29.8,4.263541,23.0,35.0,60+_medical_standard
J_final_candidate,W2,successful_legs,10,39.5,10.501323,28.0,65.0,60+_medical_standard
