seed,leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,fare_before_coupon_yuan,coupon_bound,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,weather_scenario,day_type,policy,experiment_condition,outdoor_exposure_minutes,heat_hazard_dose_c_min,age_vulnerability_weight,heat_risk_burden,rain_exposure_minutes
48,42-2026-07-07-L01,42,2026-07-07,Tuesday,outbound,activity-42-2026-07-07-002,work,Z3,Z6,2026-07-07 09:08:21.828780,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:08:21.828780,False,5.0,2026-07-07 10:24:01.920720,2026-07-07 10:24:01.920720,0.0,True,True,False,False,False,,True,False,walk,bus,1,30.971,6.857,12.0,12.114,2.0,39.697,0.0,0.0,0.0,10.0,30.971,12.0,6.857,0.0,2026-07-07 09:08:21.828780,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.53,0.0,10.53,22.0,5.0,38.138,75.668,6.0,6.0,False,False,False,0.0,28.21,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,28.857,0.0,1.0,0.0,16.939187
48,42-2026-07-07-L02,42,2026-07-07,Tuesday,return_home,activity-42-2026-07-07-002,return_home,Z6,Z3,2026-07-07 18:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,10.0,0.0,81.081,96.796,2.0,2.0,False,False,False,0.0,12.357,1.113725,heavy_rain,W2,workday,P0_no_policy,P0_baseline,15.714,0.0,1.0,0.0,11.714
48,43-2026-07-07-L01,43,2026-07-07,Tuesday,outbound,activity-43-2026-07-07-002,work,Z4,Z7,2026-07-07 07:55:55.980000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:55:55.980000,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,59.067,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 07:55:55.980000,metro,False,,False,False,metro,walk-metro-walk,True,6.048,0.0,6.048,25.0,0.0,28.019,59.067,5.0,5.0,False,False,False,0.0,35.001,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,25.0,0.0,1.0,0.0,25.0
48,43-2026-07-07-L02,43,2026-07-07,Tuesday,between_activities,activity-43-2026-07-07-003,out_of_home_family_activity,Z7,Z7,2026-07-07 18:26:12.840000,2026-07-07 19:30:00,2026-07-07 18:00:00,2026-07-07 18:26:12.840000,False,5.0,2026-07-07 19:25:00,2026-07-07 19:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,58.786,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:26:12.840000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,34.286,58.786,5.0,5.0,False,False,False,0.0,35.0,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,20.0,0.0,1.0,0.0,20.0
48,43-2026-07-07-L03,43,2026-07-07,Tuesday,return_home,activity-43-2026-07-07-003,return_home,Z7,Z4,2026-07-07 22:30:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,24.501,11.0,8.0,5.501,2.0,46.019,24.501,8.0,11.0,0.0,0.0,0.0,0.0,12.0,2026-07-07 22:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,17.0,0.0,17.0,20.0,5.0,33.52,75.52,7.0,7.0,False,False,False,0.0,32.21,,normal,W2,workday,P0_no_policy,P0_baseline,31.0,0.0,1.0,0.0,0
48,44-2026-07-07-L01,44,2026-07-07,Tuesday,outbound,activity-44-2026-07-07-002,work,Z6,Z3,2026-07-07 07:15:05.019240,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 07:15:05.019240,False,5.0,2026-07-07 08:25:00.406500,2026-07-07 08:25:00.406500,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.299,4.0,8.0,8.299,2.0,44.624,0.0,0.0,0.0,15.0,20.299,8.0,4.0,0.0,2026-07-07 07:15:05.019240,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,7.6,0.0,7.6,23.0,5.0,34.323,69.923,6.0,6.0,False,False,False,0.0,29.422,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,27.0,0.0,1.0,0.0,27.0
48,44-2026-07-07-L02,44,2026-07-07,Tuesday,return_home,activity-44-2026-07-07-002,return_home,Z3,Z6,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,20.697,4.5,8.0,8.197,2.0,45.524,20.697,8.0,4.5,0.0,0.0,0.0,0.0,15.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,9.0,0.0,9.0,23.0,5.0,34.221,71.221,6.0,6.0,False,False,False,0.0,29.51,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,27.5,0.0,1.0,0.0,27.5
48,45-2026-07-07-L01,45,2026-07-07,Tuesday,outbound,activity-45-2026-07-07-002,social_leisure,Z6,Z6,2026-07-07 13:35:55.506540,2026-07-07 14:30:00,2026-07-07 12:30:00,2026-07-07 13:35:55.506540,False,10.0,2026-07-07 14:20:00,2026-07-07 14:20:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:35:55.506540,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,22.075,44.075,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W2,workday,P0_no_policy,P0_baseline,22.0,0.0,1.0,0.0,0
48,45-2026-07-07-L02,45,2026-07-07,Tuesday,return_home,activity-45-2026-07-07-002,return_home,Z6,Z6,2026-07-07 18:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,14.667,0.0,14.667,2.0,0.0,16.58,33.247,22.13,22.13,False,False,False,0.0,21.753,1.113725,heavy_rain,W2,workday,P0_no_policy,P0_baseline,14.667,0.0,1.0,0.0,14.667
48,46-2026-07-07-L01,46,2026-07-07,Tuesday,outbound,activity-46-2026-07-07-002,work,Z2,Z4,2026-07-07 08:14:35.220000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:14:35.220000,False,5.0,2026-07-07 09:55:00,2026-07-07 09:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,100.413,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2026-07-07 08:14:35.220000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,25.0,0.0,70.913,100.413,7.0,7.0,False,False,False,0.0,35.0,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,25.0,0.0,1.0,0.0,25.0
48,46-2026-07-07-L02,46,2026-07-07,Tuesday,return_home,activity-46-2026-07-07-002,return_home,Z4,Z2,2026-07-07 18:00:00,,,,False,10.0,,,,,,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:00:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,10.0,0.0,112.822,128.536,2.0,2.0,False,False,False,0.0,12.273,1.113725,heavy_rain,W2,workday,P0_no_policy,P0_baseline,15.714,0.0,1.0,0.0,11.714
48,47-2026-07-07-L01,47,2026-07-07,Tuesday,outbound,activity-47-2026-07-07-003,work,Z6,Z6,2026-07-07 07:55:27.835620,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 07:55:27.835620,False,10.0,2026-07-07 09:20:00,2026-07-07 09:20:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:55:27.835620,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,66.821,84.536,2.0,2.0,False,False,False,0.0,11.948,1.075817,heavy_rain,W2,workday,P0_no_policy,P0_baseline,17.714,0.0,1.0,0.0,17.714
48,47-2026-07-07-L02,47,2026-07-07,Tuesday,between_activities,activity-47-2026-07-07-004,social_leisure,Z6,Z3,2026-07-07 18:22:26.851320,2026-07-07 20:00:00,2026-07-07 18:00:00,2026-07-07 18:22:26.851320,False,5.0,2026-07-07 19:55:00,2026-07-07 19:55:00,0.0,True,True,False,False,False,,False,False,bus,bus,2,52.688,10.514,20.0,22.174,4.0,29.864,31.674,12.0,5.714,0.0,21.014,8.0,4.8,0.0,2026-07-07 18:22:26.851320,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,14.354,0.0,14.354,20.0,10.0,48.198,92.552,8.0,8.0,False,False,False,0.0,24.375,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,30.514,0.0,1.0,0.0,30.514
48,47-2026-07-07-L03,47,2026-07-07,Tuesday,return_home,activity-47-2026-07-07-004,return_home,Z3,Z6,2026-07-07 22:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,52.024,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,2026-07-07 22:00:00,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,20.0,0.0,26.024,52.024,4.0,4.0,False,False,False,0.0,35.001,,normal,W2,workday,P0_no_policy,P0_baseline,20.0,0.0,1.0,0.0,0
48,48-2026-07-07-L01,48,2026-07-07,Tuesday,outbound,activity-48-2026-07-07-002,work,Z7,Z2,2026-07-07 07:47:36.360000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:47:36.360000,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,67.394,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 07:47:36.360000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,42.894,67.394,5.0,5.0,False,False,False,0.0,34.999,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,20.0,0.0,1.0,0.0,20.0
48,48-2026-07-07-L02,48,2026-07-07,Tuesday,return_home,activity-48-2026-07-07-002,return_home,Z2,Z7,2026-07-07 17:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,20.365,4.0,8.0,8.365,2.0,57.394,0.0,0.0,0.0,10.0,20.365,8.0,4.0,0.0,2026-07-07 17:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.5,0.0,8.5,18.0,5.0,51.259,82.759,7.0,7.0,False,False,False,0.0,31.219,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,22.0,0.0,1.0,0.0,22.0
48,49-2026-07-07-L01,49,2026-07-07,Tuesday,outbound,activity-49-2026-07-07-002,work,Z6,Z6,2026-07-07 09:18:21.428340,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:18:21.428340,False,8.0,2026-07-07 09:52:41.280000,2026-07-07 09:52:41.280000,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:18:21.428340,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,12.411,0.0,12.411,2.0,0.0,19.921,34.331,25.72,25.72,False,False,False,0.0,22.105,0.808497,heavy_rain,W2,workday,P0_no_policy,P0_baseline,12.411,0.0,1.0,0.0,12.411
48,49-2026-07-07-L02,49,2026-07-07,Tuesday,return_home,activity-49-2026-07-07-002,return_home,Z6,Z6,2026-07-07 19:30:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:30:00,bus,False,,False,False,bus,walk-bus-walk,True,6.857,0.0,6.857,12.0,0.0,32.732,51.589,2.0,2.0,False,False,False,0.0,14.799,0.803576,heavy_rain,W2,workday,P0_no_policy,P0_baseline,18.857,0.0,1.0,0.0,12.857
48,5-2026-07-07-L01,5,2026-07-07,Tuesday,outbound,activity-5-2026-07-07-002,work,Z9,Z6,2026-07-07 08:18:09.547740,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:18:09.547740,False,8.0,2026-07-07 09:52:34.239300,2026-07-07 09:52:34.239300,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:18:09.547740,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,23.0,0.0,23.0,2.0,0.0,69.412,94.412,72.16,72.16,False,False,False,0.0,21.212,1.292157,heavy_rain,W2,workday,P0_no_policy,P0_baseline,23.0,0.0,1.0,0.0,23.0
48,5-2026-07-07-L02,5,2026-07-07,Tuesday,return_home,activity-5-2026-07-07-002,return_home,Z6,Z9,2026-07-07 19:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:00:00,bus,False,,False,False,bus,walk-bus-walk,True,6.4,0.0,6.4,14.0,0.0,111.375,131.775,2.0,2.0,False,False,False,0.0,14.542,1.296386,heavy_rain,W2,workday,P0_no_policy,P0_baseline,20.4,0.0,1.0,0.0,12.4
48,50-2026-07-07-L01,50,2026-07-07,Tuesday,outbound,activity-50-2026-07-07-002,work,Z8,Z1,2026-07-07 08:31:59.306160,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:31:59.306160,False,5.0,2026-07-07 09:52:55.707300,2026-07-07 09:52:55.707300,0.0,True,True,False,False,False,,False,True,bus,walk,1,31.644,5.714,12.0,13.93,2.0,44.296,31.644,12.0,5.714,0.0,0.0,0.0,0.0,10.0,2026-07-07 08:31:59.306160,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,9.708,0.0,9.708,22.0,5.0,44.232,80.94,7.0,7.0,False,False,False,0.0,27.708,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,27.714,0.0,1.0,0.0,27.714
48,50-2026-07-07-L02,50,2026-07-07,Tuesday,return_home,activity-50-2026-07-07-002,return_home,Z1,Z8,2026-07-07 19:00:00,,,,False,5.0,,,,,,False,False,False,,False,False,bus,bus,2,58.88,20.514,20.0,18.366,4.0,33.63,20.972,8.0,4.8,0.0,37.908,12.0,15.714,0.0,2026-07-07 19:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,23.842,0.0,23.842,20.0,10.0,48.668,102.51,9.0,9.0,False,False,False,0.0,27.216,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,40.514,0.0,1.0,0.0,12.8
48,51-2026-07-07-L01,51,2026-07-07,Tuesday,outbound,activity-51-2026-07-07-003,work,Z8,Z1,2026-07-07 09:05:16.793047,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:05:16.793047,False,5.0,2026-07-07 10:24:59.570700,2026-07-07 10:24:59.570700,0.0,True,True,False,False,False,,False,True,bus,walk,1,31.528,5.714,12.0,13.814,2.0,43.185,31.528,12.0,5.714,0.0,0.0,0.0,0.0,8.889,2026-07-07 09:05:16.793047,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,9.708,0.0,9.708,20.889,5.0,44.116,79.713,7.0,7.0,False,False,False,0.0,27.78,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,26.603,0.0,1.0,0.0,17.714
48,51-2026-07-07-L02,51,2026-07-07,Tuesday,return_home,activity-51-2026-07-07-003,return_home,Z1,Z8,2026-07-07 19:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.48,0.0,4.48,10.0,0.0,83.842,98.322,2.0,2.0,False,False,False,0.0,13.914,1.296386,heavy_rain,W2,workday,P0_no_policy,P0_baseline,14.48,0.0,1.0,0.0,8.48
48,52-2026-07-07-L01,52,2026-07-07,Tuesday,outbound,activity-52-2026-07-07-003,work,Z5,Z7,2026-07-07 07:54:35.400000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:54:35.400000,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,60.41,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 07:54:35.400000,metro,False,,False,False,metro,walk-metro-walk,True,6.048,0.0,6.048,25.0,0.0,29.362,60.41,5.0,5.0,False,False,False,0.0,35.0,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,25.0,0.0,1.0,0.0,25.0
48,52-2026-07-07-L02,52,2026-07-07,Tuesday,return_home,activity-52-2026-07-07-003,return_home,Z7,Z5,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,57.482,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.12,0.0,3.12,25.0,0.0,29.362,57.482,5.0,5.0,False,False,False,0.0,35.0,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,25.0,0.0,1.0,0.0,25.0
48,53-2026-07-07-L01,53,2026-07-07,Tuesday,outbound,activity-53-2026-07-07-002,social_leisure,Z7,Z7,2026-07-07 10:51:04.125240,2026-07-07 12:00:00,2026-07-07 10:00:00,2026-07-07 10:51:04.125240,False,10.0,2026-07-07 11:50:00,2026-07-07 11:50:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 10:51:04.125240,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,43.931,58.931,2.0,2.0,False,False,False,0.0,16.165,0.515315,normal,W2,workday,P0_no_policy,P0_baseline,15.0,0.0,1.0,0.0,0
48,53-2026-07-07-L02,53,2026-07-07,Tuesday,return_home,activity-53-2026-07-07-002,return_home,Z7,Z7,2026-07-07 22:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,40.446,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2026-07-07 22:00:00,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,16.0,0.0,18.446,40.446,4.0,4.0,False,False,False,0.0,34.999,,normal,W2,workday,P0_no_policy,P0_baseline,16.0,0.0,1.0,0.0,0
48,54-2026-07-07-L01,54,2026-07-07,Tuesday,outbound,activity-54-2026-07-07-003,work,Z7,Z7,2026-07-07 07:04:27.272880,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 07:04:27.272880,False,5.0,2026-07-07 08:25:00.620940,2026-07-07 08:25:00.620940,0.0,True,True,False,False,False,,False,False,bus,bus,2,40.997,8.5,16.0,16.497,4.0,29.559,20.698,8.0,4.5,0.0,20.299,8.0,4.0,0.0,2026-07-07 07:04:27.272880,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,11.5,0.0,11.5,16.0,10.0,43.056,80.556,8.0,8.0,False,False,False,0.0,26.189,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,24.5,0.0,1.0,0.0,24.5
48,54-2026-07-07-L02,54,2026-07-07,Tuesday,return_home,activity-54-2026-07-07-003,return_home,Z7,Z7,2026-07-07 18:00:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,11.0,0.0,11.0,2.0,0.0,42.898,55.898,47.73,47.73,False,False,False,0.0,21.67,1.113725,heavy_rain,W2,workday,P0_no_policy,P0_baseline,11.0,0.0,1.0,0.0,11.0
48,55-2026-07-07-L01,55,2026-07-07,Tuesday,outbound,activity-55-2026-07-07-003,work,Z7,Z1,2026-07-07 09:16:43.904700,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:16:43.904700,False,5.0,2026-07-07 10:25:00,2026-07-07 10:25:00,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.068,4.8,8.0,7.268,2.0,43.2,0.0,0.0,0.0,10.0,20.068,8.0,4.8,0.0,2026-07-07 09:16:43.904700,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.0,0.0,8.0,18.0,5.0,37.268,68.268,7.0,7.0,False,False,False,0.0,30.831,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,22.8,0.0,1.0,0.0,10.0
48,55-2026-07-07-L02,55,2026-07-07,Tuesday,return_home,activity-55-2026-07-07-003,return_home,Z1,Z7,2026-07-07 20:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,53.778,0.0,0.0,0.0,8.889,0.0,0.0,0.0,8.889,2026-07-07 20:00:00,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,17.778,0.0,30.0,53.778,5.0,5.0,False,False,False,0.0,35.0,,normal,W2,workday,P0_no_policy,P0_baseline,17.778,0.0,1.0,0.0,0
48,56-2026-07-07-L01,56,2026-07-07,Tuesday,outbound,activity-56-2026-07-07-002,work,Z4,Z4,2026-07-07 09:19:06.282540,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:19:06.282540,False,8.0,2026-07-07 09:52:38.160000,2026-07-07 09:52:38.160000,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:19:06.282540,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,12.224,0.0,12.224,2.0,0.0,19.307,33.531,25.11,25.11,False,False,False,0.0,22.105,0.808497,heavy_rain,W2,workday,P0_no_policy,P0_baseline,12.224,0.0,1.0,0.0,12.224
48,56-2026-07-07-L02,56,2026-07-07,Tuesday,return_home,activity-56-2026-07-07-002,return_home,Z4,Z4,2026-07-07 18:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:00:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,39.718,57.433,2.0,2.0,False,False,False,0.0,11.82,1.113725,heavy_rain,W2,workday,P0_no_policy,P0_baseline,17.714,0.0,1.0,0.0,17.714
48,57-2026-07-07-L01,57,2026-07-07,Tuesday,outbound,activity-57-2026-07-07-002,work,Z4,Z4,2026-07-07 08:47:43.341420,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:47:43.341420,False,8.0,2026-07-07 09:22:00,2026-07-07 09:22:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:47:43.341420,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,13.333,0.0,13.333,2.0,0.0,18.945,34.278,24.41,24.41,False,False,False,0.0,21.716,1.089542,heavy_rain,W2,workday,P0_no_policy,P0_baseline,13.333,0.0,1.0,0.0,13.333
48,57-2026-07-07-L02,57,2026-07-07,Tuesday,return_home,activity-57-2026-07-07-002,return_home,Z4,Z4,2026-07-07 18:30:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,37.787,55.501,2.0,2.0,False,False,False,0.0,11.977,1.113725,heavy_rain,W2,workday,P0_no_policy,P0_baseline,17.714,0.0,1.0,0.0,17.714
48,58-2026-07-07-L01,58,2026-07-07,Tuesday,outbound,activity-58-2026-07-07-003,work,Z8,Z2,2026-07-07 09:08:23.460000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:08:23.460000,False,5.0,2026-07-07 09:55:06.240000,2026-07-07 09:55:06.240000,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,46.713,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 09:08:23.460000,metro,False,,False,False,metro,walk-metro-walk,True,4.305,0.0,4.305,25.0,0.0,17.408,46.713,4.0,4.0,False,False,False,0.0,35.001,,heavy_rain,W2,workday,P0_no_policy,P0_baseline,25.0,0.0,1.0,0.0,25.0
48,58-2026-07-07-L02,58,2026-07-07,Tuesday,between_activities,activity-58-2026-07-07-004,social_leisure,Z2,Z1,2026-07-07 20:56:47.981760,2026-07-07 21:30:00,2026-07-07 20:00:00,2026-07-07 20:56:47.981760,False,8.0,2026-07-07 21:22:00,2026-07-07 21:22:00,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:56:47.981760,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,15.2,25.2,26.21,26.21,False,False,False,0.0,29.689,0.341742,normal,W2,workday,P0_no_policy,P0_baseline,8.0,0.0,1.0,0.0,0
48,58-2026-07-07-L03,58,2026-07-07,Tuesday,return_home,activity-58-2026-07-07-004,return_home,Z1,Z8,2026-07-07 22:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,56.302,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,2026-07-07 22:30:00,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,20.0,0.0,30.302,56.302,5.0,5.0,False,False,False,0.0,35.0,,normal,W2,workday,P0_no_policy,P0_baseline,20.0,0.0,1.0,0.0,0
