weather_scenario,day_type,policy,agent_id,activity_id,activity_purpose,is_mandatory,origin_zone,destination_zone,final_status,weather_cancelled,transport_unmet,completed,transport_succeeded,activity_completed,late_but_reached,mandatory_activity_incomplete,completion_failure_reason,actual_arrival_time,arrival_delay_minutes,on_time_arrival
W2,workday,P0_no_policy,260,activity-260-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 07:50:56.862780,0.0,True
W2,workday,P0_no_policy,260,activity-260-2026-07-07-003,shopping,False,Z6,Z6,completed,False,False,True,True,True,True,False,,2026-07-07 21:49:07.020000,19.117,False
W2,workday,P0_no_policy,261,activity-261-2026-07-07-003,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 10:25:00,0.0,True
W2,workday,P0_no_policy,261,activity-261-2026-07-07-004,out_of_home_family_activity,False,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 21:24:50.457300,0.0,True
W2,workday,P0_no_policy,262,activity-262-2026-07-07-003,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:34.469940,0.0,True
W2,workday,P0_no_policy,263,activity-263-2026-07-07-003,work,True,Z5,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:52:25.140000,0.0,True
W2,workday,P0_no_policy,263,activity-263-2026-07-07-004,social_leisure,False,Z1,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 19:26:59.683800,0.0,True
W2,workday,P0_no_policy,264,activity-264-2026-07-07-002,work,True,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:00,0.0,True
W2,workday,P0_no_policy,264,activity-264-2026-07-07-003,social_leisure,False,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 20:44:34.846667,0.0,True
W2,workday,P0_no_policy,265,activity-265-2026-07-07-002,work,True,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 10:01:17.935140,0.0,True
W2,workday,P0_no_policy,267,activity-267-2026-07-07-002,social_leisure,False,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 12:25:00,0.0,True
W2,workday,P0_no_policy,267,activity-267-2026-07-07-003,social_leisure,False,Z7,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 19:55:00,0.0,True
W2,workday,P0_no_policy,268,activity-268-2026-07-07-002,work,True,Z9,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 08:07:25.234080,0.0,True
W2,workday,P0_no_policy,269,activity-269-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,270,activity-270-2026-07-07-002,visit,False,Z3,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 11:55:00,0.0,True
W2,workday,P0_no_policy,271,activity-271-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:34.469940,0.0,True
W2,workday,P0_no_policy,272,activity-272-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:00,0.0,True
W2,workday,P0_no_policy,273,activity-273-2026-07-07-002,out_of_home_family_activity,False,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 15:20:06.474660,0.0,True
W2,workday,P0_no_policy,274,activity-274-2026-07-07-003,work,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:02:04.313580,0.0,True
W2,workday,P0_no_policy,275,activity-275-2026-07-07-002,work,True,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 08:48:03.288840,0.0,True
W2,workday,P0_no_policy,276,activity-276-2026-07-07-002,work,True,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:00,0.0,True
W2,workday,P0_no_policy,277,activity-277-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:00,0.0,True
W2,workday,P0_no_policy,278,activity-278-2026-07-07-002,work,True,Z2,Z8,completed,False,False,True,True,True,True,False,,2026-07-07 09:15:19.478460,15.325,False
W2,workday,P0_no_policy,279,activity-279-2026-07-07-002,work,True,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:18:24.961560,0.0,True
W2,workday,P0_no_policy,280,activity-280-2026-07-07-003,work,True,Z2,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 08:22:32.316000,0.0,True
W2,workday,P0_no_policy,280,activity-280-2026-07-07-004,shopping,False,Z3,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 19:52:29.976300,0.0,True
W2,workday,P0_no_policy,281,activity-281-2026-07-07-002,work,True,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 07:57:47.263440,0.0,True
W2,workday,P0_no_policy,282,activity-282-2026-07-07-002,work,True,Z1,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 10:26:04.057680,0.0,True
W2,workday,P0_no_policy,283,activity-283-2026-07-07-002,work,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:00,0.0,True
W2,workday,P0_no_policy,284,activity-284-2026-07-07-003,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:59:27.687660,0.0,True
W2,workday,P0_no_policy,284,activity-284-2026-07-07-004,social_leisure,False,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 18:25:00,0.0,True
W2,workday,P0_no_policy,285,activity-285-2026-07-07-002,work,True,Z4,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:14.229900,0.0,True
W2,workday,P0_no_policy,286,activity-286-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:00,0.0,True
W2,workday,P0_no_policy,286,activity-286-2026-07-07-003,social_leisure,False,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 19:26:59.693700,0.0,True
W2,workday,P0_no_policy,287,activity-287-2026-07-07-003,medical,True,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 14:24:38.022960,0.0,True
W2,workday,P0_no_policy,288,activity-288-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:00,0.0,True
W2,workday,P0_no_policy,289,activity-289-2026-07-07-002,work,True,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 09:24:37.301760,0.0,True
W2,workday,P0_no_policy,290,activity-290-2026-07-07-001,social_leisure,False,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 18:25:00,0.0,True
W2,workday,P0_no_policy,291,activity-291-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:52:00,0.0,True
W2,workday,P0_no_policy,292,activity-292-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:00,0.0,True
W2,workday,P0_no_policy,292,activity-292-2026-07-07-003,social_leisure,False,Z1,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 19:55:00,0.0,True
W2,workday,P0_no_policy,293,activity-293-2026-07-07-002,work,True,Z3,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:37:16.161540,0.0,True
W2,workday,P0_no_policy,294,activity-294-2026-07-07-002,work,True,Z2,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 08:54:49.080000,0.0,True
W2,workday,P0_no_policy,295,activity-295-2026-07-07-002,work,True,Z6,Z2,reached_but_activity_incomplete,False,False,False,True,False,True,True,maximum_commute_time_exceeded,2026-07-07 09:07:31.642800,7.527,False
W2,workday,P0_no_policy,296,activity-296-2026-07-07-003,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 07:12:01.983600,0.0,True
W2,workday,P0_no_policy,297,activity-297-2026-07-07-002,work,True,Z2,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 06:53:20.491320,0.0,True
W2,workday,P0_no_policy,297,activity-297-2026-07-07-003,shopping,False,Z3,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 19:26:52.788600,0.0,True
W2,workday,P0_no_policy,298,activity-298-2026-07-07-002,work,True,Z6,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 09:24:40.778460,0.0,True
W2,workday,P0_no_policy,298,activity-298-2026-07-07-003,shopping,False,Z3,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 20:52:03.028920,0.0,True
W2,workday,P0_no_policy,299,activity-299-2026-07-07-002,work,True,Z1,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 06:56:34.209300,0.0,True
W2,workday,P0_no_policy,300,activity-300-2026-07-07-002,work,True,Z9,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 09:57:55.065720,0.0,True
W2,workday,P0_no_policy,301,activity-301-2026-07-07-002,work,True,Z9,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 09:57:56.211360,0.0,True
W2,workday,P0_no_policy,302,activity-302-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:00,0.0,True
W2,workday,P0_no_policy,302,activity-302-2026-07-07-003,social_leisure,False,Z7,Z5,completed,False,False,True,True,True,True,False,,2026-07-07 19:37:32.355420,7.539,False
W2,workday,P0_no_policy,303,activity-303-2026-07-07-003,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:00,0.0,True
W2,workday,P0_no_policy,304,activity-304-2026-07-07-002,shopping,False,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 10:03:32.017800,0.0,True
W2,workday,P0_no_policy,304,activity-304-2026-07-07-003,social_leisure,False,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 20:58:43.013520,0.0,True
W2,workday,P0_no_policy,305,activity-305-2026-07-07-003,work,True,Z6,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:00,0.0,True
W2,workday,P0_no_policy,306,activity-306-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:56:09.584940,0.0,True
W2,workday,P0_no_policy,306,activity-306-2026-07-07-003,out_of_home_family_care,False,Z1,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 20:53:19.825507,0.0,True
W2,workday,P0_no_policy,307,activity-307-2026-07-07-003,work,True,Z9,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 08:52:57.919260,0.0,True
W2,workday,P0_no_policy,307,activity-307-2026-07-07-004,social_leisure,False,Z9,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 18:57:36.590280,0.0,True
W2,workday,P0_no_policy,308,activity-308-2026-07-07-002,work,True,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:59:41.737440,0.0,True
W2,workday,P0_no_policy,309,activity-309-2026-07-07-003,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:13.117320,0.0,True
W2,workday,P0_no_policy,309,activity-309-2026-07-07-004,out_of_home_family_care,False,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 19:55:00,0.0,True
W2,workday,P0_no_policy,310,activity-310-2026-07-07-002,social_leisure,False,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 16:25:00,0.0,True
W2,workday,P0_no_policy,310,activity-310-2026-07-07-003,shopping,False,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 20:03:52.327560,0.0,True
W2,workday,P0_no_policy,311,activity-311-2026-07-07-003,work,True,Z6,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:57:34.983967,0.0,True
W2,workday,P0_no_policy,312,activity-312-2026-07-07-002,work,True,Z8,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:56:01.511760,0.0,True
W2,workday,P0_no_policy,312,activity-312-2026-07-07-003,social_leisure,False,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 19:08:27.671280,0.0,True
W2,workday,P0_no_policy,313,activity-313-2026-07-07-002,work,True,Z7,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:19.374720,0.0,True
W2,workday,P0_no_policy,313,activity-313-2026-07-07-003,shopping,False,Z2,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 20:56:13.177680,0.0,True
W2,workday,P0_no_policy,314,activity-314-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:24:09.058980,0.0,True
W2,workday,P0_no_policy,314,activity-314-2026-07-07-003,social_leisure,False,Z1,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 18:25:00,0.0,True
W2,workday,P0_no_policy,315,activity-315-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 10:25:00,0.0,True
W2,workday,P0_no_policy,316,activity-316-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:07:07.856520,0.0,True
W2,workday,P0_no_policy,317,activity-317-2026-07-07-001,visit,False,Z9,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 12:52:02.436420,0.0,True
W2,workday,P0_no_policy,318,activity-318-2026-07-07-002,work,True,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:00,0.0,True
W2,workday,P0_no_policy,319,activity-319-2026-07-07-003,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 10:23:14.895120,0.0,True
W2,workday,P0_no_policy,319,activity-319-2026-07-07-004,social_leisure,False,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 20:42:52.589040,0.0,True
W2,workday,P0_no_policy,320,activity-320-2026-07-07-002,work,True,Z2,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:40.836840,0.0,True
W2,workday,P0_no_policy,321,activity-321-2026-07-07-002,shopping,False,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 19:54:32.271960,0.0,True
W2,workday,P0_no_policy,322,activity-322-2026-07-07-003,work,True,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,322,activity-322-2026-07-07-004,social_leisure,False,Z1,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 18:03:28.709100,0.0,True
W2,workday,P0_no_policy,323,activity-323-2026-07-07-001,visit,False,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 10:23:13.758420,0.0,True
W2,workday,P0_no_policy,323,activity-323-2026-07-07-002,out_of_home_family_care,False,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 17:25:37.110540,0.0,True
W2,workday,P0_no_policy,324,activity-324-2026-07-07-002,work,True,Z4,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 08:33:56.787900,0.0,True
W2,workday,P0_no_policy,324,activity-324-2026-07-07-003,social_leisure,False,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 19:57:01.105560,0.0,True
W2,workday,P0_no_policy,325,activity-325-2026-07-07-002,work,True,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:53:36.079440,0.0,True
W2,workday,P0_no_policy,326,activity-326-2026-07-07-002,work,True,Z7,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:00,0.0,True
W2,workday,P0_no_policy,326,activity-326-2026-07-07-003,shopping,False,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 20:25:00,0.0,True
W2,workday,P0_no_policy,327,activity-327-2026-07-07-003,work,True,Z2,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 07:54:09.450060,0.0,True
W2,workday,P0_no_policy,328,activity-328-2026-07-07-002,work,True,Z6,Z6,reached_but_activity_incomplete,False,False,False,True,False,True,True,maximum_lateness_exceeded,2026-07-07 09:01:28.910880,31.482,False
W2,workday,P0_no_policy,329,activity-329-2026-07-07-003,work,True,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:34:37.035840,0.0,True
W2,workday,P0_no_policy,330,activity-330-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:49.248060,0.0,True
W2,workday,P0_no_policy,331,activity-331-2026-07-07-003,work,True,Z4,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:57:18.950340,0.0,True
W2,workday,P0_no_policy,332,activity-332-2026-07-07-003,work,True,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 07:52:41.983440,0.0,True
W2,workday,P0_no_policy,333,activity-333-2026-07-07-002,work,True,Z1,Z8,completed,False,False,True,True,True,False,False,,2026-07-07 08:23:39.918900,0.0,True
W2,workday,P0_no_policy,334,activity-334-2026-07-07-002,shopping,False,Z4,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 09:52:36.959760,0.0,True
W2,workday,P0_no_policy,334,activity-334-2026-07-07-003,social_leisure,False,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 16:54:15.534660,0.0,True
W2,workday,P0_no_policy,335,activity-335-2026-07-07-002,work,True,Z3,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 10:24:33.420000,0.0,True
W2,workday,P0_no_policy,336,activity-336-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:56:09.584940,0.0,True
W2,workday,P0_no_policy,337,activity-337-2026-07-07-003,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:23:51.125640,0.0,True
W2,workday,P0_no_policy,337,activity-337-2026-07-07-004,visit,False,Z7,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 18:25:00,0.0,True
W2,workday,P0_no_policy,338,activity-338-2026-07-07-003,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:18:16.045620,0.0,True
W2,workday,P0_no_policy,339,activity-339-2026-07-07-003,work,True,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:00,0.0,True
W2,workday,P0_no_policy,339,activity-339-2026-07-07-004,shopping,False,Z1,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 21:25:00,0.0,True
W2,workday,P0_no_policy,340,activity-340-2026-07-07-002,work,True,Z4,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:00,0.0,True
W2,workday,P0_no_policy,341,activity-341-2026-07-07-003,work,True,Z6,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:21:50.280000,0.0,True
W2,workday,P0_no_policy,341,activity-341-2026-07-07-004,visit,False,Z2,Z6,completed,False,False,True,True,True,True,False,,2026-07-07 18:39:22.664640,9.378,False
W2,workday,P0_no_policy,342,activity-342-2026-07-07-002,work,True,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 10:24:22.427100,0.0,True
W2,workday,P0_no_policy,343,activity-343-2026-07-07-002,work,True,Z3,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:00,0.0,True
W2,workday,P0_no_policy,344,activity-344-2026-07-07-002,work,True,Z1,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:31:50.203320,0.0,True
W2,workday,P0_no_policy,344,activity-344-2026-07-07-003,social_leisure,False,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 19:07:14.396280,0.0,True
W2,workday,P0_no_policy,345,activity-345-2026-07-07-003,work,True,Z6,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:00,0.0,True
W2,workday,P0_no_policy,345,activity-345-2026-07-07-004,shopping,False,Z1,Z6,completed,False,False,True,True,True,True,False,,2026-07-07 18:47:11.271120,17.188,False
W2,workday,P0_no_policy,346,activity-346-2026-07-07-002,work,True,Z2,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:00,0.0,True
W2,workday,P0_no_policy,347,activity-347-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:23:30,0.0,True
W2,workday,P0_no_policy,348,activity-348-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:24:44.880000,0.0,True
W2,workday,P0_no_policy,348,activity-348-2026-07-07-003,shopping,False,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 19:25:30.277140,0.0,True
W2,workday,P0_no_policy,349,activity-349-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 07:58:26.008440,0.0,True
W2,workday,P0_no_policy,350,activity-350-2026-07-07-003,work,True,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,351,activity-351-2026-07-07-002,work,True,Z8,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 07:52:30.220800,0.0,True
W2,workday,P0_no_policy,352,activity-352-2026-07-07-002,work,True,Z4,Z4,reached_but_activity_incomplete,False,False,False,True,False,True,True,maximum_lateness_exceeded,2026-07-07 09:02:06.952140,32.116,False
W2,workday,P0_no_policy,353,activity-353-2026-07-07-002,work,True,Z1,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 10:03:19.964160,0.0,True
W2,workday,P0_no_policy,354,activity-354-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:52:00,0.0,True
W2,workday,P0_no_policy,355,activity-355-2026-07-07-002,work,True,Z6,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 09:53:16.992720,0.0,True
W2,workday,P0_no_policy,356,activity-356-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:22:59.421480,0.0,True
W2,workday,P0_no_policy,356,activity-356-2026-07-07-003,social_leisure,False,Z7,Z5,completed,False,False,True,True,True,True,False,,2026-07-07 19:23:31.117440,23.519,False
W2,workday,P0_no_policy,357,activity-357-2026-07-07-002,work,True,Z1,Z8,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:05.243340,0.0,True
W2,workday,P0_no_policy,358,activity-358-2026-07-07-002,work,True,Z1,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 07:26:21.982200,0.0,True
W2,workday,P0_no_policy,359,activity-359-2026-07-07-002,work,True,Z6,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:00,0.0,True
W2,workday,P0_no_policy,360,activity-360-2026-07-07-002,out_of_home_family_activity,False,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 19:25:00,0.0,True
W2,workday,P0_no_policy,361,activity-361-2026-07-07-003,work,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 07:30:24.660000,0.0,True
W2,workday,P0_no_policy,361,activity-361-2026-07-07-004,social_leisure,False,Z1,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 19:31:14.301900,1.238,True
W2,workday,P0_no_policy,362,activity-362-2026-07-07-002,work,True,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:26.568900,0.0,True
W2,workday,P0_no_policy,363,activity-363-2026-07-07-003,work,True,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:36:33.292740,0.0,True
W2,workday,P0_no_policy,363,activity-363-2026-07-07-004,shopping,False,Z1,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 21:22:02.830320,0.0,True
W2,workday,P0_no_policy,364,activity-364-2026-07-07-002,out_of_home_family_activity,False,Z4,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 13:20:04.774980,0.0,True
W2,workday,P0_no_policy,365,activity-365-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:00,0.0,True
W2,workday,P0_no_policy,365,activity-365-2026-07-07-003,shopping,False,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 20:40:02.855880,0.0,True
W2,workday,P0_no_policy,366,activity-366-2026-07-07-002,work,True,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,367,activity-367-2026-07-07-001,visit,False,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 11:26:11.359080,0.0,True
W2,workday,P0_no_policy,368,activity-368-2026-07-07-003,work,True,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:22:23.553000,0.0,True
W2,workday,P0_no_policy,369,activity-369-2026-07-07-002,work,True,Z8,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:56:36.783007,0.0,True
W2,workday,P0_no_policy,370,activity-370-2026-07-07-002,work,True,Z4,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:22:00,0.0,True
W2,workday,P0_no_policy,371,activity-371-2026-07-07-002,work,True,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 08:53:19.395180,0.0,True
W2,workday,P0_no_policy,371,activity-371-2026-07-07-003,social_leisure,False,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 18:34:49.265400,0.0,True
W2,workday,P0_no_policy,372,activity-372-2026-07-07-002,work,True,Z5,Z1,reached_but_activity_incomplete,False,False,False,True,False,False,True,maximum_commute_time_exceeded,2026-07-07 09:00:51.257760,0.854,True
W2,workday,P0_no_policy,372,activity-372-2026-07-07-003,shopping,False,Z1,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 20:54:55.740000,0.0,True
W2,workday,P0_no_policy,373,activity-373-2026-07-07-002,work,True,Z3,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 09:55:00,0.0,True
W2,workday,P0_no_policy,373,activity-373-2026-07-07-003,social_leisure,False,Z3,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 19:55:29.607007,0.0,True
W2,workday,P0_no_policy,374,activity-374-2026-07-07-003,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:23:44.236560,0.0,True
W2,workday,P0_no_policy,374,activity-374-2026-07-07-004,shopping,False,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 20:57:00,0.0,True
W2,workday,P0_no_policy,375,activity-375-2026-07-07-004,work,True,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:24.663000,0.0,True
W2,workday,P0_no_policy,376,activity-376-2026-07-07-003,work,True,Z5,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 08:32:07.972500,2.133,True
W2,workday,P0_no_policy,377,activity-377-2026-07-07-002,work,True,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:56:05.318400,0.0,True
W2,workday,P0_no_policy,378,activity-378-2026-07-07-002,work,True,Z4,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:24:07.670100,0.0,True
W2,workday,P0_no_policy,379,activity-379-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 07:13:26.992920,0.0,True
W2,workday,P0_no_policy,379,activity-379-2026-07-07-003,shopping,False,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 18:23:24.736920,0.0,True
W2,workday,P0_no_policy,380,activity-380-2026-07-07-002,work,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,380,activity-380-2026-07-07-003,social_leisure,False,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 20:03:18.995400,0.0,True
W2,workday,P0_no_policy,381,activity-381-2026-07-07-002,visit,False,Z3,Z8,completed,False,False,True,True,True,False,False,,2026-07-07 19:55:02.520000,0.0,True
W2,workday,P0_no_policy,382,activity-382-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:01.633860,0.0,True
W2,workday,P0_no_policy,383,activity-383-2026-07-07-002,work,True,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 10:17:17.513333,0.0,True
W2,workday,P0_no_policy,384,activity-384-2026-07-07-002,work,True,Z8,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:23:13.801800,0.0,True
W2,workday,P0_no_policy,385,activity-385-2026-07-07-002,work,True,Z6,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:31.490700,0.0,True
