leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,primary_network_distance_km,final_network_distance_km,primary_fare_before_coupon_yuan,primary_fare_after_coupon_yuan,fare_before_coupon_yuan,coupon_bound,coupon_scheme_id,coupon_pricing_type,coupon_fare_eligible,coupon_ineligibility_reason,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,expected_outdoor_exposure_minutes_at_choice,weather_exposure_age_weight,weather_exposure_disutility,weather_scenario,policy,experiment_condition,day_type
681-2026-07-07-L02,681,2026-07-07,Tuesday,between_activities,activity-681-2026-07-07-003,medical,Z3,Z1,2026-07-07 18:18:34.740000,2026-07-07 19:00:00,2026-07-07 17:00:00,2026-07-07 18:18:34.740000,False,5.0,2026-07-07 18:56:10.260000,2026-07-07 18:56:10.260000,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,37.592,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:18:34.740000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,13.092,37.592,4.0,8.917,8.917,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,20.0,1.2,0.84,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
681-2026-07-07-L03,681,2026-07-07,Tuesday,return_home,activity-681-2026-07-07-003,return_home,Z1,Z3,2026-07-07 20:00:00,,,,False,8.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,15.442,25.442,26.52,7.637,7.637,26.52,26.52,26.52,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.674,0.36036,normal,8.0,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
682-2026-07-07-L01,682,2026-07-07,Tuesday,outbound,activity-682-2026-07-07-002,work,Z5,Z7,2026-07-07 08:41:39.240000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:41:39.240000,False,5.0,2026-07-07 09:58:07.575360,2026-07-07 09:58:07.575360,0.0,True,True,False,False,False,,True,False,walk,bus,1,21.062,4.8,8.0,8.262,2.0,50.41,0.0,0.0,0.0,15.0,21.062,8.0,4.8,0.0,2026-07-07 08:41:39.240000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.848,0.0,10.848,23.0,5.0,37.624,76.472,7.0,20.378,20.378,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.946,,heavy_rain,27.8,1.2,1.1676,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
682-2026-07-07-L02,682,2026-07-07,Tuesday,return_home,activity-682-2026-07-07-002,return_home,Z7,Z5,2026-07-07 19:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:30:00,bus,False,,False,False,bus,walk-bus-walk,True,4.992,0.0,4.992,10.0,0.0,73.907,88.899,2.0,19.641,19.641,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,15.296,0.907497,heavy_rain,14.992,1.2,0.629664,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
683-2026-07-07-L01,683,2026-07-07,Tuesday,outbound,activity-683-2026-07-07-002,work,Z5,Z5,2026-07-07 08:01:31.620000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 08:01:31.620000,False,10.0,2026-07-07 09:32:30.645120,2026-07-07 09:32:30.645120,32.511,False,False,True,False,True,maximum_lateness_exceeded,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:01:31.620000,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,73.269,90.984,2.0,15.416,15.416,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.838,1.091503,heavy_rain,17.714,1.2,0.743988,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
683-2026-07-07-L02,683,2026-07-07,Tuesday,return_home,activity-683-2026-07-07-002,return_home,Z5,Z5,2026-07-07 19:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:00:00,bus,False,,False,False,bus,walk-bus-walk,True,6.857,0.0,6.857,12.0,0.0,64.832,83.689,2.0,15.416,15.416,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,13.379,0.883968,heavy_rain,18.857,1.2,0.791994,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
684-2026-07-07-L01,684,2026-07-07,Tuesday,outbound,activity-684-2026-07-07-002,work,Z2,Z1,2026-07-07 08:17:36.360000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 08:17:36.360000,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,37.394,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 08:17:36.360000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,12.894,37.394,4.0,8.801,8.801,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.998,,heavy_rain,20.0,1.2,0.84,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
684-2026-07-07-L02,684,2026-07-07,Tuesday,return_home,activity-684-2026-07-07-002,return_home,Z1,Z2,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,35.894,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.0,0.0,3.0,20.0,0.0,12.894,35.894,4.0,8.801,8.801,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.998,,heavy_rain,20.0,1.2,0.84,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
685-2026-07-07-L01,685,2026-07-07,Tuesday,outbound,activity-685-2026-07-07-002,work,Z9,Z9,2026-07-07 09:14:48.060000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:14:48.060000,False,8.0,2026-07-07 09:56:37.542180,2026-07-07 09:56:37.542180,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:14:48.060000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,18.3,0.0,18.3,2.0,0.0,21.526,41.825,27.21,7.891,7.891,27.21,27.21,27.21,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.995,0.824837,heavy_rain,18.3,1.2,0.7686,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
685-2026-07-07-L02,685,2026-07-07,Tuesday,return_home,activity-685-2026-07-07-002,return_home,Z9,Z9,2026-07-07 19:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,16.0,0.0,16.0,2.0,0.0,19.063,37.063,27.21,7.891,7.891,27.21,27.21,27.21,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,24.836,0.832987,heavy_rain,16.0,1.2,0.672,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
686-2026-07-07-L01,686,2026-07-07,Tuesday,outbound,activity-686-2026-07-07-003,work,Z7,Z4,2026-07-07 08:14:53.340000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:14:53.340000,False,10.0,2026-07-07 10:01:27.982920,2026-07-07 10:01:27.982920,1.466,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:14:53.340000,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,10.0,0.0,92.577,106.577,2.0,18.779,18.779,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.652,1.134641,heavy_rain,14.0,1.2,0.588,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
686-2026-07-07-L02,686,2026-07-07,Tuesday,return_home,activity-686-2026-07-07-003,return_home,Z4,Z7,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,58.419,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-metro-walk,True,5.4,0.0,5.4,25.0,0.0,28.019,58.419,5.0,17.945,17.945,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.001,,heavy_rain,25.0,1.2,1.05,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
687-2026-07-07-L01,687,2026-07-07,Tuesday,outbound,activity-687-2026-07-07-002,work,Z2,Z3,2026-07-07 08:57:57.720000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 08:57:57.720000,False,5.0,2026-07-07 10:09:54.070793,2026-07-07 10:09:54.070793,0.0,True,True,False,False,False,,False,True,bus,walk,1,20.864,4.0,8.0,8.864,2.0,46.075,20.864,8.0,4.0,0.0,0.0,0.0,0.0,8.889,2026-07-07 08:57:57.720000,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,7.2,0.0,7.2,16.889,13.0,34.85,71.939,6.0,18.088,18.088,6.0,6.0,6.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,28.937,,heavy_rain,20.888889,1.2,0.877333,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
687-2026-07-07-L02,687,2026-07-07,Tuesday,return_home,activity-687-2026-07-07-002,return_home,Z3,Z2,2026-07-07 19:00:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.8,0.0,4.8,8.0,0.0,74.654,87.454,2.0,17.314,17.314,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,13.401,0.880046,heavy_rain,12.8,1.2,0.5376,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
688-2026-07-07-L01,688,2026-07-07,Tuesday,outbound,activity-688-2026-07-07-002,work,Z5,Z5,2026-07-07 08:07:59.100000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:07:59.100000,False,10.0,2026-07-07 09:23:13.570140,2026-07-07 09:23:13.570140,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:07:59.100000,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,57.527,75.241,2.0,12.216,12.216,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.74,1.103268,heavy_rain,17.714,1.2,0.743988,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
688-2026-07-07-L02,688,2026-07-07,Tuesday,return_home,activity-688-2026-07-07-002,return_home,Z5,Z5,2026-07-07 18:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,57.115,74.829,2.0,12.216,12.216,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.825,1.150327,heavy_rain,17.714,1.2,0.743988,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
689-2026-07-07-L01,689,2026-07-07,Tuesday,outbound,activity-689-2026-07-07-002,work,Z5,Z7,2026-07-07 07:39:30.120000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:39:30.120000,False,5.0,2026-07-07 08:55:20.240520,2026-07-07 08:55:20.240520,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.425,4.0,8.0,8.425,2.0,50.41,0.0,0.0,0.0,15.0,20.425,8.0,4.0,0.0,2026-07-07 07:39:30.120000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.048,0.0,10.048,23.0,5.0,37.787,75.835,7.0,20.378,20.378,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.816,,heavy_rain,27.0,1.2,1.134,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
689-2026-07-07-L02,689,2026-07-07,Tuesday,return_home,activity-689-2026-07-07-002,return_home,Z7,Z5,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,32.417,6.738,12.0,13.68,2.0,44.403,0.0,0.0,0.0,10.0,32.417,12.0,6.738,0.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,11.778,0.0,11.778,22.0,5.0,43.042,81.82,7.0,21.478,21.478,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.71,,heavy_rain,28.738,1.2,1.206996,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
69-2026-07-07-L01,69,2026-07-07,Tuesday,outbound,activity-69-2026-07-07-002,work,Z8,Z8,2026-07-07 06:45:43.020000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:45:43.020000,False,10.0,2026-07-07 07:52:05.606460,2026-07-07 07:52:05.606460,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:45:43.020000,bus,False,,False,False,bus,walk-bus-walk,True,7.778,0.0,7.778,12.0,0.0,46.598,66.376,2.0,10.314,10.314,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,12.045,0.85098,normal,19.778,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
69-2026-07-07-L02,69,2026-07-07,Tuesday,between_activities,activity-69-2026-07-07-003,visit,Z8,Z8,2026-07-07 17:30:03.120000,2026-07-07 18:30:00,2026-07-07 17:00:00,2026-07-07 17:30:03.120000,False,8.0,2026-07-07 18:04:02.880240,2026-07-07 18:04:02.880240,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:03.120000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,14.667,0.0,14.667,2.0,0.0,17.33,33.996,22.04,5.978,5.978,22.04,22.04,22.04,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,20.697,1.177778,heavy_rain,14.667,1.0,0.513345,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
69-2026-07-07-L03,69,2026-07-07,Tuesday,return_home,activity-69-2026-07-07-003,return_home,Z8,Z8,2026-07-07 22:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 22:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,7.33,19.997,16.77,4.026,4.026,16.77,16.77,16.77,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,32.957,0.36,normal,10.667,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
690-2026-07-07-L01,690,2026-07-07,Tuesday,outbound,activity-690-2026-07-07-002,work,Z2,Z1,2026-07-07 09:54:37.440000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:54:37.440000,False,10.0,2026-07-07 10:42:12.316860,2026-07-07 10:42:12.316860,12.205,False,True,True,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:54:37.440000,bus,False,,False,False,bus,walk-bus-walk,True,4.8,0.0,4.8,8.0,0.0,34.781,47.581,2.0,8.913,8.913,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,14.272,0.819502,heavy_rain,12.8,1.2,0.5376,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
690-2026-07-07-L02,690,2026-07-07,Tuesday,return_home,activity-690-2026-07-07-002,return_home,Z1,Z2,2026-07-07 18:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,11.0,0.0,11.0,2.0,0.0,20.719,33.719,26.21,7.521,7.521,26.21,26.21,26.21,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.781,1.111111,heavy_rain,11.0,1.2,0.462,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
