seed,policy,experiment_condition,weather_scenario,weather_type,day_type,agent_count,planned_activities,completed_activities,activity_completion_rate,planned_necessary_activities,completed_necessary_activities,necessary_activity_completion_rate,weather_cancelled_activities,transport_unmet_activities,necessary_transport_unmet_activities,planned_legs,successful_legs,transport_unmet_legs,transport_success_rate,walking_legs,bus_legs,metro_legs,ride_hailing_legs,walking_mode_share,bus_mode_share,metro_mode_share,ride_hailing_mode_share,ride_hailing_requests,successful_ride_hailing_requests,failed_ride_hailing_requests,ride_hailing_failed,fallback_attempts,fallback_successes,fallback_succeeded,fallback_failed,late_but_reached,reached_but_activity_incomplete,transport_unmet,mandatory_activity_incomplete,mean_bus_wait_minutes,mean_metro_wait_minutes,bus_metro_transfer_legs,bus_metro_transfer_share_of_metro,mean_feeder_bus_time_minutes,mean_ride_hailing_wait_minutes,mean_total_travel_time,mean_fare_yuan,on_time_arrivals,on_time_arrival_rate,bus_activity_arrivals,bus_late_arrivals,bus_late_arrival_rate,interzonal_metro_legs,interzonal_metro_share,scheduled_bus_vehicle_trips,bus_demand,bus_feeder_boardings,total_bus_passenger_boardings,successful_ride_hailing_vehicle_trips,road_vehicle_volume,mean_volume_capacity_ratio,mean_road_speed_kmh,intrazonal_successful_legs,interzonal_successful_legs,initial_ride_hailing_vehicles,end_idle_vehicles,end_busy_vehicles,end_idle_by_zone,feedback_flow_is_first_round_successful_rides,metro_enabled,weather_exposed_activities,remote_work,travel_required_activities,transport_related_unmet,necessary_transport_related_unmet,total_outdoor_exposure_minutes,total_heat_hazard_dose_c_min,total_heat_risk_burden,necessary_heat_risk_burden,heat_risk_per_completed_travel_required_necessary_activity,heat_risk_per_planned_travel_required_necessary_activity,total_rain_exposure_minutes,total_system_wait_minutes,coupon_reached,coupon_participated,coupon_awarded,coupon_redeemed,coupon_expired_after_failed_request,coupon_induced_requests,coupon_subsidy_yuan,mean_ride_hailing_wait_minutes_per_request
47,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,50,52,51,0.980769,38,37,0.973684,0,0,0,97,97,0,1.0,1,54,36,6,0.010309,0.556701,0.371134,0.061856,6,6,0,0,0,0,0,0,2,1,0,1,6.521,7.632,19,0.527778,25.456,9.944,62.975,4.735,50,0.961538,29,2,0.068966,32,0.507937,1018.941,54,21,75,6,1024.941,0.72765,17.272,34,63,12,12,0,"{""Z1"": 0, ""Z2"": 2, ""Z3"": 3, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,52,0,0,1906.166,0.0,0.0,0.0,0.0,0.0,0.0,686.541,0,0,0,0,0,0,0.0,9.9445
47,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,50,52,52,1.0,38,38,1.0,0,0,0,95,95,0,1.0,1,30,51,13,0.010526,0.315789,0.536842,0.136842,13,13,0,0,0,0,0,0,0,0,0,0,7.06,8.376,31,0.607843,29.353,10.013,62.78,8.449,51,1.0,13,0,0.0,46,0.730159,1018.941,30,37,67,13,1031.941,0.761688,17.302,32,63,12,12,0,"{""Z1"": 0, ""Z2"": 2, ""Z3"": 2, ""Z4"": 1, ""Z5"": 2, ""Z6"": 2, ""Z7"": 2, ""Z8"": 1, ""Z9"": 0}",True,True,39,1,51,0,0,2032.787,0.0,0.0,0.0,0.0,0.0,1378.525844,769.162,0,0,0,0,0,0,0.0,10.012692
47,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,50,52,51,0.980769,38,37,0.973684,0,0,0,97,97,0,1.0,1,54,36,6,0.010309,0.556701,0.371134,0.061856,6,6,0,0,0,0,0,0,2,1,0,1,6.521,7.632,19,0.527778,25.456,9.944,62.975,4.582,50,0.961538,29,2,0.068966,32,0.507937,1018.941,54,21,75,6,1024.941,0.72765,17.272,34,63,12,12,0,"{""Z1"": 0, ""Z2"": 2, ""Z3"": 3, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,52,0,0,1906.166,0.0,0.0,0.0,0.0,0.0,0.0,686.541,50,32,10,3,0,0,14.8,9.9445
47,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,50,52,52,1.0,38,38,1.0,0,0,0,95,95,0,1.0,1,29,50,15,0.010526,0.305263,0.526316,0.157895,15,15,0,0,0,0,0,0,1,0,0,0,7.106,8.065,30,0.6,28.416,10.22,62.144,8.763,50,0.980392,12,0,0.0,45,0.714286,1018.941,29,35,64,15,1033.941,0.766421,17.6,32,63,12,12,0,"{""Z1"": 0, ""Z2"": 2, ""Z3"": 2, ""Z4"": 1, ""Z5"": 1, ""Z6"": 2, ""Z7"": 3, ""Z8"": 1, ""Z9"": 0}",True,True,39,1,51,0,0,1994.248,0.0,0.0,0.0,0.0,0.0,1371.433006,762.623,50,32,10,6,0,2,35.77,10.219867
47,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,50,52,51,0.980769,38,37,0.973684,0,0,0,97,97,0,1.0,1,54,36,6,0.010309,0.556701,0.371134,0.061856,6,6,0,0,0,0,0,0,2,1,0,1,6.521,7.632,19,0.527778,25.456,9.944,62.975,4.693,50,0.961538,29,2,0.068966,32,0.507937,1018.941,54,21,75,6,1024.941,0.72765,17.272,34,63,12,12,0,"{""Z1"": 0, ""Z2"": 2, ""Z3"": 3, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,52,0,0,1906.166,0.0,0.0,0.0,0.0,0.0,0.0,686.541,13,0,10,1,0,0,4.11,9.9445
47,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,50,52,52,1.0,38,38,1.0,0,0,0,95,95,0,1.0,1,30,51,13,0.010526,0.315789,0.536842,0.136842,13,13,0,0,0,0,0,0,0,0,0,0,7.06,8.376,31,0.607843,29.353,10.013,62.78,8.405,51,1.0,13,0,0.0,46,0.730159,1018.941,30,37,67,13,1031.941,0.761688,17.302,32,63,12,12,0,"{""Z1"": 0, ""Z2"": 2, ""Z3"": 2, ""Z4"": 1, ""Z5"": 2, ""Z6"": 2, ""Z7"": 2, ""Z8"": 1, ""Z9"": 0}",True,True,39,1,51,0,0,2032.787,0.0,0.0,0.0,0.0,0.0,1378.525844,769.162,13,0,10,1,0,0,4.11,10.012692
47,C3_mixed,coupon_C3_mixed,W0,normal,workday,50,52,51,0.980769,38,37,0.973684,0,0,0,97,97,0,1.0,1,54,36,6,0.010309,0.556701,0.371134,0.061856,6,6,0,0,0,0,0,0,2,1,0,1,6.521,7.632,19,0.527778,25.456,9.944,62.975,4.637,50,0.961538,29,2,0.068966,32,0.507937,1018.941,54,21,75,6,1024.941,0.72765,17.272,34,63,12,12,0,"{""Z1"": 0, ""Z2"": 2, ""Z3"": 3, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,52,0,0,1906.166,0.0,0.0,0.0,0.0,0.0,0.0,686.541,50,32,10,2,0,0,9.5,9.9445
47,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,50,52,52,1.0,38,38,1.0,0,0,0,95,95,0,1.0,1,29,50,15,0.010526,0.305263,0.526316,0.157895,15,15,0,0,0,0,0,0,1,0,0,0,7.106,8.065,30,0.6,28.416,10.22,62.144,8.875,50,0.980392,12,0,0.0,45,0.714286,1018.941,29,35,64,15,1033.941,0.766421,17.6,32,63,12,12,0,"{""Z1"": 0, ""Z2"": 2, ""Z3"": 2, ""Z4"": 1, ""Z5"": 1, ""Z6"": 2, ""Z7"": 3, ""Z8"": 1, ""Z9"": 0}",True,True,39,1,51,0,0,1994.248,0.0,0.0,0.0,0.0,0.0,1371.433006,762.623,50,32,10,4,0,2,25.17,10.219867
48,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,50,53,52,0.981132,38,37,0.973684,0,0,0,98,98,0,1.0,3,53,39,3,0.030612,0.540816,0.397959,0.030612,3,3,0,0,0,0,0,0,1,1,0,1,6.968,7.981,22,0.564103,24.959,8.0,68.898,4.292,52,0.981132,24,1,0.041667,32,0.484848,1018.941,53,25,78,3,1021.941,0.702781,16.82,32,66,12,12,0,"{""Z1"": 3, ""Z2"": 1, ""Z3"": 1, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,53,0,0,2053.888,0.0,0.0,0.0,0.0,0.0,0.0,704.562,0,0,0,0,0,0,0.0,8.0
48,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,50,53,52,0.981132,38,38,1.0,1,0,0,97,97,0,1.0,2,32,55,8,0.020619,0.329897,0.56701,0.082474,9,8,1,1,1,1,1,0,1,0,0,0,7.795,8.869,37,0.672727,28.323,10.18,69.189,7.702,51,0.980769,12,1,0.083333,47,0.712121,1018.941,32,44,76,8,1026.941,0.760218,16.086,31,66,12,12,0,"{""Z1"": 2, ""Z2"": 2, ""Z3"": 1, ""Z4"": 0, ""Z5"": 1, ""Z6"": 3, ""Z7"": 2, ""Z8"": 1, ""Z9"": 0}",True,True,46,0,52,0,0,2238.345,0.0,0.0,0.0,0.0,0.0,1494.86061,838.685,0,0,0,0,0,0,0.0,11.271444
48,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,50,53,53,1.0,38,38,1.0,0,0,0,98,98,0,1.0,3,51,38,6,0.030612,0.520408,0.387755,0.061224,7,6,1,1,1,1,1,0,0,0,0,0,6.996,7.743,21,0.552632,24.981,8.7,67.395,5.829,53,1.0,22,0,0.0,31,0.469697,1018.941,51,24,75,6,1024.941,0.696436,17.512,32,66,12,12,0,"{""Z1"": 3, ""Z2"": 0, ""Z3"": 1, ""Z4"": 3, ""Z5"": 2, ""Z6"": 2, ""Z7"": 0, ""Z8"": 1, ""Z9"": 0}",True,True,0,0,53,0,0,2026.554,0.0,0.0,0.0,0.0,0.0,0.0,723.228,48,33,10,4,0,4,47.38,10.314286
48,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,50,53,51,0.962264,38,37,0.973684,1,0,0,97,97,0,1.0,2,30,53,12,0.020619,0.309278,0.546392,0.123711,13,12,1,1,1,1,1,0,1,1,0,1,7.922,8.826,35,0.660377,28.739,10.065,68.106,8.359,51,0.980769,11,1,0.090909,45,0.681818,1018.941,30,42,72,12,1030.941,0.748755,17.063,31,66,12,12,0,"{""Z1"": 1, ""Z2"": 3, ""Z3"": 1, ""Z4"": 1, ""Z5"": 1, ""Z6"": 3, ""Z7"": 1, ""Z8"": 1, ""Z9"": 0}",True,True,46,0,52,0,0,2185.908,0.0,0.0,0.0,0.0,0.0,1464.42361,846.248,48,33,10,5,1,4,49.82,10.829
48,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,50,53,52,0.981132,38,37,0.973684,0,0,0,98,98,0,1.0,3,53,39,3,0.030612,0.540816,0.397959,0.030612,3,3,0,0,0,0,0,0,1,1,0,1,6.968,7.981,22,0.564103,24.959,8.0,68.898,4.292,52,0.981132,24,1,0.041667,32,0.484848,1018.941,53,25,78,3,1021.941,0.702781,16.82,32,66,12,12,0,"{""Z1"": 3, ""Z2"": 1, ""Z3"": 1, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,53,0,0,2053.888,0.0,0.0,0.0,0.0,0.0,0.0,704.562,11,0,10,0,0,0,0.0,8.0
48,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,50,53,51,0.962264,38,38,1.0,1,0,0,97,97,0,1.0,2,32,55,8,0.020619,0.329897,0.56701,0.082474,12,8,4,4,4,4,4,0,2,1,0,0,7.746,8.869,37,0.672727,28.323,10.18,69.793,7.702,50,0.961538,12,2,0.166667,47,0.712121,1018.941,32,44,76,8,1026.941,0.772293,16.084,31,66,12,12,0,"{""Z1"": 2, ""Z2"": 2, ""Z3"": 1, ""Z4"": 0, ""Z5"": 1, ""Z6"": 3, ""Z7"": 2, ""Z8"": 1, ""Z9"": 0}",True,True,46,0,52,0,0,2296.782,0.0,0.0,0.0,0.0,0.0,1553.29761,897.122,11,0,10,0,3,3,0.0,13.453583
48,C3_mixed,coupon_C3_mixed,W0,normal,workday,50,53,52,0.981132,38,37,0.973684,0,0,0,98,98,0,1.0,3,53,38,4,0.030612,0.540816,0.387755,0.040816,5,4,1,1,1,1,1,0,1,1,0,1,7.044,7.743,21,0.552632,24.98,7.5,68.582,4.771,52,0.981132,23,1,0.043478,31,0.469697,1018.941,53,24,77,4,1022.941,0.695987,17.104,32,66,12,12,0,"{""Z1"": 3, ""Z2"": 1, ""Z3"": 1, ""Z4"": 2, ""Z5"": 2, ""Z6"": 1, ""Z7"": 0, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,53,0,0,2044.888,0.0,0.0,0.0,0.0,0.0,0.0,717.562,48,33,10,2,0,2,20.44,10.0
48,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,50,53,50,0.943396,38,37,0.973684,1,0,0,97,97,0,1.0,2,30,53,12,0.020619,0.309278,0.546392,0.123711,14,12,2,2,2,2,2,0,2,2,0,1,7.88,8.826,35,0.660377,28.739,10.065,68.302,8.636,50,0.961538,11,2,0.181818,45,0.681818,1018.941,30,42,72,12,1030.941,0.754653,17.061,31,66,12,12,0,"{""Z1"": 1, ""Z2"": 3, ""Z3"": 1, ""Z4"": 1, ""Z5"": 1, ""Z6"": 3, ""Z7"": 1, ""Z8"": 1, ""Z9"": 0}",True,True,46,0,52,0,0,2204.623,0.0,0.0,0.0,0.0,0.0,1483.13861,864.963,48,33,10,3,2,5,22.88,11.484071
49,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,50,58,56,0.965517,36,35,0.972222,0,0,0,104,104,0,1.0,2,63,32,7,0.019231,0.605769,0.307692,0.067308,7,7,0,0,0,0,0,0,2,2,0,1,7.577,7.471,14,0.4375,27.079,9.887,63.812,4.812,56,0.965517,37,2,0.054054,24,0.421053,1018.941,63,17,80,7,1025.941,0.680078,17.628,47,57,12,12,0,"{""Z1"": 2, ""Z2"": 1, ""Z3"": 2, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,58,0,0,2112.662,0.0,0.0,0.0,0.0,0.0,0.0,785.612,0,0,0,0,0,0,0.0,9.886857
49,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,50,58,53,0.913793,36,34,0.944444,2,0,0,101,101,0,1.0,1,47,43,10,0.009901,0.465347,0.425743,0.09901,15,10,5,5,5,5,5,0,4,3,0,2,8.501,8.791,24,0.55814,31.375,11.717,67.586,7.284,52,0.928571,26,4,0.153846,34,0.596491,1018.941,47,31,78,10,1028.941,0.747471,16.338,44,57,12,12,0,"{""Z1"": 1, ""Z2"": 1, ""Z3"": 2, ""Z4"": 2, ""Z5"": 1, ""Z6"": 0, ""Z7"": 2, ""Z8"": 1, ""Z9"": 2}",True,True,47,0,56,0,0,2315.783,0.0,0.0,0.0,0.0,0.0,1450.866113,994.755,0,0,0,0,0,0,0.0,14.478067
49,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,50,58,57,0.982759,36,35,0.972222,0,0,0,104,104,0,1.0,2,61,32,9,0.019231,0.586538,0.307692,0.086538,9,9,0,0,0,0,0,0,1,1,0,1,7.646,7.471,14,0.4375,27.08,9.749,62.919,5.556,57,0.982759,35,1,0.028571,24,0.421053,1018.941,61,17,78,9,1027.941,0.680248,17.995,47,57,12,12,0,"{""Z1"": 1, ""Z2"": 1, ""Z3"": 2, ""Z4"": 2, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,58,0,0,2098.267,0.0,0.0,0.0,0.0,0.0,0.0,793.217,48,31,10,4,0,2,34.62,9.749
49,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,50,58,53,0.913793,36,34,0.944444,2,0,0,101,101,0,1.0,1,47,43,10,0.009901,0.465347,0.425743,0.09901,15,10,5,5,5,5,5,0,4,3,0,2,8.501,8.791,24,0.55814,31.375,11.717,67.586,6.799,52,0.928571,26,4,0.153846,34,0.596491,1018.941,47,31,78,10,1028.941,0.747471,16.338,44,57,12,12,0,"{""Z1"": 1, ""Z2"": 1, ""Z3"": 2, ""Z4"": 2, ""Z5"": 1, ""Z6"": 0, ""Z7"": 2, ""Z8"": 1, ""Z9"": 2}",True,True,47,0,56,0,0,2315.783,0.0,0.0,0.0,0.0,0.0,1450.866113,994.755,48,31,10,5,1,0,49.05,14.478067
49,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,50,58,56,0.965517,36,35,0.972222,0,0,0,104,104,0,1.0,2,63,32,7,0.019231,0.605769,0.307692,0.067308,7,7,0,0,0,0,0,0,2,2,0,1,7.577,7.471,14,0.4375,27.079,9.887,63.812,4.812,56,0.965517,37,2,0.054054,24,0.421053,1018.941,63,17,80,7,1025.941,0.680078,17.628,47,57,12,12,0,"{""Z1"": 2, ""Z2"": 1, ""Z3"": 2, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,58,0,0,2112.662,0.0,0.0,0.0,0.0,0.0,0.0,785.612,11,0,10,0,0,0,0.0,9.886857
49,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,50,58,53,0.913793,36,34,0.944444,2,0,0,101,101,0,1.0,1,47,43,10,0.009901,0.465347,0.425743,0.09901,15,10,5,5,5,5,5,0,4,3,0,2,8.501,8.791,24,0.55814,31.375,11.717,67.586,7.284,52,0.928571,26,4,0.153846,34,0.596491,1018.941,47,31,78,10,1028.941,0.747471,16.338,44,57,12,12,0,"{""Z1"": 1, ""Z2"": 1, ""Z3"": 2, ""Z4"": 2, ""Z5"": 1, ""Z6"": 0, ""Z7"": 2, ""Z8"": 1, ""Z9"": 2}",True,True,47,0,56,0,0,2315.783,0.0,0.0,0.0,0.0,0.0,1450.866113,994.755,11,0,10,0,0,0,0.0,14.478067
49,C3_mixed,coupon_C3_mixed,W0,normal,workday,50,58,56,0.965517,36,35,0.972222,0,0,0,104,104,0,1.0,2,62,32,8,0.019231,0.596154,0.307692,0.076923,8,8,0,0,0,0,0,0,2,2,0,1,7.595,7.471,14,0.4375,27.079,9.818,63.533,4.938,56,0.965517,36,2,0.055556,24,0.421053,1018.941,62,17,79,8,1026.941,0.680419,17.808,47,57,12,12,0,"{""Z1"": 2, ""Z2"": 1, ""Z3"": 2, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,58,0,0,2103.547,0.0,0.0,0.0,0.0,0.0,0.0,788.497,48,31,10,3,0,1,18.05,9.817625
49,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,50,58,53,0.913793,36,34,0.944444,2,0,0,101,101,0,1.0,1,47,43,10,0.009901,0.465347,0.425743,0.09901,15,10,5,5,5,5,5,0,4,3,0,2,8.501,8.791,24,0.55814,31.375,11.717,67.586,6.963,52,0.928571,26,4,0.153846,34,0.596491,1018.941,47,31,78,10,1028.941,0.747471,16.338,44,57,12,12,0,"{""Z1"": 1, ""Z2"": 1, ""Z3"": 2, ""Z4"": 2, ""Z5"": 1, ""Z6"": 0, ""Z7"": 2, ""Z8"": 1, ""Z9"": 2}",True,True,47,0,56,0,0,2315.783,0.0,0.0,0.0,0.0,0.0,1450.866113,994.755,48,31,10,4,0,0,32.48,14.478067
50,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,50,60,58,0.966667,35,34,0.971429,0,0,0,106,106,0,1.0,1,54,44,7,0.009434,0.509434,0.415094,0.066038,7,7,0,0,0,0,0,0,1,2,0,1,7.187,8.829,23,0.522727,28.443,9.048,63.589,5.045,59,0.983333,27,0,0.0,35,0.555556,1018.941,54,28,82,7,1025.941,0.690307,17.712,43,63,12,12,0,"{""Z1"": 2, ""Z2"": 2, ""Z3"": 1, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,60,0,0,2256.495,0.0,0.0,0.0,0.0,0.0,0.0,839.882,0,0,0,0,0,0,0.0,9.047714
50,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,50,60,56,0.933333,35,34,0.971429,3,0,0,97,97,0,1.0,1,33,53,10,0.010309,0.340206,0.546392,0.103093,10,10,0,0,0,0,0,0,1,1,0,1,7.705,9.169,31,0.584906,31.09,9.667,64.858,6.611,53,0.981481,14,0,0.0,42,0.736842,1018.941,33,40,73,10,1028.941,0.741145,17.158,40,57,12,12,0,"{""Z1"": 2, ""Z2"": 2, ""Z3"": 1, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,40,3,54,0,0,2204.506,0.0,0.0,0.0,0.0,0.0,1304.681668,836.893,0,0,0,0,0,0,0.0,9.6667
50,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,50,60,58,0.966667,35,34,0.971429,0,0,0,106,106,0,1.0,1,52,44,9,0.009434,0.490566,0.415094,0.084906,9,9,0,0,0,0,0,0,1,2,0,1,7.261,8.829,23,0.522727,28.443,9.357,63.056,5.53,59,0.983333,25,0,0.0,35,0.555556,1018.941,52,28,80,9,1027.941,0.680403,18.172,43,63,12,12,0,"{""Z1"": 2, ""Z2"": 3, ""Z3"": 0, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,60,0,0,2246.862,0.0,0.0,0.0,0.0,0.0,0.0,850.249,49,32,10,4,0,2,23.77,9.357222
50,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,50,60,56,0.933333,35,34,0.971429,3,0,0,97,97,0,1.0,1,33,52,11,0.010309,0.340206,0.536082,0.113402,11,11,0,0,0,0,0,0,1,1,0,1,7.705,9.072,30,0.576923,31.29,9.515,64.491,6.787,53,0.981481,14,0,0.0,41,0.719298,1018.941,33,39,72,11,1029.941,0.732054,17.443,40,57,12,12,0,"{""Z1"": 2, ""Z2"": 3, ""Z3"": 0, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,40,3,54,0,0,2182.306,0.0,0.0,0.0,0.0,0.0,1293.481668,830.693,49,32,10,4,0,1,23.77,9.515182
50,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,50,60,58,0.966667,35,34,0.971429,0,0,0,106,106,0,1.0,1,54,44,7,0.009434,0.509434,0.415094,0.066038,7,7,0,0,0,0,0,0,1,2,0,1,7.187,8.829,23,0.522727,28.443,9.048,63.589,5.045,59,0.983333,27,0,0.0,35,0.555556,1018.941,54,28,82,7,1025.941,0.690307,17.712,43,63,12,12,0,"{""Z1"": 2, ""Z2"": 2, ""Z3"": 1, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,60,0,0,2256.495,0.0,0.0,0.0,0.0,0.0,0.0,839.882,12,0,10,0,0,0,0.0,9.047714
50,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,50,60,56,0.933333,35,34,0.971429,3,0,0,97,97,0,1.0,1,33,53,10,0.010309,0.340206,0.546392,0.103093,10,10,0,0,0,0,0,0,1,1,0,1,7.705,9.169,31,0.584906,31.09,9.667,64.858,6.611,53,0.981481,14,0,0.0,42,0.736842,1018.941,33,40,73,10,1028.941,0.741145,17.158,40,57,12,12,0,"{""Z1"": 2, ""Z2"": 2, ""Z3"": 1, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,40,3,54,0,0,2204.506,0.0,0.0,0.0,0.0,0.0,1304.681668,836.893,12,0,10,0,0,0,0.0,9.6667
50,C3_mixed,coupon_C3_mixed,W0,normal,workday,50,60,58,0.966667,35,34,0.971429,0,0,0,106,106,0,1.0,1,52,44,9,0.009434,0.490566,0.415094,0.084906,9,9,0,0,0,0,0,0,1,2,0,1,7.261,8.829,23,0.522727,28.443,9.357,63.056,5.53,59,0.983333,25,0,0.0,35,0.555556,1018.941,52,28,80,9,1027.941,0.680403,18.172,43,63,12,12,0,"{""Z1"": 2, ""Z2"": 3, ""Z3"": 0, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,60,0,0,2246.862,0.0,0.0,0.0,0.0,0.0,0.0,850.249,49,32,10,4,0,2,23.77,9.357222
50,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,50,60,56,0.933333,35,34,0.971429,3,0,0,97,97,0,1.0,1,33,52,11,0.010309,0.340206,0.536082,0.113402,11,11,0,0,0,0,0,0,1,1,0,1,7.705,9.072,30,0.576923,31.29,9.515,64.491,6.787,53,0.981481,14,0,0.0,41,0.719298,1018.941,33,39,72,11,1029.941,0.732054,17.443,40,57,12,12,0,"{""Z1"": 2, ""Z2"": 3, ""Z3"": 0, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,40,3,54,0,0,2182.306,0.0,0.0,0.0,0.0,0.0,1293.481668,830.693,49,32,10,4,0,1,23.77,9.515182
51,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,50,48,47,0.979167,37,36,0.972973,0,0,0,90,90,0,1.0,2,42,41,5,0.022222,0.466667,0.455556,0.055556,5,5,0,0,0,0,0,0,1,1,0,1,6.608,8.706,24,0.585366,25.825,10.0,61.052,5.195,47,0.979167,22,0,0.0,38,0.730769,1018.941,42,28,70,5,1023.941,0.722556,17.518,38,52,12,12,0,"{""Z1"": 2, ""Z2"": 2, ""Z3"": 1, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,0,0,48,0,0,1930.081,0.0,0.0,0.0,0.0,0.0,0.0,684.481,0,0,0,0,0,0,0.0,10.0002
51,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,50,48,45,0.9375,37,36,0.972973,2,0,0,88,88,0,1.0,0,26,48,14,0.0,0.295455,0.545455,0.159091,14,14,0,0,0,0,0,0,2,1,0,1,7.013,8.91,29,0.604167,29.148,12.694,62.412,8.23,44,0.956522,13,0,0.0,43,0.826923,1018.941,26,35,61,14,1032.941,0.813758,17.723,36,52,12,12,0,"{""Z1"": 2, ""Z2"": 2, ""Z3"": 1, ""Z4"": 1, ""Z5"": 1, ""Z6"": 1, ""Z7"": 2, ""Z8"": 1, ""Z9"": 1}",True,True,37,0,46,0,0,1909.76,0.0,0.0,0.0,0.0,0.0,1351.575164,787.76,0,0,0,0,0,0,0.0,12.694034
