leg_id,agent_id,request_time,dispatch_priority,origin_zone,destination_zone,coupon_bound,fare_before_coupon_yuan,fare_after_coupon_yuan,coupon_subsidy_yuan,succeeded,failure_reason,dispatch_time,pickup_wait_min,vehicle_id,idle_vehicles_at_request,busy_start,busy_until,previous_busy_until,idle_vehicles_after_dispatch,weather_scenario,day_type,policy,experiment_condition
19-2026-07-07-L03,19,1320.0,0.539228362,Z6,Z6,False,20.59,20.59,0.0,True,,1320.0,10.667,N9RH-workday-Z6-001,1,1320.0,1340.560382,0.0,0,W0,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
4-2026-07-07-L03,4,1350.0,0.248375966,Z5,Z5,False,24.52,24.52,0.0,True,,1350.0,10.667,N9RH-workday-Z5-001,1,1350.0,1373.206019,0.0,0,W0,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
26-2026-07-07-L01,26,468.1,0.132079058,Z4,Z4,False,28.19,28.19,0.0,True,,468.1,9.333,N9RH-workday-Z4-001,1,468.1,500.03109800000004,0.0,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
27-2026-07-07-L01,27,541.5666666666667,0.520754881,Z1,Z1,False,14.14,14.14,0.0,True,,541.5666666666667,10.0,N9RH-workday-Z1-001,2,541.5666666666667,559.9983436666668,0.0,1,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
5-2026-07-07-L01,5,550.0833333333334,0.590403819,Z6,Z6,False,32.33,32.33,0.0,True,,550.0833333333334,13.333,N9RH-workday-Z6-001,1,550.0833333333334,590.0521333333334,0.0,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
7-2026-07-07-L01,7,811.85,0.244614894,Z4,Z4,False,20.93,20.93,0.0,True,,811.85,8.0,N9RH-workday-Z4-001,1,811.85,829.988388,500.03109800000004,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
6-2026-07-07-L02,6,1170.0,0.450334858,Z1,Z1,False,19.21,19.21,0.0,True,,1170.0,8.0,N9RH-workday-Z1-001,2,1170.0,1191.322375,559.9983436666668,1,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
5-2026-07-07-L02,5,1194.3166666666666,0.31289663,Z6,Z6,False,25.95,25.95,0.0,True,,1194.3166666666666,10.667,N9RH-workday-Z6-001,1,1194.3166666666666,1219.9963086666664,590.0521333333334,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
18-2026-07-07-L02,18,1202.1666666666667,0.134713761,Z1,Z1,False,19.03,19.03,0.0,True,,1202.1666666666667,8.0,N9RH-workday-Z1-001,2,1202.1666666666667,1219.9965646666667,1191.322375,1,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
10-2026-07-07-L02,10,1230.0,0.320260999,Z7,Z7,False,45.38,45.38,0.0,True,,1230.0,8.0,N9RH-workday-Z7-001,2,1230.0,1267.548601,0.0,1,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
19-2026-07-07-L03,19,1320.0,0.539228362,Z6,Z6,False,20.59,20.59,0.0,True,,1320.0,10.667,N9RH-workday-Z6-001,1,1320.0,1340.560382,1219.9963086666664,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
4-2026-07-07-L03,4,1350.0,0.248375966,Z5,Z5,False,24.52,24.52,0.0,True,,1350.0,10.667,N9RH-workday-Z5-001,1,1350.0,1373.206019,0.0,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
15-2026-07-07-L01,15,590.8,0.151062227,Z5,Z5,False,29.68,29.68,0.0,True,,590.8,10.0,N9RH-workday-Z5-001,1,590.8,619.73588,0.0,0,W0,workday,D0_baseline,elder_access_D0_baseline
20-2026-07-07-L01,20,633.0333333333333,0.891592355,Z4,Z4,False,19.18,19.18,0.0,True,,633.0333333333333,8.0,N9RH-workday-Z4-001,1,633.0333333333333,649.9918133333333,0.0,0,W0,workday,D0_baseline,elder_access_D0_baseline
15-2026-07-07-L02,15,1230.0,0.67572993,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,N9RH-workday-Z5-001,1,1230.0,1256.6820209999998,619.73588,0,W0,workday,D0_baseline,elder_access_D0_baseline
20-2026-07-07-L02,20,1258.1,0.42012592,Z4,Z4,False,22.56,22.56,0.0,True,,1258.1,10.667,N9RH-workday-Z4-001,1,1258.1,1279.9918179999997,649.9918133333333,0,W0,workday,D0_baseline,elder_access_D0_baseline
20-2026-07-07-L03,20,1350.0,0.656176074,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9918179999997,0,W0,workday,D0_baseline,elder_access_D0_baseline
6-2026-07-07-L01,6,442.81666666666666,0.868281308,Z7,Z7,False,26.03,26.03,0.0,True,,442.81666666666666,7.0,N9RH-workday-Z7-001,2,442.81666666666666,469.99827766666664,0.0,1,W2,workday,D0_baseline,elder_access_D0_baseline
18-2026-07-07-L01,18,469.35,0.739466989,Z6,Z6,False,27.15,27.15,0.0,True,,469.35,9.63,N9RH-workday-Z6-001,1,469.35,500.530363,0.0,0,W2,workday,D0_baseline,elder_access_D0_baseline
1-2026-07-07-L01,1,488.01666666666665,0.781758496,Z8,Z8,False,38.32,38.32,0.0,True,,488.01666666666665,13.333,N9RH-workday-Z8-001,1,488.01666666666665,534.5158846666667,0.0,0,W2,workday,D0_baseline,elder_access_D0_baseline
3-2026-07-07-L01,3,492.3,0.904967858,Z6,Z6,False,29.72,29.72,0.0,True,,500.530363,21.56336300000001,N9RH-workday-Z6-001,0,500.530363,538.2272800000001,500.530363,0,W2,workday,D0_baseline,elder_access_D0_baseline
15-2026-07-07-L01,15,588.9166666666666,0.151062227,Z5,Z5,False,29.68,29.68,0.0,True,,588.9166666666666,10.0,N9RH-workday-Z5-001,1,588.9166666666666,619.9956106666666,0.0,0,W2,workday,D0_baseline,elder_access_D0_baseline
20-2026-07-07-L01,20,632.0333333333333,0.891592355,Z4,Z4,False,19.18,19.18,0.0,True,,632.0333333333333,8.0,N9RH-workday-Z4-001,1,632.0333333333333,649.9930393333333,0.0,0,W2,workday,D0_baseline,elder_access_D0_baseline
18-2026-07-07-L02,18,1020.0,0.175042417,Z6,Z6,False,27.15,27.15,0.0,True,,1020.0,10.0,N9RH-workday-Z6-001,1,1020.0,1051.367233,538.2272800000001,0,W2,workday,D0_baseline,elder_access_D0_baseline
3-2026-07-07-L02,3,1110.0,0.326201525,Z6,Z6,False,29.72,29.72,0.0,True,,1110.0,14.667,N9RH-workday-Z6-001,1,1110.0,1148.864112,1051.367233,0,W2,workday,D0_baseline,elder_access_D0_baseline
12-2026-07-07-L01,12,1129.1,0.934355057,Z6,Z6,False,24.18,24.18,0.0,True,,1148.864112,32.85511200000007,N9RH-workday-Z6-001,0,1148.864112,1180.3314469999998,1148.864112,0,W2,workday,D0_baseline,elder_access_D0_baseline
7-2026-07-07-L02,7,1170.4666666666667,0.060205738,Z1,Z1,False,17.41,17.41,0.0,True,,1170.4666666666667,8.0,N9RH-workday-Z1-001,2,1170.4666666666667,1189.9879576666667,0.0,1,W2,workday,D0_baseline,elder_access_D0_baseline
4-2026-07-07-L02,4,1195.0166666666667,0.67039732,Z5,Z5,False,25.01,25.01,0.0,True,,1195.0166666666667,10.667,N9RH-workday-Z5-001,1,1195.0166666666667,1219.9968306666665,619.9956106666666,0,W2,workday,D0_baseline,elder_access_D0_baseline
15-2026-07-07-L02,15,1230.0,0.67572993,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,N9RH-workday-Z5-001,1,1230.0,1258.4631,1219.9968306666665,0,W2,workday,D0_baseline,elder_access_D0_baseline
20-2026-07-07-L02,20,1256.85,0.42012592,Z4,Z4,False,22.56,22.56,0.0,True,,1256.85,10.667,N9RH-workday-Z4-001,1,1256.85,1279.9901639999998,649.9930393333333,0,W2,workday,D0_baseline,elder_access_D0_baseline
20-2026-07-07-L03,20,1350.0,0.656176074,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9901639999998,0,W2,workday,D0_baseline,elder_access_D0_baseline
15-2026-07-07-L01,15,590.8,0.151062227,Z5,Z5,False,29.68,29.68,0.0,True,,590.8,10.0,N9RH-workday-Z5-001,1,590.8,619.73588,0.0,0,W0,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
20-2026-07-07-L01,20,633.0333333333333,0.891592355,Z4,Z4,False,19.18,19.18,0.0,True,,633.0333333333333,8.0,N9RH-workday-Z4-001,1,633.0333333333333,649.9918133333333,0.0,0,W0,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
15-2026-07-07-L02,15,1230.0,0.67572993,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,N9RH-workday-Z5-001,1,1230.0,1256.6820209999998,619.73588,0,W0,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
20-2026-07-07-L02,20,1258.1,0.42012592,Z4,Z4,False,22.56,22.56,0.0,True,,1258.1,10.667,N9RH-workday-Z4-001,1,1258.1,1279.9918179999997,649.9918133333333,0,W0,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
20-2026-07-07-L03,20,1350.0,0.656176074,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9918179999997,0,W0,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
6-2026-07-07-L01,6,442.81666666666666,0.868281308,Z7,Z7,False,26.03,26.03,0.0,True,,442.81666666666666,7.0,N9RH-workday-Z7-001,2,442.81666666666666,469.99827766666664,0.0,1,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
18-2026-07-07-L01,18,469.35,0.739466989,Z6,Z6,False,27.15,27.15,0.0,True,,469.35,9.63,N9RH-workday-Z6-001,1,469.35,500.530363,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
1-2026-07-07-L01,1,488.01666666666665,0.781758496,Z8,Z8,False,38.32,38.32,0.0,True,,488.01666666666665,13.333,N9RH-workday-Z8-001,1,488.01666666666665,534.5158846666667,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
3-2026-07-07-L01,3,492.3,0.904967858,Z6,Z6,False,29.72,29.72,0.0,True,,500.530363,21.56336300000001,N9RH-workday-Z6-001,0,500.530363,538.2272800000001,500.530363,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
15-2026-07-07-L01,15,588.9166666666666,0.151062227,Z5,Z5,False,29.68,29.68,0.0,True,,588.9166666666666,10.0,N9RH-workday-Z5-001,1,588.9166666666666,619.9956106666666,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
20-2026-07-07-L01,20,632.0333333333333,0.891592355,Z4,Z4,False,19.18,19.18,0.0,True,,632.0333333333333,8.0,N9RH-workday-Z4-001,1,632.0333333333333,649.9930393333333,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
18-2026-07-07-L02,18,1020.0,0.175042417,Z6,Z6,False,27.15,27.15,0.0,True,,1020.0,10.0,N9RH-workday-Z6-001,1,1020.0,1051.367233,538.2272800000001,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
3-2026-07-07-L02,3,1110.0,0.326201525,Z6,Z6,False,29.72,29.72,0.0,True,,1110.0,14.667,N9RH-workday-Z6-001,1,1110.0,1148.864112,1051.367233,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
12-2026-07-07-L01,12,1129.1,0.934355057,Z6,Z6,False,24.18,24.18,0.0,True,,1148.864112,32.85511200000007,N9RH-workday-Z6-001,0,1148.864112,1180.3314469999998,1148.864112,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
7-2026-07-07-L02,7,1170.4666666666667,0.060205738,Z1,Z1,False,17.41,17.41,0.0,True,,1170.4666666666667,8.0,N9RH-workday-Z1-001,2,1170.4666666666667,1189.9879576666667,0.0,1,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
4-2026-07-07-L02,4,1195.0166666666667,0.67039732,Z5,Z5,False,25.01,25.01,0.0,True,,1195.0166666666667,10.667,N9RH-workday-Z5-001,1,1195.0166666666667,1219.9968306666665,619.9956106666666,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
15-2026-07-07-L02,15,1230.0,0.67572993,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,N9RH-workday-Z5-001,1,1230.0,1258.4631,1219.9968306666665,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
20-2026-07-07-L02,20,1256.85,0.42012592,Z4,Z4,False,22.56,22.56,0.0,True,,1256.85,10.667,N9RH-workday-Z4-001,1,1256.85,1279.9901639999998,649.9930393333333,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
20-2026-07-07-L03,20,1350.0,0.656176074,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9901639999998,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
15-2026-07-07-L01,15,590.8,0.151062227,Z5,Z5,False,29.68,29.68,0.0,True,,590.8,10.0,N9RH-workday-Z5-001,1,590.8,619.73588,0.0,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
20-2026-07-07-L01,20,633.0333333333333,0.891592355,Z4,Z4,False,19.18,19.18,0.0,True,,633.0333333333333,8.0,N9RH-workday-Z4-001,1,633.0333333333333,649.9918133333333,0.0,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
15-2026-07-07-L02,15,1230.0,0.67572993,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,N9RH-workday-Z5-001,1,1230.0,1256.6820209999998,619.73588,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
20-2026-07-07-L02,20,1258.1,0.42012592,Z4,Z4,False,22.56,22.56,0.0,True,,1258.1,10.667,N9RH-workday-Z4-001,1,1258.1,1279.9918179999997,649.9918133333333,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
20-2026-07-07-L03,20,1350.0,0.656176074,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9918179999997,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
6-2026-07-07-L01,6,442.81666666666666,0.868281308,Z7,Z7,False,26.03,26.03,0.0,True,,442.81666666666666,7.0,N9RH-workday-Z7-001,2,442.81666666666666,469.99827766666664,0.0,1,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
18-2026-07-07-L01,18,469.35,0.739466989,Z6,Z6,False,27.15,27.15,0.0,True,,469.35,9.63,N9RH-workday-Z6-001,1,469.35,500.530363,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
1-2026-07-07-L01,1,488.01666666666665,0.781758496,Z8,Z8,False,38.32,38.32,0.0,True,,488.01666666666665,13.333,N9RH-workday-Z8-001,1,488.01666666666665,534.5158846666667,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
3-2026-07-07-L01,3,492.3,0.904967858,Z6,Z6,False,29.72,29.72,0.0,True,,500.530363,21.56336300000001,N9RH-workday-Z6-001,0,500.530363,538.2272800000001,500.530363,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
15-2026-07-07-L01,15,588.9166666666666,0.151062227,Z5,Z5,False,29.68,29.68,0.0,True,,588.9166666666666,10.0,N9RH-workday-Z5-001,1,588.9166666666666,619.9956106666666,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
20-2026-07-07-L01,20,632.0333333333333,0.891592355,Z4,Z4,False,19.18,19.18,0.0,True,,632.0333333333333,8.0,N9RH-workday-Z4-001,1,632.0333333333333,649.9930393333333,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
18-2026-07-07-L02,18,1020.0,0.175042417,Z6,Z6,False,27.15,27.15,0.0,True,,1020.0,10.0,N9RH-workday-Z6-001,1,1020.0,1051.367233,538.2272800000001,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
3-2026-07-07-L02,3,1110.0,0.326201525,Z6,Z6,False,29.72,29.72,0.0,True,,1110.0,14.667,N9RH-workday-Z6-001,1,1110.0,1148.864112,1051.367233,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
12-2026-07-07-L01,12,1129.1,0.934355057,Z6,Z6,False,24.18,24.18,0.0,True,,1148.864112,32.85511200000007,N9RH-workday-Z6-001,0,1148.864112,1180.3314469999998,1148.864112,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
7-2026-07-07-L02,7,1170.4666666666667,0.060205738,Z1,Z1,False,17.41,17.41,0.0,True,,1170.4666666666667,8.0,N9RH-workday-Z1-001,2,1170.4666666666667,1189.9879576666667,0.0,1,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
4-2026-07-07-L02,4,1195.0166666666667,0.67039732,Z5,Z5,False,25.01,25.01,0.0,True,,1195.0166666666667,10.667,N9RH-workday-Z5-001,1,1195.0166666666667,1219.9968306666665,619.9956106666666,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
15-2026-07-07-L02,15,1230.0,0.67572993,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,N9RH-workday-Z5-001,1,1230.0,1258.4631,1219.9968306666665,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
20-2026-07-07-L02,20,1256.85,0.42012592,Z4,Z4,False,22.56,22.56,0.0,True,,1256.85,10.667,N9RH-workday-Z4-001,1,1256.85,1279.9901639999998,649.9930393333333,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
20-2026-07-07-L03,20,1350.0,0.656176074,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9901639999998,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
15-2026-07-07-L01,15,590.8,0.151062227,Z5,Z5,False,29.68,29.68,0.0,True,,590.8,10.0,N9RH-workday-Z5-001,1,590.8,619.73588,0.0,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
20-2026-07-07-L01,20,633.0333333333333,0.891592355,Z4,Z4,False,19.18,19.18,0.0,True,,633.0333333333333,8.0,N9RH-workday-Z4-001,1,633.0333333333333,649.9918133333333,0.0,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
15-2026-07-07-L02,15,1230.0,0.67572993,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,N9RH-workday-Z5-001,1,1230.0,1256.6820209999998,619.73588,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
20-2026-07-07-L02,20,1258.1,0.42012592,Z4,Z4,False,22.56,22.56,0.0,True,,1258.1,10.667,N9RH-workday-Z4-001,1,1258.1,1279.9918179999997,649.9918133333333,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
20-2026-07-07-L03,20,1350.0,0.656176074,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9918179999997,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
6-2026-07-07-L01,6,442.81666666666666,0.868281308,Z7,Z7,False,26.03,26.03,0.0,True,,442.81666666666666,7.0,N9RH-workday-Z7-001,2,442.81666666666666,469.99827766666664,0.0,1,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
18-2026-07-07-L01,18,469.35,0.739466989,Z6,Z6,False,27.15,27.15,0.0,True,,469.35,9.63,N9RH-workday-Z6-001,1,469.35,500.530363,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
1-2026-07-07-L01,1,488.01666666666665,0.781758496,Z8,Z8,False,38.32,38.32,0.0,True,,488.01666666666665,13.333,N9RH-workday-Z8-001,1,488.01666666666665,534.5158846666667,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
3-2026-07-07-L01,3,492.3,0.904967858,Z6,Z6,False,29.72,29.72,0.0,True,,500.530363,21.56336300000001,N9RH-workday-Z6-001,0,500.530363,538.2272800000001,500.530363,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
15-2026-07-07-L01,15,588.9166666666666,0.151062227,Z5,Z5,False,29.68,29.68,0.0,True,,588.9166666666666,10.0,N9RH-workday-Z5-001,1,588.9166666666666,619.9956106666666,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
20-2026-07-07-L01,20,632.0333333333333,0.891592355,Z4,Z4,False,19.18,19.18,0.0,True,,632.0333333333333,8.0,N9RH-workday-Z4-001,1,632.0333333333333,649.9930393333333,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
18-2026-07-07-L02,18,1020.0,0.175042417,Z6,Z6,False,27.15,27.15,0.0,True,,1020.0,10.0,N9RH-workday-Z6-001,1,1020.0,1051.367233,538.2272800000001,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
3-2026-07-07-L02,3,1110.0,0.326201525,Z6,Z6,False,29.72,29.72,0.0,True,,1110.0,14.667,N9RH-workday-Z6-001,1,1110.0,1148.864112,1051.367233,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
12-2026-07-07-L01,12,1129.1,0.934355057,Z6,Z6,False,24.18,24.18,0.0,True,,1148.864112,32.85511200000007,N9RH-workday-Z6-001,0,1148.864112,1180.3314469999998,1148.864112,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
7-2026-07-07-L02,7,1170.4666666666667,0.060205738,Z1,Z1,False,17.41,17.41,0.0,True,,1170.4666666666667,8.0,N9RH-workday-Z1-001,2,1170.4666666666667,1189.9879576666667,0.0,1,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
4-2026-07-07-L02,4,1195.0166666666667,0.67039732,Z5,Z5,False,25.01,25.01,0.0,True,,1195.0166666666667,10.667,N9RH-workday-Z5-001,1,1195.0166666666667,1219.9968306666665,619.9956106666666,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
15-2026-07-07-L02,15,1230.0,0.67572993,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,N9RH-workday-Z5-001,1,1230.0,1258.4631,1219.9968306666665,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
20-2026-07-07-L02,20,1256.85,0.42012592,Z4,Z4,False,22.56,22.56,0.0,True,,1256.85,10.667,N9RH-workday-Z4-001,1,1256.85,1279.9901639999998,649.9930393333333,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
20-2026-07-07-L03,20,1350.0,0.656176074,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9901639999998,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
15-2026-07-07-L01,15,590.8,0.151062227,Z5,Z5,False,29.68,29.68,0.0,True,,590.8,10.0,N9RH-workday-Z5-001,1,590.8,619.73588,0.0,0,W0,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
20-2026-07-07-L01,20,633.0333333333333,0.891592355,Z4,Z4,False,19.18,19.18,0.0,True,,633.0333333333333,8.0,N9RH-workday-Z4-001,1,633.0333333333333,649.9918133333333,0.0,0,W0,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
