leg_id,agent_id,request_time,dispatch_priority,dispatch_priority_policy,dispatch_priority_group_rank,effective_dispatch_priority,age_group,origin_zone,destination_zone,coupon_bound,fare_before_coupon_yuan,fare_after_coupon_yuan,coupon_subsidy_yuan,succeeded,failure_reason,dispatch_time,pickup_wait_min,queue_wait_min,pending_queue_size_at_dispatch,dispatch_sequence,vehicle_id,idle_vehicles_at_request,busy_start,busy_until,previous_busy_until,idle_vehicles_after_dispatch,weather_scenario,day_type,policy,experiment_condition,seed,priority_policy
20-2026-07-07-L03,20,1350.0,0.656176074,P0_first_come,0,0.656176074,18-39,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,0.0,1,15,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9901639999998,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
15-2026-07-07-L01,15,590.8,0.151062227,P4_elder_priority,1,1.151062227,18-39,Z5,Z5,False,29.68,29.68,0.0,True,,590.8,10.0,0.0,1,1,N9RH-workday-Z5-001,1,590.8,619.73588,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
20-2026-07-07-L01,20,633.0333333333333,0.891592355,P4_elder_priority,1,1.891592355,18-39,Z4,Z4,False,19.18,19.18,0.0,True,,633.0333333333333,8.0,0.0,1,2,N9RH-workday-Z4-001,1,633.0333333333333,649.9918133333333,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
15-2026-07-07-L02,15,1230.0,0.67572993,P4_elder_priority,1,1.67572993,18-39,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,0.0,1,3,N9RH-workday-Z5-001,1,1230.0,1256.6820209999998,619.73588,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
20-2026-07-07-L02,20,1258.1,0.42012592,P4_elder_priority,1,1.42012592,18-39,Z4,Z4,False,22.56,22.56,0.0,True,,1258.1,10.667,0.0,1,4,N9RH-workday-Z4-001,1,1258.1,1279.9918179999997,649.9918133333333,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
20-2026-07-07-L03,20,1350.0,0.656176074,P4_elder_priority,1,1.656176074,18-39,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,0.0,1,5,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9918179999997,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
6-2026-07-07-L01,6,442.81666666666666,0.868281308,P4_elder_priority,1,1.868281308,18-39,Z7,Z7,False,26.03,26.03,0.0,True,,442.81666666666666,7.0,0.0,1,1,N9RH-workday-Z7-001,2,442.81666666666666,469.99827766666664,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
18-2026-07-07-L01,18,469.35,0.739466989,P4_elder_priority,1,1.739466989,18-39,Z6,Z6,False,27.15,27.15,0.0,True,,469.35,9.63,0.0,1,2,N9RH-workday-Z6-001,1,469.35,500.530363,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
1-2026-07-07-L01,1,488.01666666666665,0.781758496,P4_elder_priority,1,1.781758496,18-39,Z8,Z8,False,38.32,38.32,0.0,True,,488.01666666666665,13.333,0.0,1,3,N9RH-workday-Z8-001,1,488.01666666666665,534.5158846666667,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
3-2026-07-07-L01,3,492.3,0.904967858,P4_elder_priority,1,1.904967858,18-39,Z6,Z6,False,29.72,29.72,0.0,True,,500.530363,21.56336300000001,8.230363000000011,1,4,N9RH-workday-Z6-001,0,500.530363,538.2272800000001,500.530363,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
2-2026-07-07-L01,2,567.9166666666666,0.344686715,P4_elder_priority,1,1.344686715,18-39,Z1,Z1,False,20.41,20.41,0.0,True,,567.9166666666666,7.52,0.0,1,5,N9RH-workday-Z1-001,2,567.9166666666666,590.0151766666667,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
15-2026-07-07-L01,15,588.9166666666666,0.151062227,P4_elder_priority,1,1.151062227,18-39,Z5,Z5,False,29.68,29.68,0.0,True,,588.9166666666666,10.0,0.0,1,6,N9RH-workday-Z5-001,1,588.9166666666666,619.9956106666666,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
20-2026-07-07-L01,20,632.0333333333333,0.891592355,P4_elder_priority,1,1.891592355,18-39,Z4,Z4,False,19.18,19.18,0.0,True,,632.0333333333333,8.0,0.0,1,7,N9RH-workday-Z4-001,1,632.0333333333333,649.9930393333333,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
18-2026-07-07-L02,18,1020.0,0.175042417,P4_elder_priority,1,1.175042417,18-39,Z6,Z6,False,27.15,27.15,0.0,True,,1020.0,10.0,0.0,1,8,N9RH-workday-Z6-001,1,1020.0,1051.367233,538.2272800000001,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
3-2026-07-07-L02,3,1110.0,0.326201525,P4_elder_priority,1,1.326201525,18-39,Z6,Z6,False,29.72,29.72,0.0,True,,1110.0,14.667,0.0,1,9,N9RH-workday-Z6-001,1,1110.0,1148.864112,1051.367233,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
12-2026-07-07-L01,12,1129.1,0.934355057,P4_elder_priority,1,1.934355057,18-39,Z6,Z6,False,24.18,24.18,0.0,True,,1148.864112,32.85511200000007,19.76411200000007,1,10,N9RH-workday-Z6-001,0,1148.864112,1180.3314469999998,1148.864112,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
7-2026-07-07-L02,7,1170.4666666666667,0.060205738,P4_elder_priority,1,1.060205738,18-39,Z1,Z1,False,17.41,17.41,0.0,True,,1170.4666666666667,8.0,0.0,1,11,N9RH-workday-Z1-001,2,1170.4666666666667,1189.9879576666667,590.0151766666667,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
4-2026-07-07-L02,4,1195.0166666666667,0.67039732,P4_elder_priority,1,1.67039732,18-39,Z5,Z5,False,25.01,25.01,0.0,True,,1195.0166666666667,10.667,0.0,1,12,N9RH-workday-Z5-001,1,1195.0166666666667,1219.9968306666665,619.9956106666666,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
15-2026-07-07-L02,15,1230.0,0.67572993,P4_elder_priority,1,1.67572993,18-39,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,0.0,1,13,N9RH-workday-Z5-001,1,1230.0,1258.4631,1219.9968306666665,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
20-2026-07-07-L02,20,1256.85,0.42012592,P4_elder_priority,1,1.42012592,18-39,Z4,Z4,False,22.56,22.56,0.0,True,,1256.85,10.667,0.0,1,14,N9RH-workday-Z4-001,1,1256.85,1279.9901639999998,649.9930393333333,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
20-2026-07-07-L03,20,1350.0,0.656176074,P4_elder_priority,1,1.656176074,18-39,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,0.0,1,15,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9901639999998,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,51,P4_elder_priority
32-2026-07-07-L01,32,494.6666666666667,0.56169272,P0_first_come,0,0.56169272,40-59,Z6,Z6,False,33.15,33.15,0.0,True,,494.6666666666667,13.333,0.0,1,1,N9RH-workday-Z6-001,1,494.6666666666667,529.9848496666667,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
5-2026-07-07-L02,5,1020.0,0.55817552,P0_first_come,0,0.55817552,18-39,Z1,Z1,False,16.31,16.31,0.0,True,,1020.0,7.5,0.0,1,2,N9RH-workday-Z1-001,2,1020.0,1035.806605,0.0,1,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
24-2026-07-07-L02,24,1020.0,0.824444258,P0_first_come,0,0.824444258,40-59,Z6,Z6,False,39.56,39.56,0.0,True,,1020.0,10.0,0.0,1,3,N9RH-workday-Z6-001,1,1020.0,1056.924045,529.9848496666667,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
22-2026-07-07-L02,22,1110.0,0.710212419,P0_first_come,0,0.710212419,40-59,Z1,Z2,False,26.21,26.21,0.0,True,,1110.0,11.0,0.0,1,4,N9RH-workday-Z1-001,2,1110.0,1137.398879,1035.806605,1,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
2-2026-07-07-L02,2,1224.3666666666666,0.315861562,P0_first_come,0,0.315861562,18-39,Z6,Z6,False,28.1,28.1,0.0,True,,1224.3666666666666,10.667,0.0,1,5,N9RH-workday-Z6-001,1,1224.3666666666666,1249.9862666666666,1056.924045,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
16-2026-07-07-L02,16,1231.4166666666667,0.680375171,P0_first_come,0,0.680375171,18-39,Z6,Z6,False,17.63,17.63,0.0,True,,1249.9862666666666,29.23659999999981,18.56959999999981,1,6,N9RH-workday-Z6-001,0,1249.9862666666666,1268.5531686666666,1249.9862666666666,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
3-2026-07-07-L03,3,1320.0,0.557915684,P0_first_come,0,0.557915684,18-39,Z4,Z4,False,18.01,18.01,0.0,True,,1320.0,10.667,0.0,1,7,N9RH-workday-Z4-001,1,1320.0,1338.823964,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
24-2026-07-07-L01,24,456.65,0.912113372,P0_first_come,0,0.912113372,40-59,Z6,Z6,False,39.56,39.56,0.0,True,,456.65,9.333,0.0,1,1,N9RH-workday-Z6-001,1,456.65,499.987786,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
5-2026-07-07-L01,5,479.43333333333334,0.037477399,P0_first_come,0,0.037477399,18-39,Z1,Z1,False,16.31,16.31,0.0,True,,479.43333333333334,10.0,0.0,1,2,N9RH-workday-Z1-001,2,479.43333333333334,499.9921953333333,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
32-2026-07-07-L01,32,488.78333333333336,0.56169272,P0_first_come,0,0.56169272,40-59,Z6,Z6,False,33.15,33.15,0.0,True,,499.987786,24.537452666666667,11.204452666666668,1,5,N9RH-workday-Z6-001,0,499.987786,541.209695,499.987786,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
14-2026-07-07-L01,14,495.56666666666666,0.041531119,P0_first_come,0,0.041531119,18-39,Z7,Z7,False,33.02,33.02,0.0,True,,495.56666666666666,10.0,0.0,1,3,N9RH-workday-Z7-001,2,495.56666666666666,533.3218526666667,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
12-2026-07-07-L01,12,498.73333333333335,0.767099233,P0_first_come,0,0.767099233,18-39,Z8,Z8,False,23.43,23.43,0.0,True,,498.73333333333335,13.333,0.0,1,4,N9RH-workday-Z8-001,1,498.73333333333335,530.0004533333333,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
29-2026-07-07-L01,29,535.2333333333333,0.264954394,P0_first_come,0,0.264954394,40-59,Z9,Z6,False,72.16,72.16,0.0,True,,535.2333333333333,21.239,0.0,1,6,N9RH-workday-Z9-001,1,535.2333333333333,620.3492233333334,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
16-2026-07-07-L01,16,557.1666666666666,0.646528551,P0_first_come,0,0.646528551,18-39,Z6,Z6,False,26.58,26.58,0.0,True,,557.1666666666666,12.708,0.0,1,7,N9RH-workday-Z6-001,1,557.1666666666666,590.6537666666666,541.209695,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
8-2026-07-07-L01,8,560.6833333333333,0.356325431,P0_first_come,0,0.356325431,18-39,Z2,Z1,False,26.21,26.21,0.0,True,,560.6833333333333,9.327,0.0,1,8,N9RH-workday-Z2-001,2,560.6833333333333,590.4134493333332,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
5-2026-07-07-L02,5,1020.0,0.55817552,P0_first_come,0,0.55817552,18-39,Z1,Z1,False,16.31,16.31,0.0,True,,1020.0,7.5,0.0,1,9,N9RH-workday-Z1-001,3,1020.0,1037.948275,499.9921953333333,2,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
24-2026-07-07-L02,24,1020.0,0.824444258,P0_first_come,0,0.824444258,40-59,Z6,Z6,False,39.56,39.56,0.0,True,,1020.0,10.0,0.0,1,10,N9RH-workday-Z6-001,2,1020.0,1063.974111,590.6537666666666,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
12-2026-07-07-L02,12,1050.0,0.060888585,P0_first_come,0,0.060888585,18-39,Z8,Z8,False,23.43,23.43,0.0,True,,1050.0,14.667,0.0,1,11,N9RH-workday-Z8-001,1,1050.0,1082.616192,530.0004533333333,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
22-2026-07-07-L02,22,1110.0,0.710212419,P0_first_come,0,0.710212419,40-59,Z1,Z2,False,26.21,26.21,0.0,True,,1110.0,11.0,0.0,1,12,N9RH-workday-Z1-001,3,1110.0,1141.72724,1037.948275,2,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
28-2026-07-07-L02,28,1170.0,0.895413962,P0_first_come,0,0.895413962,40-59,Z8,Z1,False,53.62,53.62,0.0,True,,1170.0,10.667,0.0,1,13,N9RH-workday-Z8-001,1,1170.0,1220.7653599999999,1082.616192,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
2-2026-07-07-L02,2,1222.7166666666667,0.315861562,P0_first_come,0,0.315861562,18-39,Z6,Z6,False,28.1,28.1,0.0,True,,1222.7166666666667,10.667,0.0,1,14,N9RH-workday-Z6-001,2,1222.7166666666667,1249.9991276666667,1063.974111,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
16-2026-07-07-L02,16,1230.55,0.680375171,P0_first_come,0,0.680375171,18-39,Z6,Z6,False,17.63,17.63,0.0,True,,1230.55,10.667,0.0,1,15,N9RH-workday-Z9-001,1,1230.55,1249.9954409999998,620.3492233333334,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
6-2026-07-07-L03,6,1260.0,0.765569245,P0_first_come,0,0.765569245,18-39,Z5,Z5,False,14.0,14.0,0.0,True,,1260.0,10.667,0.0,1,16,N9RH-workday-Z5-001,1,1260.0,1274.500482,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
3-2026-07-07-L03,3,1320.0,0.557915684,P0_first_come,0,0.557915684,18-39,Z4,Z4,False,18.01,18.01,0.0,True,,1320.0,10.667,0.0,1,17,N9RH-workday-Z4-001,1,1320.0,1338.823964,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,52,P0_first_come
32-2026-07-07-L01,32,494.6666666666667,0.56169272,P4_elder_priority,1,1.56169272,40-59,Z6,Z6,False,33.15,33.15,0.0,True,,494.6666666666667,13.333,0.0,1,1,N9RH-workday-Z6-001,1,494.6666666666667,529.9848496666667,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
5-2026-07-07-L02,5,1020.0,0.55817552,P4_elder_priority,1,1.55817552,18-39,Z1,Z1,False,16.31,16.31,0.0,True,,1020.0,7.5,0.0,1,2,N9RH-workday-Z1-001,2,1020.0,1035.806605,0.0,1,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
24-2026-07-07-L02,24,1020.0,0.824444258,P4_elder_priority,1,1.824444258,40-59,Z6,Z6,False,39.56,39.56,0.0,True,,1020.0,10.0,0.0,1,3,N9RH-workday-Z6-001,1,1020.0,1056.924045,529.9848496666667,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
22-2026-07-07-L02,22,1110.0,0.710212419,P4_elder_priority,1,1.710212419,40-59,Z1,Z2,False,26.21,26.21,0.0,True,,1110.0,11.0,0.0,1,4,N9RH-workday-Z1-001,2,1110.0,1137.398879,1035.806605,1,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
2-2026-07-07-L02,2,1224.3666666666666,0.315861562,P4_elder_priority,1,1.315861562,18-39,Z6,Z6,False,28.1,28.1,0.0,True,,1224.3666666666666,10.667,0.0,1,5,N9RH-workday-Z6-001,1,1224.3666666666666,1249.9862666666666,1056.924045,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
16-2026-07-07-L02,16,1231.4166666666667,0.680375171,P4_elder_priority,1,1.680375171,18-39,Z6,Z6,False,17.63,17.63,0.0,True,,1249.9862666666666,29.23659999999981,18.56959999999981,1,6,N9RH-workday-Z6-001,0,1249.9862666666666,1268.5531686666666,1249.9862666666666,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
3-2026-07-07-L03,3,1320.0,0.557915684,P4_elder_priority,1,1.557915684,18-39,Z4,Z4,False,18.01,18.01,0.0,True,,1320.0,10.667,0.0,1,7,N9RH-workday-Z4-001,1,1320.0,1338.823964,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
24-2026-07-07-L01,24,456.65,0.912113372,P4_elder_priority,1,1.912113372,40-59,Z6,Z6,False,39.56,39.56,0.0,True,,456.65,9.333,0.0,1,1,N9RH-workday-Z6-001,1,456.65,499.987786,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
5-2026-07-07-L01,5,479.43333333333334,0.037477399,P4_elder_priority,1,1.037477399,18-39,Z1,Z1,False,16.31,16.31,0.0,True,,479.43333333333334,10.0,0.0,1,2,N9RH-workday-Z1-001,2,479.43333333333334,499.9921953333333,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
32-2026-07-07-L01,32,488.78333333333336,0.56169272,P4_elder_priority,1,1.56169272,40-59,Z6,Z6,False,33.15,33.15,0.0,True,,499.987786,24.537452666666667,11.204452666666668,1,5,N9RH-workday-Z6-001,0,499.987786,541.209695,499.987786,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
14-2026-07-07-L01,14,495.56666666666666,0.041531119,P4_elder_priority,1,1.041531119,18-39,Z7,Z7,False,33.02,33.02,0.0,True,,495.56666666666666,10.0,0.0,1,3,N9RH-workday-Z7-001,2,495.56666666666666,533.3218526666667,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
12-2026-07-07-L01,12,498.73333333333335,0.767099233,P4_elder_priority,1,1.767099233,18-39,Z8,Z8,False,23.43,23.43,0.0,True,,498.73333333333335,13.333,0.0,1,4,N9RH-workday-Z8-001,1,498.73333333333335,530.0004533333333,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
29-2026-07-07-L01,29,535.2333333333333,0.264954394,P4_elder_priority,1,1.264954394,40-59,Z9,Z6,False,72.16,72.16,0.0,True,,535.2333333333333,21.239,0.0,1,6,N9RH-workday-Z9-001,1,535.2333333333333,620.3492233333334,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
16-2026-07-07-L01,16,557.1666666666666,0.646528551,P4_elder_priority,1,1.646528551,18-39,Z6,Z6,False,26.58,26.58,0.0,True,,557.1666666666666,12.708,0.0,1,7,N9RH-workday-Z6-001,1,557.1666666666666,590.6537666666666,541.209695,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
8-2026-07-07-L01,8,560.6833333333333,0.356325431,P4_elder_priority,1,1.356325431,18-39,Z2,Z1,False,26.21,26.21,0.0,True,,560.6833333333333,9.327,0.0,1,8,N9RH-workday-Z2-001,2,560.6833333333333,590.4134493333332,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
5-2026-07-07-L02,5,1020.0,0.55817552,P4_elder_priority,1,1.55817552,18-39,Z1,Z1,False,16.31,16.31,0.0,True,,1020.0,7.5,0.0,1,9,N9RH-workday-Z1-001,3,1020.0,1037.948275,499.9921953333333,2,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
24-2026-07-07-L02,24,1020.0,0.824444258,P4_elder_priority,1,1.824444258,40-59,Z6,Z6,False,39.56,39.56,0.0,True,,1020.0,10.0,0.0,1,10,N9RH-workday-Z6-001,2,1020.0,1063.974111,590.6537666666666,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
12-2026-07-07-L02,12,1050.0,0.060888585,P4_elder_priority,1,1.060888585,18-39,Z8,Z8,False,23.43,23.43,0.0,True,,1050.0,14.667,0.0,1,11,N9RH-workday-Z8-001,1,1050.0,1082.616192,530.0004533333333,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
22-2026-07-07-L02,22,1110.0,0.710212419,P4_elder_priority,1,1.710212419,40-59,Z1,Z2,False,26.21,26.21,0.0,True,,1110.0,11.0,0.0,1,12,N9RH-workday-Z1-001,3,1110.0,1141.72724,1037.948275,2,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
28-2026-07-07-L02,28,1170.0,0.895413962,P4_elder_priority,1,1.895413962,40-59,Z8,Z1,False,53.62,53.62,0.0,True,,1170.0,10.667,0.0,1,13,N9RH-workday-Z8-001,1,1170.0,1220.7653599999999,1082.616192,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
2-2026-07-07-L02,2,1222.7166666666667,0.315861562,P4_elder_priority,1,1.315861562,18-39,Z6,Z6,False,28.1,28.1,0.0,True,,1222.7166666666667,10.667,0.0,1,14,N9RH-workday-Z6-001,2,1222.7166666666667,1249.9991276666667,1063.974111,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
16-2026-07-07-L02,16,1230.55,0.680375171,P4_elder_priority,1,1.680375171,18-39,Z6,Z6,False,17.63,17.63,0.0,True,,1230.55,10.667,0.0,1,15,N9RH-workday-Z9-001,1,1230.55,1249.9954409999998,620.3492233333334,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
6-2026-07-07-L03,6,1260.0,0.765569245,P4_elder_priority,1,1.765569245,18-39,Z5,Z5,False,14.0,14.0,0.0,True,,1260.0,10.667,0.0,1,16,N9RH-workday-Z5-001,1,1260.0,1274.500482,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
3-2026-07-07-L03,3,1320.0,0.557915684,P4_elder_priority,1,1.557915684,18-39,Z4,Z4,False,18.01,18.01,0.0,True,,1320.0,10.667,0.0,1,17,N9RH-workday-Z4-001,1,1320.0,1338.823964,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,52,P4_elder_priority
32-2026-07-07-L01,32,473.35,0.151004128,P0_first_come,0,0.151004128,40-59,Z4,Z4,False,27.6,27.6,0.0,True,,473.35,11.346,0.0,1,1,N9RH-workday-Z4-001,1,473.35,502.116891,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
33-2026-07-07-L01,33,478.76666666666665,0.170458198,P0_first_come,0,0.170458198,40-59,Z4,Z4,False,20.79,20.79,0.0,False,vehicle_wait_limit_exceeded,,20.0,20.0,,,,0,,,,,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
9-2026-07-07-L01,9,494.68333333333334,0.435808524,P0_first_come,0,0.435808524,18-39,Z6,Z6,False,33.12,33.12,0.0,True,,494.68333333333334,13.333,0.0,1,2,N9RH-workday-Z6-001,1,494.68333333333334,529.9827843333334,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
16-2026-07-07-L01,16,499.96666666666664,0.826142532,P0_first_come,0,0.826142532,18-39,Z6,Z6,False,26.58,26.58,0.0,False,vehicle_wait_limit_exceeded,,20.000000000000057,20.000000000000057,,,,0,,,,,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
34-2026-07-07-L01,34,503.6,0.786129158,P0_first_come,0,0.786129158,40-59,Z2,Z1,False,26.21,26.21,0.0,True,,503.6,10.0,0.0,1,3,N9RH-workday-Z2-001,2,503.6,529.985273,0.0,1,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
22-2026-07-07-L01,22,524.9166666666666,0.844949453,P0_first_come,0,0.844949453,40-59,Z8,Z8,False,32.85,32.85,0.0,True,,524.9166666666666,13.333,0.0,1,4,N9RH-workday-Z8-001,1,524.9166666666666,559.9908566666666,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
12-2026-07-07-L01,12,528.3166666666667,0.861989884,P0_first_come,0,0.861989884,18-39,Z2,Z2,False,32.77,32.77,0.0,True,,528.3166666666667,10.0,0.0,1,5,N9RH-workday-Z2-002,1,528.3166666666667,559.9955506666668,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
9-2026-07-07-L02,9,1020.0,0.393304545,P0_first_come,0,0.393304545,18-39,Z6,Z6,False,33.12,33.12,0.0,True,,1020.0,10.0,0.0,1,6,N9RH-workday-Z6-001,1,1020.0,1051.750348,529.9827843333334,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
16-2026-07-07-L02,16,1080.0,0.096275503,P0_first_come,0,0.096275503,18-39,Z6,Z6,False,26.58,26.58,0.0,True,,1080.0,14.667,0.0,1,7,N9RH-workday-Z6-001,1,1080.0,1111.368074,1051.750348,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
13-2026-07-07-L02,13,1110.0,0.529115653,P0_first_come,0,0.529115653,18-39,Z1,Z3,False,26.52,26.52,0.0,True,,1110.0,11.0,0.0,1,8,N9RH-workday-Z1-001,3,1110.0,1137.651908,0.0,2,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
28-2026-07-07-L02,28,1143.9,0.521299232,P0_first_come,0,0.521299232,40-59,Z2,Z2,False,16.07,16.07,0.0,True,,1143.9,8.0,0.0,1,9,N9RH-workday-Z2-002,1,1143.9,1159.9997090000002,559.9955506666668,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
32-2026-07-07-L01,32,468.68333333333334,0.151004128,P0_first_come,0,0.151004128,40-59,Z4,Z4,False,27.6,27.6,0.0,True,,468.68333333333334,9.346,0.0,1,1,N9RH-workday-Z4-001,1,468.68333333333334,500.04935333333333,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
15-2026-07-07-L01,15,471.18333333333334,0.470377691,P0_first_come,0,0.470377691,18-39,Z7,Z7,False,27.43,27.43,0.0,True,,471.18333333333334,7.081,0.0,1,2,N9RH-workday-Z7-001,2,471.18333333333334,500.11103833333334,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,53,P0_first_come
