leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,fare_before_coupon_yuan,coupon_bound,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,weather_scenario,day_type,policy,experiment_condition,outdoor_exposure_minutes,heat_hazard_dose_c_min,age_vulnerability_weight,heat_risk_burden,rain_exposure_minutes,seed,priority_policy
24-2026-07-07-L01,24,2026-07-07,Tuesday,outbound,activity-24-2026-07-07-003,work,Z4,Z7,2026-07-07 06:48:56.111760,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 06:48:56.111760,False,10.0,2026-07-07 08:20:43.462380,2026-07-07 08:20:43.462380,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:48:56.111760,bus,False,,False,False,bus,walk-bus-walk,True,6.686,0.0,6.686,10.0,0.0,75.103,91.789,2.0,2.0,False,False,False,0.0,14.363,0.793333,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,16.686,0.0,1.1,0.0,0.0,48,P4_elder_priority
24-2026-07-07-L02,24,2026-07-07,Tuesday,between_activities,activity-24-2026-07-07-004,social_leisure,Z7,Z4,2026-07-07 17:12:12.659400,2026-07-07 18:30:00,2026-07-07 17:00:00,2026-07-07 17:12:12.659400,False,5.0,2026-07-07 18:25:00,2026-07-07 18:25:00,0.0,True,True,False,False,False,,True,False,walk,bus,1,28.65,5.714,12.0,10.936,2.0,39.139,0.0,0.0,0.0,8.0,28.65,12.0,5.714,0.0,2026-07-07 17:12:12.659400,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.834,0.0,8.834,20.0,5.0,38.955,72.789,7.0,7.0,False,False,False,0.0,29.411,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,25.714,0.0,1.1,0.0,0.0,48,P4_elder_priority
24-2026-07-07-L03,24,2026-07-07,Tuesday,return_home,activity-24-2026-07-07-004,return_home,Z4,Z4,2026-07-07 20:30:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:30:00,bus,False,,False,False,bus,walk-bus-walk,True,15.714,0.0,15.714,12.0,0.0,25.845,53.559,2.0,2.0,False,False,False,0.0,17.996,0.313889,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,27.714,0.0,1.1,0.0,0.0,48,P4_elder_priority
25-2026-07-07-L01,25,2026-07-07,Tuesday,outbound,activity-25-2026-07-07-002,work,Z7,Z1,2026-07-07 07:51:30.625800,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 07:51:30.625800,False,10.0,2026-07-07 09:20:03.240000,2026-07-07 09:20:03.240000,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:51:30.625800,bus,False,,False,False,bus,walk-bus-walk,True,4.054,0.0,4.054,8.0,0.0,76.49,88.544,2.0,2.0,False,False,False,0.0,15.1,0.913333,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,12.054,0.0,1.1,0.0,0.0,48,P4_elder_priority
25-2026-07-07-L02,25,2026-07-07,Tuesday,return_home,activity-25-2026-07-07-002,return_home,Z1,Z7,2026-07-07 19:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,18.457,4.8,8.0,5.657,2.0,41.2,0.0,0.0,0.0,8.0,18.457,8.0,4.8,0.0,2026-07-07 19:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.0,0.0,8.0,16.0,5.0,35.657,64.657,7.0,7.0,False,False,False,0.0,32.223,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,20.8,0.0,1.1,0.0,0.0,48,P4_elder_priority
26-2026-07-07-L01,26,2026-07-07,Tuesday,outbound,activity-26-2026-07-07-002,work,Z9,Z6,2026-07-07 06:30:00,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 06:30:00,False,10.0,2026-07-07 08:51:28.342560,2026-07-07 08:51:28.342560,21.472,False,False,True,True,False,maximum_commute_time_exceeded,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:30:00,bus,False,,False,False,bus,walk-bus-walk,True,12.034,0.0,12.034,14.0,0.0,115.438,141.472,2.0,2.0,False,False,False,0.0,14.03,0.793333,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,26.034,0.0,1.1,0.0,0.0,48,P4_elder_priority
26-2026-07-07-L02,26,2026-07-07,Tuesday,return_home,activity-26-2026-07-07-002,return_home,Z6,Z9,2026-07-07 17:00:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,bus,False,,False,False,bus,walk-bus-walk,True,6.429,0.0,6.429,14.0,0.0,116.737,137.166,2.0,2.0,False,False,False,0.0,13.874,0.733333,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,20.429,0.0,1.1,0.0,0.0,48,P4_elder_priority
27-2026-07-07-L01,27,2026-07-07,Tuesday,outbound,activity-27-2026-07-07-002,work,Z8,Z2,2026-07-07 08:19:40.988280,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:19:40.988280,False,10.0,2026-07-07 09:20:00,2026-07-07 09:20:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:19:40.988280,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,10.0,0.0,44.603,60.317,2.0,2.0,False,False,False,0.0,15.026,0.925,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,15.714,0.0,1.1,0.0,0.0,48,P4_elder_priority
27-2026-07-07-L02,27,2026-07-07,Tuesday,return_home,activity-27-2026-07-07-002,return_home,Z2,Z8,2026-07-07 19:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,40.608,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,2026-07-07 19:30:00,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,20.0,0.0,17.408,40.608,4.0,4.0,False,False,False,0.0,35.001,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,20.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
28-2026-07-07-L01,28,2026-07-07,Tuesday,outbound,activity-28-2026-07-07-002,work,Z5,Z7,2026-07-07 09:31:38.640000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:31:38.640000,False,5.0,2026-07-07 10:25:00,2026-07-07 10:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,53.356,0.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,2026-07-07 09:31:38.640000,metro,False,,False,False,metro,walk-metro-walk,True,3.994,0.0,3.994,20.0,0.0,29.362,53.356,5.0,5.0,False,False,False,0.0,35.0,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,20.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
28-2026-07-07-L02,28,2026-07-07,Tuesday,return_home,activity-28-2026-07-07-002,return_home,Z7,Z5,2026-07-07 20:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:30:00,bus,False,,False,False,bus,walk-bus-walk,True,11.0,0.0,11.0,10.0,0.0,62.818,83.818,2.0,2.0,False,False,False,0.0,17.996,0.313889,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,21.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
29-2026-07-07-L01,29,2026-07-07,Tuesday,outbound,activity-29-2026-07-07-002,work,Z7,Z1,2026-07-07 07:48:56.627100,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:48:56.627100,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,False,walk,bus,1,18.556,4.0,8.0,6.556,2.0,42.5,0.0,0.0,0.0,8.0,18.556,8.0,4.0,0.0,2026-07-07 07:48:56.627100,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.5,0.0,8.5,16.0,5.0,36.556,66.056,7.0,7.0,False,False,False,0.0,31.431,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,20.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
29-2026-07-07-L02,29,2026-07-07,Tuesday,return_home,activity-29-2026-07-07-002,return_home,Z1,Z7,2026-07-07 18:00:00,,,,False,10.0,,,,,,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,76.612,88.612,2.0,2.0,False,False,False,0.0,15.076,0.944444,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,12.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
3-2026-07-07-L01,3,2026-07-07,Tuesday,outbound,activity-3-2026-07-07-003,work,Z2,Z1,2026-07-07 08:21:36.360000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 08:21:36.360000,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,33.394,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2026-07-07 08:21:36.360000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,16.0,0.0,12.894,33.394,4.0,4.0,False,False,False,0.0,34.998,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,16.0,0.0,1.0,0.0,0.0,48,P4_elder_priority
3-2026-07-07-L02,3,2026-07-07,Tuesday,return_home,activity-3-2026-07-07-003,return_home,Z1,Z2,2026-07-07 19:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,19.306,4.8,8.0,6.506,2.0,24.094,0.0,0.0,0.0,8.0,19.306,8.0,4.8,0.0,2026-07-07 19:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.0,0.0,8.0,16.0,5.0,19.4,48.4,6.0,6.0,False,False,False,0.0,28.365,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,20.8,0.0,1.0,0.0,0.0,48,P4_elder_priority
30-2026-07-07-L01,30,2026-07-07,Tuesday,outbound,activity-30-2026-07-07-002,work,Z3,Z3,2026-07-07 09:02:11.931060,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:02:11.931060,False,10.0,2026-07-07 09:49:59.774820,2026-07-07 09:49:59.774820,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:02:11.931060,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,35.797,47.797,2.0,2.0,False,False,False,0.0,15.117,0.924444,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,12.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
30-2026-07-07-L02,30,2026-07-07,Tuesday,return_home,activity-30-2026-07-07-002,return_home,Z3,Z3,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,34.555,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,16.0,0.0,14.055,34.555,4.0,4.0,False,False,False,0.0,35.001,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,16.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
31-2026-07-07-L01,31,2026-07-07,Tuesday,outbound,activity-31-2026-07-07-002,work,Z3,Z1,2026-07-07 07:04:20.358360,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 07:04:20.358360,False,10.0,2026-07-07 07:50:00,2026-07-07 07:50:00,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:04:20.358360,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,33.161,45.661,2.0,2.0,False,False,False,0.0,15.2,0.713333,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,12.5,0.0,1.1,0.0,0.0,48,P4_elder_priority
31-2026-07-07-L02,31,2026-07-07,Tuesday,return_home,activity-31-2026-07-07-002,return_home,Z1,Z3,2026-07-07 18:00:00,,,,False,10.0,,,,,,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,33.572,45.572,2.0,2.0,False,False,False,0.0,15.014,0.944444,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,12.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
32-2026-07-07-L01,32,2026-07-07,Tuesday,outbound,activity-32-2026-07-07-002,work,Z6,Z6,2026-07-07 08:48:09.645960,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:48:09.645960,False,10.0,2026-07-07 09:49:59.656320,2026-07-07 09:49:59.656320,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:48:09.645960,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,44.119,61.834,2.0,2.0,False,False,False,0.0,15.1,0.924444,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,17.714,0.0,1.1,0.0,0.0,48,P4_elder_priority
32-2026-07-07-L02,32,2026-07-07,Tuesday,return_home,activity-32-2026-07-07-002,return_home,Z6,Z6,2026-07-07 19:30:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:30:00,bus,False,,False,False,bus,walk-bus-walk,True,6.857,0.0,6.857,12.0,0.0,38.75,57.608,2.0,2.0,False,False,False,0.0,17.192,0.681373,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,18.857,0.0,1.1,0.0,0.0,48,P4_elder_priority
33-2026-07-07-L01,33,2026-07-07,Tuesday,outbound,activity-33-2026-07-07-002,work,Z3,Z6,2026-07-07 08:29:33.278280,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:29:33.278280,False,10.0,2026-07-07 09:50:01.369140,2026-07-07 09:50:01.369140,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:29:33.278280,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,10.0,0.0,66.468,80.468,2.0,2.0,False,False,False,0.0,15.074,0.925,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,14.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
33-2026-07-07-L02,33,2026-07-07,Tuesday,return_home,activity-33-2026-07-07-002,return_home,Z6,Z3,2026-07-07 20:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:00:00,bus,False,,False,False,bus,walk-bus-walk,True,15.714,0.0,15.714,10.0,0.0,55.675,81.389,2.0,2.0,False,False,False,0.0,17.996,0.313333,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,25.714,0.0,1.1,0.0,0.0,48,P4_elder_priority
34-2026-07-07-L01,34,2026-07-07,Tuesday,outbound,activity-34-2026-07-07-002,work,Z7,Z4,2026-07-07 08:16:53.550780,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:16:53.550780,False,5.0,2026-07-07 09:25:00,2026-07-07 09:25:00,0.0,True,True,False,False,False,,False,True,bus,walk,1,18.588,4.0,8.0,6.588,2.0,44.519,18.588,8.0,4.0,0.0,0.0,0.0,0.0,12.0,2026-07-07 08:16:53.550780,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,8.5,0.0,8.5,20.0,5.0,34.607,68.107,7.0,7.0,False,False,False,0.0,31.198,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,24.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
34-2026-07-07-L02,34,2026-07-07,Tuesday,between_activities,activity-34-2026-07-07-003,shopping,Z4,Z7,2026-07-07 18:30:00,2026-07-07 20:00:00,2026-07-07 18:30:00,2026-07-07 18:30:00,False,10.0,2026-07-07 19:56:55.986360,2026-07-07 19:56:55.986360,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,10.0,0.0,71.219,86.933,2.0,2.0,False,False,False,0.0,15.147,0.944444,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,15.714,0.0,1.1,0.0,0.0,48,P4_elder_priority
34-2026-07-07-L03,34,2026-07-07,Tuesday,return_home,activity-34-2026-07-07-003,return_home,Z7,Z7,2026-07-07 20:30:00,,,,False,8.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,14.773,24.773,27.83,27.83,False,False,False,0.0,32.992,0.313889,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,8.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
35-2026-07-07-L01,35,2026-07-07,Tuesday,outbound,activity-35-2026-07-07-002,work,Z2,Z7,2026-07-07 07:21:32.206500,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:21:32.206500,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,False,False,bus,bus,2,37.569,8.5,16.0,13.069,4.0,45.894,19.013,8.0,4.5,0.0,18.556,8.0,4.0,0.0,2026-07-07 07:21:32.206500,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,11.5,0.0,11.5,16.0,10.0,55.963,93.463,9.0,9.0,False,False,False,0.0,30.364,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,24.5,0.0,1.1,0.0,0.0,48,P4_elder_priority
35-2026-07-07-L02,35,2026-07-07,Tuesday,return_home,activity-35-2026-07-07-002,return_home,Z7,Z2,2026-07-07 19:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.8,0.0,4.8,8.0,0.0,99.072,111.872,2.0,2.0,False,False,False,0.0,16.669,0.681373,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,12.8,0.0,1.1,0.0,0.0,48,P4_elder_priority
36-2026-07-07-L01,36,2026-07-07,Tuesday,outbound,activity-36-2026-07-07-002,work,Z2,Z1,2026-07-07 09:52:54.360000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:52:54.360000,False,5.0,2026-07-07 10:25:00,2026-07-07 10:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,32.094,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2026-07-07 09:52:54.360000,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,16.0,0.0,12.894,32.094,4.0,4.0,False,False,False,0.0,34.998,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,16.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
36-2026-07-07-L02,36,2026-07-07,Tuesday,return_home,activity-36-2026-07-07-002,return_home,Z1,Z2,2026-07-07 20:30:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:30:00,bus,False,,False,False,bus,walk-bus-walk,True,11.0,0.0,11.0,8.0,0.0,27.585,46.585,2.0,2.0,False,False,False,0.0,17.996,0.313889,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,19.0,0.0,1.1,0.0,0.0,48,P4_elder_priority
39-2026-07-07-L01,39,2026-07-07,Tuesday,outbound,activity-39-2026-07-07-001,out_of_home_family_activity,Z9,Z9,2026-07-07 07:31:52.174740,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:31:52.174740,False,10.0,2026-07-07 08:50:08.117340,2026-07-07 08:50:08.117340,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:31:52.174740,bus,False,,False,False,bus,walk-bus-walk,True,11.571,0.0,11.571,16.0,0.0,50.694,78.266,2.0,2.0,False,False,False,0.0,15.101,0.713333,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,27.571,0.0,1.3,0.0,0.0,48,P4_elder_priority
39-2026-07-07-L02,39,2026-07-07,Tuesday,return_home,activity-39-2026-07-07-001,return_home,Z9,Z9,2026-07-07 15:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:00:00,bus,False,,False,False,bus,walk-bus-walk,True,18.0,0.0,18.0,16.0,0.0,42.597,76.597,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,34.0,0.0,1.3,0.0,0.0,48,P4_elder_priority
4-2026-07-07-L01,4,2026-07-07,Tuesday,outbound,activity-4-2026-07-07-002,work,Z1,Z1,2026-07-07 09:26:43.800000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:26:43.800000,False,5.0,2026-07-07 09:55:00,2026-07-07 09:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,28.27,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2026-07-07 09:26:43.800000,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,16.0,0.0,9.07,28.27,3.0,3.0,False,False,False,0.0,35.001,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,16.0,0.0,1.0,0.0,0.0,48,P4_elder_priority
4-2026-07-07-L02,4,2026-07-07,Tuesday,return_home,activity-4-2026-07-07-002,return_home,Z1,Z1,2026-07-07 18:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,23.258,35.258,2.0,2.0,False,False,False,0.0,15.014,0.944444,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,12.0,0.0,1.0,0.0,0.0,48,P4_elder_priority
40-2026-07-07-L01,40,2026-07-07,Tuesday,outbound,activity-40-2026-07-07-003,out_of_home_family_activity,Z5,Z7,2026-07-07 09:57:33.101580,2026-07-07 11:30:00,2026-07-07 09:30:00,2026-07-07 09:57:33.101580,False,10.0,2026-07-07 11:19:56.712300,2026-07-07 11:19:56.712300,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:57:33.101580,bus,False,,False,False,bus,walk-bus-walk,True,7.131,0.0,7.131,10.0,0.0,65.263,82.394,2.0,2.0,False,False,False,0.0,17.322,0.751373,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,17.131,0.0,1.3,0.0,0.0,48,P4_elder_priority
40-2026-07-07-L02,40,2026-07-07,Tuesday,return_home,activity-40-2026-07-07-003,return_home,Z7,Z5,2026-07-07 12:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,54.362,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,2026-07-07 12:30:00,metro,False,,False,False,metro,walk-metro-walk,True,5.0,0.0,5.0,20.0,0.0,29.362,54.362,5.0,5.0,False,False,False,0.0,35.0,,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,20.0,0.0,1.3,0.0,0.0,48,P4_elder_priority
41-2026-07-07-L01,41,2026-07-07,Tuesday,outbound,activity-41-2026-07-07-001,out_of_home_family_care,Z4,Z4,2026-07-07 12:14:09.367860,2026-07-07 13:30:00,2026-07-07 11:30:00,2026-07-07 12:14:09.367860,False,10.0,2026-07-07 13:20:00,2026-07-07 13:20:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 12:14:09.367860,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,43.844,65.844,2.0,2.0,False,False,False,0.0,17.971,0.477222,normal,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,22.0,0.0,1.3,0.0,0.0,48,P4_elder_priority
