seed,policy,experiment_condition,weather_scenario,weather_type,day_type,agent_count,planned_activities,completed_activities,activity_completion_rate,planned_necessary_activities,completed_necessary_activities,necessary_activity_completion_rate,weather_cancelled_activities,transport_unmet_activities,necessary_transport_unmet_activities,planned_legs,successful_legs,transport_unmet_legs,transport_success_rate,walking_legs,bus_legs,metro_legs,ride_hailing_legs,walking_mode_share,bus_mode_share,metro_mode_share,ride_hailing_mode_share,ride_hailing_requests,successful_ride_hailing_requests,failed_ride_hailing_requests,ride_hailing_failed,fallback_attempts,fallback_successes,fallback_succeeded,fallback_failed,late_but_reached,reached_but_activity_incomplete,transport_unmet,mandatory_activity_incomplete,mean_bus_wait_minutes,mean_metro_wait_minutes,bus_metro_transfer_legs,bus_metro_transfer_share_of_metro,mean_feeder_bus_time_minutes,mean_ride_hailing_wait_minutes,mean_total_travel_time,mean_fare_yuan,on_time_arrivals,on_time_arrival_rate,bus_activity_arrivals,bus_late_arrivals,bus_late_arrival_rate,interzonal_metro_legs,interzonal_metro_share,scheduled_bus_vehicle_trips,bus_demand,bus_feeder_boardings,total_bus_passenger_boardings,successful_ride_hailing_vehicle_trips,road_vehicle_volume,mean_volume_capacity_ratio,mean_road_speed_kmh,intrazonal_successful_legs,interzonal_successful_legs,initial_ride_hailing_vehicles,end_idle_vehicles,end_busy_vehicles,end_idle_by_zone,feedback_flow_is_first_round_successful_rides,metro_enabled,weather_exposed_activities,remote_work,travel_required_activities,transport_related_unmet,necessary_transport_related_unmet,total_outdoor_exposure_minutes,total_heat_hazard_dose_c_min,total_heat_risk_burden,necessary_heat_risk_burden,heat_risk_per_completed_travel_required_necessary_activity,heat_risk_per_planned_travel_required_necessary_activity,total_rain_exposure_minutes,total_system_wait_minutes,coupon_reached,coupon_participated,coupon_awarded,coupon_redeemed,coupon_expired_after_failed_request,coupon_induced_requests,coupon_ineligible_ride_requests,coupon_subsidy_yuan,mean_ride_hailing_wait_minutes_per_request
47,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,200,215,211,0.981395,149,145,0.973154,0,0,0,395,395,0,1.0,3,225,140,27,0.007595,0.56962,0.35443,0.068354,27,27,0,0,0,0,0,0,5,4,0,4,7.286,8.439,77,0.55,27.266,10.959,65.158,5.994,210,0.976744,115,1,0.008696,122,0.493927,1018.941,225,89,314,27,1045.941,0.689706,17.568,148,247,36,36,0,"{""Z1"": 5, ""Z2"": 5, ""Z3"": 4, ""Z4"": 3, ""Z5"": 3, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,215,0,0,7486.214,0.0,0.0,0.0,0.0,0.0,0.0,3116.681,0,0,0,0,0,0,0,0.0,10.95937
47,C0_no_coupon,coupon_C0_no_coupon,W1,extreme_heat,workday,200,215,209,0.972093,149,145,0.973154,2,0,0,392,392,0,1.0,3,219,139,31,0.007653,0.558673,0.354592,0.079082,31,31,0,0,0,0,0,0,5,4,0,4,7.216,8.437,76,0.546763,27.248,10.642,65.063,6.222,208,0.976526,111,1,0.009009,121,0.495902,1018.941,219,88,307,31,1049.941,0.689566,17.819,148,244,36,36,0,"{""Z1"": 6, ""Z2"": 4, ""Z3"": 4, ""Z4"": 3, ""Z5"": 3, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,27,0,213,0,0,7369.5,52260.688334,58272.738069,35813.165401,246.987348,240.356815,0.0,3082.967,0,0,0,0,0,0,0,0.0,10.642032
47,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,200,215,198,0.92093,149,142,0.95302,8,0,0,374,374,0,1.0,2,152,158,62,0.005348,0.406417,0.42246,0.165775,63,62,1,1,1,1,1,0,9,9,0,7,8.036,8.95,94,0.594937,30.848,11.225,67.843,9.131,191,0.955,71,1,0.014085,138,0.575,1018.941,152,115,267,62,1080.941,0.758284,17.28,134,240,36,36,0,"{""Z1"": 3, ""Z2"": 7, ""Z3"": 2, ""Z4"": 3, ""Z5"": 5, ""Z6"": 5, ""Z7"": 6, ""Z8"": 3, ""Z9"": 2}",True,True,170,7,200,0,0,7562.632,0.0,0.0,0.0,0.0,0.0,4743.291408,3351.416,0,0,0,0,0,0,0,0.0,11.364061
47,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,200,215,211,0.981395,149,145,0.973154,0,0,0,395,395,0,1.0,3,223,140,29,0.007595,0.564557,0.35443,0.073418,29,29,0,0,0,0,0,0,5,4,0,4,7.305,8.439,77,0.55,27.266,10.899,65.004,6.042,210,0.976744,113,1,0.00885,122,0.493927,1018.941,223,89,312,29,1047.941,0.690561,17.67,148,247,36,36,0,"{""Z1"": 5, ""Z2"": 4, ""Z3"": 5, ""Z4"": 3, ""Z5"": 3, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,215,0,0,7475.939,0.0,0.0,0.0,0.0,0.0,0.0,3126.405,191,124,40,7,0,2,0,54.83,10.898517
47,C1_public_limited,coupon_C1_public_limited,W1,extreme_heat,workday,200,215,209,0.972093,149,145,0.973154,2,0,0,392,392,0,1.0,3,217,139,33,0.007653,0.553571,0.354592,0.084184,33,33,0,0,0,0,0,0,5,4,0,4,7.235,8.437,76,0.546763,27.248,10.608,64.908,6.271,208,0.976526,109,1,0.009174,121,0.495902,1018.941,217,88,305,33,1051.941,0.690428,17.921,148,244,36,36,0,"{""Z1"": 6, ""Z2"": 3, ""Z3"": 5, ""Z4"": 3, ""Z5"": 3, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,27,0,213,0,0,7359.225,52233.642333,58243.579134,35784.011467,246.786286,240.161151,0.0,3092.691,191,124,40,7,0,2,0,54.83,10.607788
47,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,200,215,198,0.92093,149,142,0.95302,8,0,0,374,374,0,1.0,2,146,156,70,0.005348,0.390374,0.417112,0.187166,71,70,1,1,1,1,1,0,9,9,0,7,8.033,8.882,93,0.596154,30.564,11.171,67.291,9.444,191,0.955,66,1,0.015152,136,0.566667,1018.941,146,113,259,70,1088.941,0.76242,17.631,134,240,36,36,0,"{""Z1"": 4, ""Z2"": 7, ""Z3"": 1, ""Z4"": 3, ""Z5"": 4, ""Z6"": 5, ""Z7"": 7, ""Z8"": 3, ""Z9"": 2}",True,True,170,7,200,0,0,7475.849,0.0,0.0,0.0,0.0,0.0,4711.688369,3360.389,191,124,40,15,0,8,0,106.87,11.295509
47,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,200,215,211,0.981395,149,145,0.973154,0,0,0,395,395,0,1.0,3,224,140,28,0.007595,0.567089,0.35443,0.070886,28,28,0,0,0,0,0,0,5,4,0,4,7.274,8.439,77,0.55,27.266,10.854,65.114,6.009,210,0.976744,115,1,0.008696,122,0.493927,1018.941,224,89,313,28,1046.941,0.689717,17.63,148,247,36,36,0,"{""Z1"": 5, ""Z2"": 5, ""Z3"": 4, ""Z4"": 3, ""Z5"": 3, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,215,0,0,7472.214,0.0,0.0,0.0,0.0,0.0,0.0,3114.681,45,0,40,2,0,1,0,5.99,10.853679
47,C2_elder_limited,coupon_C2_elder_limited,W1,extreme_heat,workday,200,215,209,0.972093,149,145,0.973154,2,0,0,392,392,0,1.0,3,218,139,32,0.007653,0.556122,0.354592,0.081633,32,32,0,0,0,0,0,0,5,4,0,4,7.203,8.437,76,0.546763,27.248,10.559,65.017,6.226,208,0.976526,110,1,0.009091,121,0.495902,1018.941,218,88,306,32,1050.941,0.689577,17.878,148,244,36,36,0,"{""Z1"": 6, ""Z2"": 4, ""Z3"": 4, ""Z4"": 3, ""Z5"": 3, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,27,0,213,0,0,7355.5,52106.838334,58072.733069,35813.165401,246.987348,240.356815,0.0,3080.967,45,0,40,3,0,1,0,11.39,10.559469
47,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,200,215,198,0.92093,149,142,0.95302,8,0,0,374,374,0,1.0,2,146,158,68,0.005348,0.390374,0.42246,0.181818,68,68,0,0,0,0,0,0,10,9,0,7,8.039,8.95,94,0.594937,30.849,11.285,67.34,9.494,190,0.95,68,1,0.014706,138,0.575,1018.941,146,115,261,68,1086.941,0.758582,17.609,134,240,36,36,0,"{""Z1"": 3, ""Z2"": 7, ""Z3"": 2, ""Z4"": 4, ""Z5"": 5, ""Z6"": 5, ""Z7"": 5, ""Z8"": 3, ""Z9"": 2}",True,True,170,7,200,0,0,7500.33,0.0,0.0,0.0,0.0,0.0,4718.702109,3355.114,45,0,40,6,0,5,0,34.65,11.285285
47,C3_mixed,coupon_C3_mixed,W0,normal,workday,200,215,211,0.981395,149,145,0.973154,0,0,0,395,395,0,1.0,3,223,140,29,0.007595,0.564557,0.35443,0.073418,29,29,0,0,0,0,0,0,5,4,0,4,7.288,8.439,77,0.55,27.266,10.824,65.029,6.047,210,0.976744,114,1,0.008772,122,0.493927,1018.941,223,89,312,29,1047.941,0.689755,17.679,148,247,36,36,0,"{""Z1"": 5, ""Z2"": 4, ""Z3"": 5, ""Z4"": 3, ""Z5"": 3, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,215,0,0,7470.214,0.0,0.0,0.0,0.0,0.0,0.0,3120.681,194,124,40,5,0,2,0,36.1,10.824241
47,C3_mixed,coupon_C3_mixed,W1,extreme_heat,workday,200,215,209,0.972093,149,145,0.973154,2,0,0,392,392,0,1.0,3,217,139,33,0.007653,0.553571,0.354592,0.084184,33,33,0,0,0,0,0,0,5,4,0,4,7.218,8.437,76,0.546763,27.248,10.543,64.932,6.263,208,0.976526,109,1,0.009174,121,0.495902,1018.941,217,88,305,33,1051.941,0.689615,17.928,148,244,36,36,0,"{""Z1"": 6, ""Z2"": 3, ""Z3"": 5, ""Z4"": 3, ""Z5"": 3, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,27,0,213,0,0,7353.5,52100.821668,58066.711403,35807.143735,246.945819,240.316401,0.0,3086.967,194,124,40,6,0,2,0,41.5,10.542515
47,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,200,215,198,0.92093,149,142,0.95302,8,0,0,374,374,0,1.0,2,146,157,69,0.005348,0.390374,0.419786,0.184492,70,69,1,1,1,1,1,0,10,9,0,7,8.003,8.854,93,0.592357,30.563,11.105,67.351,9.409,190,0.95,67,1,0.014925,137,0.570833,1018.941,146,113,259,69,1087.941,0.760948,17.636,134,240,36,36,0,"{""Z1"": 3, ""Z2"": 7, ""Z3"": 2, ""Z4"": 3, ""Z5"": 4, ""Z6"": 5, ""Z7"": 7, ""Z8"": 3, ""Z9"": 2}",True,True,170,7,200,0,0,7475.804,0.0,0.0,0.0,0.0,0.0,4728.123275,3344.844,194,124,40,11,0,7,0,75.74,11.232335
48,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,200,207,204,0.985507,147,146,0.993197,0,0,0,385,385,0,1.0,4,220,138,23,0.01039,0.571429,0.358442,0.05974,23,23,0,0,0,0,0,0,4,3,0,1,6.719,7.982,67,0.485507,26.466,11.057,63.612,4.967,203,0.980676,112,3,0.026786,118,0.502128,1018.941,220,75,295,23,1041.941,0.723375,17.332,150,235,36,36,0,"{""Z1"": 7, ""Z2"": 4, ""Z3"": 3, ""Z4"": 3, ""Z5"": 3, ""Z6"": 5, ""Z7"": 6, ""Z8"": 4, ""Z9"": 1}",True,True,0,0,207,0,0,7132.516,0.0,0.0,0.0,0.0,0.0,0.0,2834.098,0,0,0,0,0,0,0,0.0,11.057348
48,C0_no_coupon,coupon_C0_no_coupon,W1,extreme_heat,workday,200,207,197,0.951691,147,146,0.993197,7,0,0,373,373,0,1.0,4,209,137,23,0.010724,0.560322,0.367292,0.061662,23,23,0,0,0,0,0,0,4,3,0,1,6.659,7.996,67,0.489051,26.466,10.97,64.184,5.056,196,0.98,105,3,0.028571,118,0.506438,1018.941,209,75,284,23,1041.941,0.733958,17.321,140,233,36,36,0,"{""Z1"": 7, ""Z2"": 4, ""Z3"": 3, ""Z4"": 3, ""Z5"": 3, ""Z6"": 5, ""Z7"": 6, ""Z8"": 4, ""Z9"": 1}",True,True,29,0,200,0,0,6924.016,48683.846167,54154.846449,36245.752415,248.258578,246.569744,0.0,2739.598,0,0,0,0,0,0,0,0.0,10.970391
48,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,200,207,193,0.932367,147,143,0.972789,8,0,0,363,363,0,1.0,4,147,156,56,0.011019,0.404959,0.429752,0.15427,57,56,1,1,1,1,1,0,4,6,0,4,7.115,8.271,80,0.512821,29.316,12.094,65.577,8.497,190,0.979381,64,2,0.03125,133,0.591111,1018.941,147,93,240,56,1074.941,0.805701,16.896,138,225,36,36,0,"{""Z1"": 10, ""Z2"": 4, ""Z3"": 1, ""Z4"": 2, ""Z5"": 4, ""Z6"": 6, ""Z7"": 5, ""Z8"": 3, ""Z9"": 1}",True,True,160,5,194,0,0,7210.062,0.0,0.0,0.0,0.0,0.0,4627.771726,3033.409,0,0,0,0,0,0,0,0.0,12.233063
48,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,200,207,204,0.985507,147,146,0.993197,0,0,0,385,385,0,1.0,4,215,136,30,0.01039,0.558442,0.353247,0.077922,30,30,0,0,0,0,0,0,4,3,0,1,6.738,7.865,65,0.477941,26.527,10.772,63.005,5.517,203,0.980676,108,3,0.027778,116,0.493617,1018.941,215,73,288,30,1048.941,0.720864,17.704,150,235,36,36,0,"{""Z1"": 7, ""Z2"": 3, ""Z3"": 4, ""Z4"": 3, ""Z5"": 4, ""Z6"": 4, ""Z7"": 6, ""Z8"": 4, ""Z9"": 1}",True,True,0,0,207,0,0,7053.803,0.0,0.0,0.0,0.0,0.0,0.0,2841.545,193,137,40,10,0,7,0,74.37,10.771733
48,C1_public_limited,coupon_C1_public_limited,W1,extreme_heat,workday,200,207,197,0.951691,147,146,0.993197,7,0,0,373,373,0,1.0,4,203,135,31,0.010724,0.544236,0.36193,0.08311,31,31,0,0,0,0,0,0,4,3,0,1,6.661,7.879,65,0.481481,26.527,10.618,63.466,5.7,196,0.98,100,3,0.03,116,0.497854,1018.941,203,73,276,31,1049.941,0.731249,17.776,140,233,36,36,0,"{""Z1"": 7, ""Z2"": 3, ""Z3"": 4, ""Z4"": 3, ""Z5"": 4, ""Z6"": 4, ""Z7"": 6, ""Z8"": 4, ""Z9"": 1}",True,True,29,0,200,0,0,6831.303,48090.322502,53502.434384,35835.293017,245.447212,243.777504,0.0,2745.045,193,137,40,11,0,8,0,82.01,10.617806
48,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,200,207,193,0.932367,147,143,0.972789,8,0,0,363,363,0,1.0,4,142,150,67,0.011019,0.391185,0.413223,0.184573,69,67,2,2,2,2,2,0,5,6,0,4,7.194,8.179,75,0.5,29.128,11.816,64.753,9.247,189,0.974227,62,3,0.048387,128,0.568889,1018.941,142,87,229,67,1085.941,0.809396,17.315,138,225,36,36,0,"{""Z1"": 9, ""Z2"": 4, ""Z3"": 1, ""Z4"": 1, ""Z5"": 5, ""Z6"": 6, ""Z7"": 5, ""Z8"": 3, ""Z9"": 2}",True,True,160,5,194,0,0,7105.811,0.0,0.0,0.0,0.0,0.0,4544.250514,3080.041,193,137,40,18,0,12,0,141.12,12.053463
48,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,200,207,204,0.985507,147,146,0.993197,0,0,0,385,385,0,1.0,4,219,138,24,0.01039,0.568831,0.358442,0.062338,24,24,0,0,0,0,0,0,4,3,0,1,6.718,7.982,67,0.485507,26.466,10.847,63.557,5.0,203,0.980676,111,3,0.027027,118,0.502128,1018.941,219,75,294,24,1042.941,0.723386,17.393,150,235,36,36,0,"{""Z1"": 7, ""Z2"": 4, ""Z3"": 3, ""Z4"": 3, ""Z5"": 3, ""Z6"": 5, ""Z7"": 6, ""Z8"": 4, ""Z9"": 1}",True,True,0,0,207,0,0,7123.516,0.0,0.0,0.0,0.0,0.0,0.0,2833.098,47,0,40,3,0,1,0,11.92,10.846625
48,C2_elder_limited,coupon_C2_elder_limited,W1,extreme_heat,workday,200,207,197,0.951691,147,146,0.993197,7,0,0,373,373,0,1.0,4,207,137,25,0.010724,0.55496,0.367292,0.067024,25,25,0,0,0,0,0,0,4,3,0,1,6.641,7.996,67,0.489051,26.466,10.653,64.05,5.135,196,0.98,103,3,0.029126,118,0.506438,1018.941,207,75,282,25,1043.941,0.733978,17.45,140,233,36,36,0,"{""Z1"": 7, ""Z2"": 4, ""Z3"": 3, ""Z4"": 3, ""Z5"": 3, ""Z6"": 5, ""Z7"": 6, ""Z8"": 4, ""Z9"": 1}",True,True,29,0,200,0,0,6901.016,48373.812834,53751.803116,36084.552415,247.154469,245.473146,0.0,2736.598,47,0,40,5,0,2,0,23.33,10.65276
48,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,200,207,193,0.932367,147,143,0.972789,8,0,0,363,363,0,1.0,4,144,156,59,0.011019,0.396694,0.429752,0.162534,60,59,1,1,1,1,1,0,4,6,0,4,7.142,8.271,80,0.512821,29.316,11.92,65.254,8.727,190,0.979381,62,2,0.032258,133,0.591111,1018.941,144,93,237,59,1077.941,0.805815,17.067,138,225,36,36,0,"{""Z1"": 10, ""Z2"": 4, ""Z3"": 1, ""Z4"": 2, ""Z5"": 4, ""Z6"": 5, ""Z7"": 5, ""Z8"": 3, ""Z9"": 2}",True,True,160,5,194,0,0,7188.64,0.0,0.0,0.0,0.0,0.0,4615.349726,3041.987,47,0,40,4,0,3,0,26.01,12.054858
48,C3_mixed,coupon_C3_mixed,W0,normal,workday,200,207,204,0.985507,147,146,0.993197,0,0,0,385,385,0,1.0,4,216,136,29,0.01039,0.561039,0.353247,0.075325,29,29,0,0,0,0,0,0,4,3,0,1,6.719,7.865,65,0.477941,26.527,10.632,63.222,5.311,203,0.980676,109,3,0.027523,116,0.493617,1018.941,216,73,289,29,1047.941,0.721724,17.673,150,235,36,36,0,"{""Z1"": 6, ""Z2"": 4, ""Z3"": 4, ""Z4"": 2, ""Z5"": 4, ""Z6"": 5, ""Z7"": 6, ""Z8"": 4, ""Z9"": 1}",True,True,0,0,207,0,0,7057.613,0.0,0.0,0.0,0.0,0.0,0.0,2829.355,198,137,40,9,0,6,0,55.14,10.63169
48,C3_mixed,coupon_C3_mixed,W1,extreme_heat,workday,200,207,197,0.951691,147,146,0.993197,7,0,0,373,373,0,1.0,4,205,135,29,0.010724,0.549598,0.36193,0.077748,29,29,0,0,0,0,0,0,4,3,0,1,6.643,7.879,65,0.481481,26.527,10.632,63.747,5.421,196,0.98,102,3,0.029412,116,0.497854,1018.941,205,73,278,29,1047.941,0.73214,17.679,140,233,36,36,0,"{""Z1"": 6, ""Z2"": 4, ""Z3"": 4, ""Z4"": 2, ""Z5"": 4, ""Z6"": 5, ""Z7"": 6, ""Z8"": 4, ""Z9"": 1}",True,True,29,0,200,0,0,6844.113,48067.707166,53440.880781,35773.679414,245.025201,243.358363,0.0,2733.855,198,137,40,10,0,6,0,62.78,10.63169
48,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,200,207,193,0.932367,147,143,0.972789,8,0,0,363,363,0,1.0,4,140,152,67,0.011019,0.385675,0.418733,0.184573,68,67,1,1,1,1,1,0,4,6,0,4,7.191,8.196,77,0.506579,29.038,11.706,64.731,9.27,190,0.979381,61,2,0.032787,130,0.577778,1018.941,140,89,229,67,1085.941,0.809378,17.404,138,225,36,36,0,"{""Z1"": 8, ""Z2"": 4, ""Z3"": 3, ""Z4"": 1, ""Z5"": 5, ""Z6"": 5, ""Z7"": 5, ""Z8"": 3, ""Z9"": 2}",True,True,160,5,194,0,0,7098.509,0.0,0.0,0.0,0.0,0.0,4568.12097,3056.912,198,137,40,14,0,11,0,100.49,11.828371
49,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,200,212,209,0.985849,150,147,0.98,0,0,0,391,391,0,1.0,11,222,130,28,0.028133,0.567775,0.332481,0.071611,28,28,0,0,0,0,0,0,1,3,0,3,6.772,7.957,65,0.5,27.048,10.536,61.102,5.223,211,0.995283,120,0,0.0,112,0.525822,1018.941,222,75,297,28,1046.941,0.731858,17.458,178,213,36,36,0,"{""Z1"": 5, ""Z2"": 7, ""Z3"": 3, ""Z4"": 4, ""Z5"": 4, ""Z6"": 3, ""Z7"": 4, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,212,0,0,7330.593,0.0,0.0,0.0,0.0,0.0,0.0,2832.922,0,0,0,0,0,0,0,0.0,10.535821
49,C0_no_coupon,coupon_C0_no_coupon,W1,extreme_heat,workday,200,212,207,0.976415,150,147,0.98,2,0,0,388,388,0,1.0,11,210,129,38,0.028351,0.541237,0.332474,0.097938,38,38,0,0,0,0,0,0,1,3,0,3,6.501,7.895,64,0.496124,26.984,10.518,60.486,5.834,209,0.995238,114,0,0.0,111,0.521127,1018.941,210,74,284,38,1056.941,0.731174,18.069,175,213,36,36,0,"{""Z1"": 7, ""Z2"": 6, ""Z3"": 2, ""Z4"": 4, ""Z5"": 4, ""Z6"": 3, ""Z7"": 4, ""Z8"": 3, ""Z9"": 3}",True,True,29,0,210,0,0,7112.977,49775.850338,55317.591808,34314.416106,233.431402,228.762774,0.0,2783.306,0,0,0,0,0,0,0,0.0,10.517632
49,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,200,212,199,0.938679,150,146,0.973333,9,0,0,371,371,0,1.0,2,149,154,66,0.005391,0.401617,0.415094,0.177898,67,66,1,1,1,1,1,0,4,4,0,4,7.31,8.709,86,0.558442,32.123,11.576,63.966,8.522,195,0.979899,76,1,0.013158,131,0.63285,1018.941,149,109,258,66,1084.941,0.829536,17.02,164,207,36,36,0,"{""Z1"": 5, ""Z2"": 7, ""Z3"": 1, ""Z4"": 4, ""Z5"": 5, ""Z6"": 4, ""Z7"": 3, ""Z8"": 4, ""Z9"": 3}",True,True,177,4,199,0,0,7331.594,0.0,0.0,0.0,0.0,0.0,4873.480426,3214.499,0,0,0,0,0,0,0,0.0,11.701312
49,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,200,212,209,0.985849,150,147,0.98,0,0,0,391,391,0,1.0,11,220,130,30,0.028133,0.56266,0.332481,0.076726,30,30,0,0,0,0,0,0,1,3,0,3,6.774,7.957,65,0.5,27.048,10.5,60.978,5.17,211,0.995283,118,0,0.0,112,0.525822,1018.941,220,75,295,30,1048.941,0.732014,17.559,178,213,36,36,0,"{""Z1"": 5, ""Z2"": 7, ""Z3"": 3, ""Z4"": 4, ""Z5"": 4, ""Z6"": 3, ""Z7"": 4, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,212,0,0,7313.288,0.0,0.0,0.0,0.0,0.0,0.0,2839.617,195,127,40,12,0,2,0,72.31,10.5001
49,C1_public_limited,coupon_C1_public_limited,W1,extreme_heat,workday,200,212,207,0.976415,150,147,0.98,2,0,0,388,388,0,1.0,11,206,129,42,0.028351,0.530928,0.332474,0.108247,42,42,0,0,0,0,0,0,1,3,0,3,6.499,7.895,64,0.496124,26.984,10.409,60.266,5.86,209,0.995238,111,0,0.0,111,0.521127,1018.941,206,74,280,42,1060.941,0.731414,18.272,175,213,36,36,0,"{""Z1"": 6, ""Z2"": 7, ""Z3"": 2, ""Z4"": 4, ""Z5"": 4, ""Z6"": 3, ""Z7"": 4, ""Z8"": 3, ""Z9"": 3}",True,True,29,0,210,0,0,7080.116,49494.013671,54986.738041,34240.129439,232.926051,228.26753,0.0,2794.445,195,127,40,14,0,4,0,80.98,10.40881
49,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,200,212,199,0.938679,150,146,0.973333,9,0,0,371,371,0,1.0,2,143,152,74,0.005391,0.385445,0.409704,0.199461,75,74,1,1,1,1,1,0,4,4,0,4,7.395,8.742,85,0.559211,32.257,11.539,63.403,8.865,195,0.979899,71,1,0.014085,129,0.623188,1018.941,143,108,251,74,1092.941,0.829632,17.361,164,207,36,36,0,"{""Z1"": 6, ""Z2"": 5, ""Z3"": 2, ""Z4"": 4, ""Z5"": 5, ""Z6"": 4, ""Z7"": 3, ""Z8"": 4, ""Z9"": 3}",True,True,177,4,199,0,0,7283.96,0.0,0.0,0.0,0.0,0.0,4842.289426,3260.054,195,127,40,20,1,8,0,128.34,11.651534
49,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,200,212,209,0.985849,150,147,0.98,0,0,0,391,391,0,1.0,11,219,130,31,0.028133,0.560102,0.332481,0.079284,31,31,0,0,0,0,0,0,1,3,0,3,6.733,7.957,65,0.5,27.048,10.419,60.925,5.355,211,0.995283,117,0,0.0,112,0.525822,1018.941,219,75,294,31,1049.941,0.731925,17.628,178,213,36,36,0,"{""Z1"": 7, ""Z2"": 7, ""Z3"": 1, ""Z4"": 4, ""Z5"": 4, ""Z6"": 3, ""Z7"": 4, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,212,0,0,7297.593,0.0,0.0,0.0,0.0,0.0,0.0,2831.922,49,0,40,4,0,3,0,17.91,10.419452
49,C2_elder_limited,coupon_C2_elder_limited,W1,extreme_heat,workday,200,212,207,0.976415,150,147,0.98,2,0,0,388,388,0,1.0,11,207,129,41,0.028351,0.533505,0.332474,0.10567,41,41,0,0,0,0,0,0,1,3,0,3,6.486,7.895,64,0.496124,26.984,10.431,60.335,5.918,209,0.995238,112,0,0.0,111,0.521127,1018.941,207,74,281,41,1059.941,0.731289,18.23,175,213,36,36,0,"{""Z1"": 8, ""Z2"": 6, ""Z3"": 1, ""Z4"": 4, ""Z5"": 4, ""Z6"": 3, ""Z7"": 4, ""Z8"": 3, ""Z9"": 3}",True,True,29,0,210,0,0,7086.421,49435.889006,54875.65041,34067.337774,231.750597,227.115585,0.0,2788.75,49,0,40,7,0,3,0,29.66,10.430976
49,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,200,212,197,0.929245,150,145,0.966667,9,0,0,371,371,0,1.0,2,145,154,70,0.005391,0.390836,0.415094,0.188679,73,70,3,3,3,3,3,0,6,6,0,5,7.252,8.709,86,0.558442,32.124,11.735,63.731,8.701,193,0.969849,72,3,0.041667,131,0.63285,1018.941,145,109,254,70,1088.941,0.829197,17.241,164,207,36,36,0,"{""Z1"": 5, ""Z2"": 7, ""Z3"": 1, ""Z4"": 4, ""Z5"": 5, ""Z6"": 4, ""Z7"": 3, ""Z8"": 4, ""Z9"": 3}",True,True,177,4,199,0,0,7339.358,0.0,0.0,0.0,0.0,0.0,4882.084342,3274.262,49,0,40,7,1,6,0,40.44,12.074684
49,C3_mixed,coupon_C3_mixed,W0,normal,workday,200,212,209,0.985849,150,147,0.98,0,0,0,391,391,0,1.0,11,219,130,31,0.028133,0.560102,0.332481,0.079284,31,31,0,0,0,0,0,0,1,3,0,3,6.786,7.957,65,0.5,27.048,10.333,60.931,5.273,211,0.995283,117,0,0.0,112,0.525822,1018.941,219,75,294,31,1049.941,0.732043,17.618,178,213,36,36,0,"{""Z1"": 7, ""Z2"": 7, ""Z3"": 1, ""Z4"": 4, ""Z5"": 4, ""Z6"": 3, ""Z7"": 4, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,212,0,0,7310.478,0.0,0.0,0.0,0.0,0.0,0.0,2840.807,197,127,40,10,0,3,0,60.43,10.333419
