leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,fare_before_coupon_yuan,coupon_bound,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,expected_outdoor_exposure_minutes_at_choice,weather_exposure_age_weight,weather_exposure_disutility,weather_scenario,day_type,policy,experiment_condition
59-2026-07-07-L02,59,2026-07-07,Tuesday,between_activities,activity-59-2026-07-07-004,social_leisure,Z5,Z5,2026-07-07 17:54:25.620000,2026-07-07 19:00:00,2026-07-07 17:00:00,2026-07-07 17:54:25.620000,False,8.0,2026-07-07 18:31:19.610700,2026-07-07 18:31:19.610700,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:54:25.620000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,14.667,0.0,14.667,2.0,0.0,20.233,36.9,24.86,24.86,False,False,False,0.0,20.82,1.169935,heavy_rain,14.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
59-2026-07-07-L03,59,2026-07-07,Tuesday,return_home,activity-59-2026-07-07-004,return_home,Z5,Z5,2026-07-07 21:00:00,,,,False,8.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,19.423,32.089,31.85,31.85,False,False,False,0.0,29.691,0.338739,normal,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
60-2026-07-07-L01,60,2026-07-07,Tuesday,outbound,activity-60-2026-07-07-003,work,Z7,Z7,2026-07-07 08:08:32.940000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 08:08:32.940000,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,46.451,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 08:08:32.940000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,21.951,46.451,4.0,4.0,False,False,False,0.0,35.001,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
60-2026-07-07-L02,60,2026-07-07,Tuesday,return_home,activity-60-2026-07-07-003,return_home,Z7,Z7,2026-07-07 19:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.8,0.0,4.8,8.0,0.0,64.078,76.878,2.0,2.0,False,False,False,0.0,13.189,0.801615,heavy_rain,12.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
61-2026-07-07-L01,61,2026-07-07,Tuesday,outbound,activity-61-2026-07-07-002,work,Z5,Z1,2026-07-07 08:00:00,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:00:00,False,5.0,2026-07-07 10:13:41.563080,2026-07-07 10:13:41.563080,13.693,False,False,True,True,False,maximum_commute_time_exceeded,False,False,bus,bus,2,51.69,10.514,20.0,21.176,4.0,72.003,31.627,12.0,5.714,0.0,20.063,8.0,4.8,0.0,2026-07-07 08:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,16.562,0.0,16.562,20.0,19.741,77.39,133.693,10.0,10.0,False,False,False,0.0,28.834,,heavy_rain,30.514,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
61-2026-07-07-L02,61,2026-07-07,Tuesday,return_home,activity-61-2026-07-07-002,return_home,Z1,Z5,2026-07-07 19:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,37.927,15.714,12.0,10.213,2.0,78.311,0.0,0.0,0.0,10.0,37.927,12.0,15.714,0.0,2026-07-07 19:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,19.042,0.0,19.042,22.0,13.769,66.427,121.238,8.0,8.0,False,False,False,0.0,32.102,,heavy_rain,37.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
62-2026-07-07-L01,62,2026-07-07,Tuesday,outbound,activity-62-2026-07-07-002,work,Z4,Z7,2026-07-07 09:07:43.746667,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:07:43.746667,False,5.0,2026-07-07 10:25:05.743500,2026-07-07 10:25:05.743500,0.0,True,True,False,False,False,,False,True,bus,walk,1,31.465,5.714,12.0,13.751,2.0,40.902,31.465,12.0,5.714,0.0,0.0,0.0,0.0,8.889,2026-07-07 09:07:43.746667,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,9.708,0.0,9.708,20.889,5.0,41.77,77.367,7.0,7.0,False,False,False,0.0,27.429,,heavy_rain,26.602889,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
62-2026-07-07-L02,62,2026-07-07,Tuesday,between_activities,activity-62-2026-07-07-003,social_leisure,Z7,Z7,2026-07-07 19:07:39.660000,2026-07-07 20:30:00,2026-07-07 19:00:00,2026-07-07 19:07:39.660000,False,10.0,2026-07-07 20:28:13.633320,2026-07-07 20:28:13.633320,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:07:39.660000,bus,False,,False,False,bus,walk-bus-walk,True,4.8,0.0,4.8,8.0,0.0,67.766,80.566,2.0,2.0,False,False,False,0.0,13.812,0.801615,heavy_rain,12.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
62-2026-07-07-L03,62,2026-07-07,Tuesday,return_home,activity-62-2026-07-07-003,return_home,Z7,Z4,2026-07-07 22:30:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 22:30:00,bus,False,,False,False,bus,walk-bus-walk,True,11.0,0.0,11.0,10.0,0.0,59.944,80.944,2.0,2.0,False,False,False,0.0,17.996,0.313333,normal,21.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
63-2026-07-07-L01,63,2026-07-07,Tuesday,outbound,activity-63-2026-07-07-002,work,Z2,Z1,2026-07-07 09:54:37.440000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:54:37.440000,False,8.0,2026-07-07 10:22:21.876240,2026-07-07 10:22:21.876240,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:54:37.440000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.5,0.0,7.5,2.0,0.0,18.241,27.741,26.21,26.21,False,False,False,0.0,24.74,0.779862,heavy_rain,7.5,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
63-2026-07-07-L02,63,2026-07-07,Tuesday,return_home,activity-63-2026-07-07-002,return_home,Z1,Z2,2026-07-07 20:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,36.672,0.0,0.0,0.0,8.889,0.0,0.0,0.0,8.889,2026-07-07 20:00:00,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,17.778,0.0,12.894,36.672,4.0,4.0,False,False,False,0.0,34.998,,normal,17.777778,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
64-2026-07-07-L01,64,2026-07-07,Tuesday,outbound,activity-64-2026-07-07-002,work,Z4,Z7,2026-07-07 06:34:01.380000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:34:01.380000,False,5.0,2026-07-07 08:01:01.074480,2026-07-07 08:01:01.074480,1.018,True,True,False,False,False,,False,True,bus,walk,1,40.232,14.688,12.0,13.544,2.0,41.763,40.232,12.0,14.688,0.0,0.0,0.0,0.0,10.0,2026-07-07 06:34:01.380000,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,18.432,0.0,18.432,22.0,5.0,41.563,86.995,7.0,7.0,False,False,False,0.0,27.565,,normal,36.688,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
64-2026-07-07-L02,64,2026-07-07,Tuesday,between_activities,activity-64-2026-07-07-003,medical,Z7,Z4,2026-07-07 17:11:51.180000,2026-07-07 18:30:00,2026-07-07 17:00:00,2026-07-07 17:11:51.180000,False,5.0,2026-07-07 18:26:04.047060,2026-07-07 18:26:04.047060,0.0,True,True,False,False,False,,False,True,bus,walk,1,21.155,4.5,8.0,8.655,2.0,48.059,21.155,8.0,4.5,0.0,0.0,0.0,0.0,15.0,2026-07-07 17:11:51.180000,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,9.54,0.0,9.54,23.0,5.0,36.674,74.214,7.0,7.0,False,False,False,0.0,29.44,,heavy_rain,27.5,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
64-2026-07-07-L03,64,2026-07-07,Tuesday,between_activities,activity-64-2026-07-07-004,shopping,Z4,Z4,2026-07-07 21:01:21,2026-07-07 21:30:00,2026-07-07 20:00:00,2026-07-07 21:01:21,False,8.0,2026-07-07 21:22:00.933840,2026-07-07 21:22:00.933840,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:01:21,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,7.999,20.666,16.57,16.57,False,False,False,0.0,29.643,0.392793,normal,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
64-2026-07-07-L04,64,2026-07-07,Tuesday,return_home,activity-64-2026-07-07-004,return_home,Z4,Z4,2026-07-07 22:00:00,,,,False,3.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 22:00:00,walk,False,,False,False,walk,walk,True,0.0,0.0,0.0,0.0,0.0,40.55,40.55,0.0,0.0,False,False,False,0.0,4.8,,normal,40.55,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
65-2026-07-07-L01,65,2026-07-07,Tuesday,outbound,activity-65-2026-07-07-002,work,Z1,Z3,2026-07-07 09:22:04.740000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:22:04.740000,False,5.0,2026-07-07 10:13:26.049000,2026-07-07 10:13:26.049000,13.434,False,True,True,False,False,,True,False,walk,bus,1,20.063,4.8,8.0,7.263,2.0,26.292,0.0,0.0,0.0,10.0,20.063,8.0,4.8,0.0,2026-07-07 09:22:04.740000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.0,0.0,8.0,18.0,5.0,20.355,51.355,6.0,6.0,False,False,False,0.0,27.375,,heavy_rain,22.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
65-2026-07-07-L02,65,2026-07-07,Tuesday,return_home,activity-65-2026-07-07-002,return_home,Z3,Z1,2026-07-07 19:30:00,,,,False,8.0,,,,,,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,20.558,30.558,26.52,26.52,False,False,False,0.0,22.29,0.821223,heavy_rain,8.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
66-2026-07-07-L01,66,2026-07-07,Tuesday,outbound,activity-66-2026-07-07-003,work,Z5,Z7,2026-07-07 08:24:35.400000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:24:35.400000,False,5.0,2026-07-07 09:25:00,2026-07-07 09:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,60.41,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 08:24:35.400000,metro,False,,False,False,metro,walk-metro-walk,True,6.048,0.0,6.048,25.0,0.0,29.362,60.41,5.0,5.0,False,False,False,0.0,35.0,,heavy_rain,25.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
66-2026-07-07-L02,66,2026-07-07,Tuesday,between_activities,activity-66-2026-07-07-004,social_leisure,Z7,Z7,2026-07-07 20:42:35.293333,2026-07-07 21:30:00,2026-07-07 19:30:00,2026-07-07 20:42:35.293333,False,5.0,2026-07-07 21:25:00,2026-07-07 21:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,42.412,0.0,0.0,0.0,8.889,0.0,0.0,0.0,8.889,2026-07-07 20:42:35.293333,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,17.778,0.0,18.634,42.412,4.0,4.0,False,False,False,0.0,35.001,,normal,17.777778,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
66-2026-07-07-L03,66,2026-07-07,Tuesday,return_home,activity-66-2026-07-07-004,return_home,Z7,Z5,2026-07-07 22:30:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,24.501,11.0,8.0,5.501,2.0,47.362,24.501,8.0,11.0,0.0,0.0,0.0,0.0,12.0,2026-07-07 22:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,17.0,0.0,17.0,20.0,5.0,34.863,76.863,7.0,7.0,False,False,False,0.0,32.317,,normal,31.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
67-2026-07-07-L01,67,2026-07-07,Tuesday,outbound,activity-67-2026-07-07-003,work,Z7,Z7,2026-07-07 08:05:34.560000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 08:05:34.560000,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,49.424,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 08:05:34.560000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,24.924,49.424,4.0,4.0,False,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
67-2026-07-07-L02,67,2026-07-07,Tuesday,return_home,activity-67-2026-07-07-003,return_home,Z7,Z7,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,False,False,bus,bus,2,41.152,8.5,16.0,16.652,4.0,29.424,20.754,8.0,4.5,0.0,20.398,8.0,4.0,0.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,13.0,0.0,13.0,16.0,10.0,41.576,80.576,8.0,8.0,False,False,False,0.0,25.744,,heavy_rain,24.5,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
68-2026-07-07-L01,68,2026-07-07,Tuesday,outbound,activity-68-2026-07-07-002,out_of_home_family_activity,Z6,Z6,2026-07-07 08:03:30.360000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 08:03:30.360000,False,8.0,2026-07-07 08:53:03.729300,2026-07-07 08:53:03.729300,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:03:30.360000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,13.333,0.0,13.333,2.0,0.0,34.222,49.556,39.39,39.39,False,False,False,0.0,21.744,1.087582,heavy_rain,13.333,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
68-2026-07-07-L02,68,2026-07-07,Tuesday,between_activities,activity-68-2026-07-07-003,out_of_home_family_activity,Z6,Z9,2026-07-07 10:18:28.560000,2026-07-07 11:30:00,2026-07-07 10:00:00,2026-07-07 10:18:28.560000,False,8.0,2026-07-07 11:20:04.994700,2026-07-07 11:20:04.994700,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 10:18:28.560000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,9.905,0.0,9.905,2.0,0.0,49.702,61.607,72.16,72.16,False,False,False,0.0,29.624,0.520403,normal,9.905,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
68-2026-07-07-L03,68,2026-07-07,Tuesday,return_home,activity-68-2026-07-07-003,return_home,Z9,Z6,2026-07-07 21:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,16.0,0.0,16.0,2.0,0.0,45.844,63.844,72.16,72.16,False,False,False,0.0,32.117,0.356757,normal,16.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
69-2026-07-07-L01,69,2026-07-07,Tuesday,outbound,activity-69-2026-07-07-002,work,Z9,Z9,2026-07-07 06:25:00.480000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:25:00.480000,False,8.0,2026-07-07 07:03:34.246800,2026-07-07 07:03:34.246800,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:25:00.480000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,16.0,0.0,16.0,2.0,0.0,20.563,38.563,34.65,34.65,False,False,False,0.0,31.073,0.346667,normal,16.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
69-2026-07-07-L02,69,2026-07-07,Tuesday,between_activities,activity-69-2026-07-07-003,visit,Z9,Z9,2026-07-07 17:06:29.700000,2026-07-07 18:30:00,2026-07-07 17:00:00,2026-07-07 17:06:29.700000,False,8.0,2026-07-07 17:48:37.362300,2026-07-07 17:48:37.362300,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:06:29.700000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,15.0,0.0,15.0,2.0,0.0,25.128,42.128,29.54,29.54,False,False,False,0.0,20.91,0.941176,heavy_rain,15.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
69-2026-07-07-L03,69,2026-07-07,Tuesday,return_home,activity-69-2026-07-07-003,return_home,Z9,Z9,2026-07-07 22:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 22:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,16.0,0.0,16.0,2.0,0.0,21.353,39.353,37.58,37.58,False,False,False,0.0,32.969,0.346667,normal,16.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
7-2026-07-07-L01,7,2026-07-07,Tuesday,outbound,activity-7-2026-07-07-002,work,Z1,Z1,2026-07-07 08:49:52.380000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:49:52.380000,False,5.0,2026-07-07 09:25:00,2026-07-07 09:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,35.127,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 08:49:52.380000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,10.627,35.127,4.0,4.0,False,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
7-2026-07-07-L02,7,2026-07-07,Tuesday,return_home,activity-7-2026-07-07-002,return_home,Z1,Z1,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,35.127,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,10.627,35.127,4.0,4.0,False,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
70-2026-07-07-L01,70,2026-07-07,Tuesday,outbound,activity-70-2026-07-07-002,work,Z6,Z6,2026-07-07 09:44:44.340000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:44:44.340000,False,8.0,2026-07-07 10:22:39.413160,2026-07-07 10:22:39.413160,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:44:44.340000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.0,0.0,10.0,2.0,0.0,25.918,37.918,34.6,34.6,False,False,False,0.0,24.606,0.809458,heavy_rain,10.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
70-2026-07-07-L02,70,2026-07-07,Tuesday,return_home,activity-70-2026-07-07-002,return_home,Z6,Z6,2026-07-07 20:00:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,21.489,34.156,34.6,34.6,False,False,False,0.0,29.677,0.356757,normal,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
71-2026-07-07-L01,71,2026-07-07,Tuesday,outbound,activity-71-2026-07-07-002,work,Z5,Z7,2026-07-07 06:56:53.640000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:56:53.640000,False,5.0,2026-07-07 07:52:00,2026-07-07 07:52:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,55.106,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,2026-07-07 06:56:53.640000,metro,False,,False,False,metro,walk-metro-walk,True,3.744,0.0,3.744,22.0,0.0,29.362,55.106,5.0,5.0,False,False,False,0.0,35.0,,normal,22.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
71-2026-07-07-L02,71,2026-07-07,Tuesday,between_activities,activity-71-2026-07-07-003,social_leisure,Z7,Z5,2026-07-07 17:04:24.180000,2026-07-07 18:30:00,2026-07-07 17:00:00,2026-07-07 17:04:24.180000,False,5.0,2026-07-07 18:24:12.045120,2026-07-07 18:24:12.045120,0.0,True,True,False,False,False,,True,False,walk,bus,1,32.316,5.714,12.0,14.602,2.0,42.482,0.0,0.0,0.0,10.0,32.316,12.0,5.714,0.0,2026-07-07 17:04:24.180000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.834,0.0,8.834,22.0,5.0,43.964,79.798,7.0,7.0,False,False,False,0.0,27.129,,heavy_rain,27.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
71-2026-07-07-L03,71,2026-07-07,Tuesday,return_home,activity-71-2026-07-07-003,return_home,Z5,Z5,2026-07-07 22:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 22:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,13.786,26.453,26.36,26.36,False,False,False,0.0,32.981,0.33,normal,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
72-2026-07-07-L01,72,2026-07-07,Tuesday,outbound,activity-72-2026-07-07-003,work,Z8,Z1,2026-07-07 08:23:39,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:23:39,False,5.0,2026-07-07 09:25:00,2026-07-07 09:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,61.35,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 08:23:39,metro,False,,False,False,metro,walk-metro-walk,True,6.048,0.0,6.048,25.0,0.0,30.302,61.35,5.0,5.0,False,False,False,0.0,35.0,,heavy_rain,25.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
72-2026-07-07-L02,72,2026-07-07,Tuesday,return_home,activity-72-2026-07-07-003,return_home,Z1,Z8,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,32.622,6.857,12.0,13.765,2.0,45.342,0.0,0.0,0.0,10.0,32.622,12.0,6.857,0.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,11.897,0.0,11.897,22.0,5.0,44.067,82.964,7.0,7.0,False,False,False,0.0,27.811,,heavy_rain,28.857,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
73-2026-07-07-L01,73,2026-07-07,Tuesday,outbound,activity-73-2026-07-07-002,work,Z4,Z7,2026-07-07 06:18:56.100000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:18:56.100000,False,8.0,2026-07-07 07:02:10.245960,2026-07-07 07:02:10.245960,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:18:56.100000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,30.57,43.236,50.03,50.03,False,False,False,0.0,32.079,0.33,normal,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
