seed,policy,agent_id,day_type,age_group,digital_access,family_assistance,nondigital_unassisted,coupon_policy,coupon_eligible,coupon_reached,coupon_participated,coupon_awarded,public_coupon_participated,elder_reserve_reached,coupon_pool_type,coupon_allocation_rank,coupon_access_channel,public_participation_probability,public_participation_draw,public_dispatch_rank,elder_reserve_rank,community_phone_covered,community_phone_coverage_draw
47,C2_elder_limited,73,workday,18-39,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.8,0.5897147933931579,0.2916764306245148,0.56164181870556,False,0.8298070436385216
47,C2_elder_limited,74,workday,18-39,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.8,0.5633877869748753,0.7358131608761393,0.1393636239587021,False,0.19148140979150963
47,C2_elder_limited,75,workday,18-39,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.8,0.23370401917388134,0.40050598292742756,0.4314353540365547,False,0.2487475061596535
47,C2_elder_limited,76,workday,18-39,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.8,0.759450548906898,0.30331679110231274,0.3700981667452768,False,0.5182037635032596
47,C2_elder_limited,77,workday,18-39,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.8,0.4020695712027807,0.5905640106120754,0.12252662459086124,False,0.7278547916591123
47,C2_elder_limited,78,workday,18-39,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.8,0.19519690199541231,0.6993297800557896,0.6809774778485634,False,0.8006539346723054
47,C2_elder_limited,79,workday,18-39,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.8,0.7358619070635776,0.6205350167711334,0.05622833943405759,False,0.1393666787382001
47,C2_elder_limited,80,workday,18-39,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.8,0.9872268987148985,0.22169649820325454,0.33412731929855827,False,0.5906147939727759
47,C2_elder_limited,81,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.04804656601093773,0.9524291700556599,0.13979502364139,False,0.3509322043062506
47,C2_elder_limited,82,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.37251560941670026,0.098762517999013,0.5844145369658192,False,0.3909391771908703
47,C2_elder_limited,83,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.09247634861696916,0.8189482083378243,0.45488662335520236,False,0.08459067474770222
47,C2_elder_limited,84,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.8905009913643225,0.5431340410741443,0.6989326614446855,False,0.8504632109908388
47,C2_elder_limited,85,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.13931765153550116,0.05323780863341677,0.6224707654508497,False,0.371481958018949
47,C2_elder_limited,86,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.3801213563762875,0.9832784994209435,0.03302036218407029,False,0.1679223366345961
47,C2_elder_limited,87,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.4293161335729293,0.6091717515842512,0.19280217695992471,False,0.8776375411528431
47,C2_elder_limited,88,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.022604611772671594,0.998917655687901,0.4643138501857038,False,0.553174583771757
47,C2_elder_limited,89,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.09681893033070736,0.05758539032389964,0.7738935804585247,False,0.48282530255739475
47,C2_elder_limited,90,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.22511848019864952,0.5466055288497835,0.8933984310676284,False,0.7834427151717429
47,C2_elder_limited,91,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.7068220040365752,0.8204061328310217,0.032174834402171164,False,0.9817164259144844
47,C2_elder_limited,92,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.6440318712653901,0.2836744986023225,0.6013366808873559,False,0.6858651634342829
47,C2_elder_limited,93,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.5069614314580952,0.2066286684286442,0.17972611650913592,False,0.5486707228781086
47,C2_elder_limited,94,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.9710413530848062,0.5894151330217422,0.5739475253422517,False,0.16985569391020688
47,C2_elder_limited,95,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.6185657469182255,0.39462659714976656,0.5270235396746203,False,0.28826457563465685
47,C2_elder_limited,96,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.9871434358897202,0.009261477261544807,0.6594755253444237,False,0.6609512759902384
47,C2_elder_limited,97,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.7403592144356471,0.3751540840260987,0.10901647417108092,False,0.4463486847451574
47,C2_elder_limited,98,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.1355888661928974,0.2468272742805666,0.8917640408194392,False,0.6828729333979185
47,C2_elder_limited,99,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.9819065406864862,0.4460900063604982,0.07174871073777545,False,0.9951200095287274
47,C2_elder_limited,100,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.8885926048293811,0.1508016518479593,0.1491985688630499,False,0.29015690715158904
47,C2_elder_limited,101,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.34797594513065616,0.839101981933461,0.6198444478642666,False,0.6130687499532921
47,C2_elder_limited,102,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.3289392945331975,0.7474907699126409,0.39234773592060485,False,0.5154761036118817
47,C2_elder_limited,103,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.7763697566641167,0.05192831100740609,0.2625997620356428,False,0.12566987607353386
47,C2_elder_limited,104,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.3264878851549833,0.7269763180015034,0.12294696588742966,False,0.9739853730935988
47,C2_elder_limited,105,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.9735847561927128,0.29447180444921234,0.6325945829047991,False,0.5453123467087002
47,C2_elder_limited,106,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.991357078405572,0.48755240598011546,0.9129860160100561,False,0.11320809161341147
47,C2_elder_limited,107,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.17043390442963816,0.2635637058680893,0.2780027031505181,False,0.6915652377150276
47,C2_elder_limited,108,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.5948584378999799,0.8895999251992062,0.4165984094659339,False,0.6787264185059965
47,C2_elder_limited,109,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.41991739897873526,0.29084128625313754,0.8419402844446672,False,0.8806683754346587
47,C2_elder_limited,110,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.3984148972815721,0.29905704836747166,0.6632226578790007,False,0.8731591280533
47,C2_elder_limited,111,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.5065314057361896,0.8497773389184105,0.35192293284579296,False,0.09852174516144967
47,C2_elder_limited,112,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.6830021589010427,0.30630160109499477,0.311609720429839,False,0.27267156588788904
47,C2_elder_limited,113,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.016032115981278783,0.06936823068612905,0.46322551301421555,False,0.32234314800627223
47,C2_elder_limited,114,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.19229958023615454,0.9265402766891071,0.5754408812252488,False,0.6558521130375699
47,C2_elder_limited,115,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.9065633860119992,0.861322778035315,0.6784879417147684,False,0.7989816281757578
47,C2_elder_limited,116,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.06428683619486932,0.5974784178843282,0.37663525015254185,False,0.34445356829321644
47,C2_elder_limited,117,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.3679127157404725,0.5257951522504088,0.8985715989103025,False,0.8756821952310507
47,C2_elder_limited,118,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.9236457562005816,0.693839636043269,0.004284962186183331,False,0.6229122027865125
47,C2_elder_limited,119,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.6105022819191205,0.6387574789675994,0.08963948154025138,False,0.3096622802172578
47,C2_elder_limited,120,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.0745171455326745,0.5192953625305223,0.35957072124127265,False,0.580025255707473
47,C2_elder_limited,121,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.4230081668557193,0.3555935952173301,0.6266727485078603,False,0.5072524346496244
47,C2_elder_limited,122,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.4633360503115384,0.19171122928461176,0.611678001749571,False,0.8772812767614819
47,C2_elder_limited,123,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.8883314912978326,0.4929374900980408,0.9207428352537249,False,0.12047222604424185
47,C2_elder_limited,124,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.18783171554798805,0.8871438782568966,0.39540524024886814,False,0.15064056017695526
47,C2_elder_limited,125,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.7442524883291852,0.8348771044168025,0.5943257063544367,False,0.8505604011121485
47,C2_elder_limited,126,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.8569740700185046,0.8687235310437449,0.015025368887429977,False,0.20223043395381501
47,C2_elder_limited,127,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.2983793973728351,0.6289936288901296,0.1821961366713392,False,0.3215335194874603
47,C2_elder_limited,128,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.8524616958144425,0.07488048595679458,0.902481802022734,False,0.3945801452591609
47,C2_elder_limited,129,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.16199742143247123,0.7323339607494368,0.7771132291659564,False,0.9791044177888879
47,C2_elder_limited,130,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.5266533729314661,0.9781158781503895,0.8601586823505492,False,0.18295300299870537
47,C2_elder_limited,131,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.5765042664273896,0.3930601682926093,0.5836038240043524,False,0.8322986851163986
47,C2_elder_limited,132,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.2690472383443592,0.7251119930266472,0.7918406139239075,False,0.4725953038560514
47,C2_elder_limited,133,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.8132849288242717,0.828647090457599,0.6551705325379825,False,0.7917476420546644
47,C2_elder_limited,134,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.20517695741669878,0.9350848727796798,0.6299614257910835,False,0.9129388775539189
47,C2_elder_limited,135,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.6652354599902659,0.6608922032227523,0.9003291899547383,False,0.7817322498551184
47,C2_elder_limited,136,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.8477315547932798,0.3511139537001061,0.8058079392842624,False,0.7222999232931921
47,C2_elder_limited,137,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.0014579496417741352,0.11265822139218541,0.5091034583509834,False,0.8944176613395215
47,C2_elder_limited,138,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.39385369186642966,0.25753358120876063,0.8440116107155828,False,0.39045541021528407
47,C2_elder_limited,139,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.13313286565841603,0.5981792619471418,0.18571472046559917,False,0.48701995244367474
47,C2_elder_limited,140,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.7887303473391828,0.3659858824407149,0.7374069984300027,False,0.6658049207909529
47,C2_elder_limited,141,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.8840075535046178,0.7210548814900045,0.781643013650763,False,0.7508664573034494
47,C2_elder_limited,142,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.2350988441436156,0.9781237877359286,0.6291675026168537,False,0.25572436980989566
47,C2_elder_limited,143,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.08679992209952589,0.21071106033700857,0.6057877009222229,False,0.5471254145584733
47,C2_elder_limited,144,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.5856759863761503,0.15321727100770588,0.9981783912198183,False,0.676309295517574
47,C2_elder_limited,145,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.2398001230402438,0.9295891223252875,0.2500363459804693,False,0.4586108497295564
47,C2_elder_limited,146,workday,40-59,True,False,False,C2_elder_limited,False,False,False,False,False,False,,,none,0.65,0.0816620233392288,0.8871621226593117,0.2682949863430776,False,0.7991931024246957
47,C2_elder_limited,147,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,10,digital_self,0.45,0.63706697991373,0.7707377316614561,0.22419005089512423,False,0.6583587182296182
47,C2_elder_limited,148,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,40,family_proxy,0.45,0.022242202938072497,0.4748853475754708,0.8649250072789485,False,0.6244947458526896
47,C2_elder_limited,149,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,7,digital_self,0.45,0.8834509839789066,0.9679640288810237,0.15059723422455049,False,0.7028451818463144
47,C2_elder_limited,150,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,20,family_proxy,0.45,0.21982018615001075,0.8163197087998665,0.45361663301973804,False,0.5026853390676597
47,C2_elder_limited,151,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,35,digital_self,0.45,0.10418784635809054,0.3888306440309409,0.7466455697395226,False,0.36261383508775374
47,C2_elder_limited,152,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,23,family_proxy,0.45,0.18343345686972504,0.977323341844213,0.502728330910741,False,0.5443448236476867
47,C2_elder_limited,153,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,39,family_proxy,0.45,0.899009232442141,0.8172907724075607,0.8265465607358566,False,0.46525152635475175
47,C2_elder_limited,154,workday,60+,False,True,False,C2_elder_limited,True,True,False,False,False,True,,,family_proxy,0.45,0.5401885636974957,0.5761762889257833,0.9947762787102373,False,0.09130220354471029
47,C2_elder_limited,155,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,12,family_proxy,0.45,0.1014702114497501,0.6840151641254401,0.3078255850342775,False,0.07000386538665097
47,C2_elder_limited,156,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,32,family_proxy,0.45,0.617526157884748,0.942704104980696,0.6247972853466951,False,0.8491707621965043
47,C2_elder_limited,157,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,17,digital_self,0.45,0.19420943753565065,0.13334719935933537,0.3336910107110788,False,0.9612243870998514
47,C2_elder_limited,158,workday,60+,False,False,True,C2_elder_limited,False,False,False,False,False,False,,,none,0.45,0.0906947585319841,0.28383896707680745,0.49935497982323124,True,0.12548341915260325
47,C2_elder_limited,159,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,19,digital_self,0.45,0.1698864468856639,0.42227204408172464,0.3877717415240874,False,0.6504779770789867
47,C2_elder_limited,160,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,34,digital_self,0.45,0.031170349374985203,0.6679085960044349,0.7050142416900255,False,0.05812996925913401
47,C2_elder_limited,161,workday,60+,False,False,True,C2_elder_limited,False,False,False,False,False,False,,,none,0.45,0.6242683459503658,0.3294347711230379,0.7517059719546698,False,0.5465068839111892
47,C2_elder_limited,162,workday,60+,False,False,True,C2_elder_limited,False,False,False,False,False,False,,,none,0.45,0.31577352035121564,0.7405157783309895,0.389117060720706,False,0.4556591448020622
47,C2_elder_limited,163,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,6,family_proxy,0.45,0.7431521165685061,0.02623461755017587,0.1373107342790371,False,0.9852781302902341
47,C2_elder_limited,164,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,4,family_proxy,0.45,0.711018867590289,0.46071870400629733,0.10297154393775129,False,0.029066534864103072
47,C2_elder_limited,165,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,1,digital_self,0.45,0.751041710674141,0.039163572056099834,0.0618483076196781,False,0.09731434434010443
47,C2_elder_limited,166,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,21,digital_self,0.45,0.22106292610180583,0.41370893262483294,0.4676078398019139,False,0.5674098288290534
47,C2_elder_limited,167,workday,60+,False,False,True,C2_elder_limited,False,False,False,False,False,False,,,none,0.45,0.4933077002508776,0.42565383946140645,0.015224258888593235,True,0.012265046014934496
47,C2_elder_limited,168,workday,60+,True,True,False,C2_elder_limited,True,True,False,False,False,True,,,digital_self,0.45,0.5978276601504982,0.6904891116493382,0.9848459134051746,False,0.8289475683225781
47,C2_elder_limited,169,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,16,digital_self,0.45,0.45052870499841324,0.5928445463528218,0.33133398507945167,False,0.603665268292111
47,C2_elder_limited,170,workday,60+,True,False,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,15,digital_self,0.45,0.3529130419407461,0.1560326828883459,0.3197762478071773,False,0.7386859423688774
47,C2_elder_limited,171,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,5,family_proxy,0.45,0.7761086805460605,0.5180324635332003,0.1167626544907539,False,0.14930850779505253
47,C2_elder_limited,172,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,27,digital_self,0.45,0.25443417808003455,0.9275962582451138,0.5787297818717996,False,0.4721889608246473
47,C2_elder_limited,173,workday,60+,False,False,True,C2_elder_limited,False,False,False,False,False,False,,,none,0.45,0.47043913780412117,0.5019310280470775,0.029414427349559954,False,0.849942832389382
47,C2_elder_limited,174,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,37,digital_self,0.45,0.7947518610148451,0.37693419304851156,0.810451288037036,False,0.04367901182538116
47,C2_elder_limited,175,workday,60+,False,False,True,C2_elder_limited,False,False,False,False,False,False,,,none,0.45,0.9176235462671659,0.27497555970796234,0.6371536090354916,False,0.8361697890788452
47,C2_elder_limited,176,workday,60+,True,False,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,13,digital_self,0.45,0.12646372390319038,0.3873215363330973,0.30908968703316436,False,0.9942621709385323
47,C2_elder_limited,177,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,33,family_proxy,0.45,0.9740395976114861,0.49341037046715713,0.6402747982378094,False,0.9466053181726286
47,C2_elder_limited,178,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,25,digital_self,0.45,0.5586719849035264,0.6947886879260274,0.5471330737415644,False,0.20535143156512825
47,C2_elder_limited,179,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,3,digital_self,0.45,0.15593797608346047,0.9685774952352079,0.09512786857904018,False,0.8501801605768198
47,C2_elder_limited,180,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,18,family_proxy,0.45,0.9168496183681424,0.1366986363254065,0.36153394462559296,False,0.40899400274283987
47,C2_elder_limited,181,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,28,family_proxy,0.45,0.6540026130221711,0.7746438027453921,0.5841465655509094,False,0.37722465902064845
47,C2_elder_limited,182,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,22,digital_self,0.45,0.267187369095201,0.428779739326399,0.48161510605333485,False,0.9911251327799069
47,C2_elder_limited,183,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,8,family_proxy,0.45,0.6786732241353054,0.8797711465865912,0.16369130072260746,False,0.764993947359978
47,C2_elder_limited,184,workday,60+,True,False,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,31,digital_self,0.45,0.5051989317097821,0.06345996411221216,0.621392212320462,False,0.20084807354949558
47,C2_elder_limited,185,workday,60+,False,False,True,C2_elder_limited,False,False,False,False,False,False,,,none,0.45,0.4362133853325747,0.8938663524458457,0.5432291170698218,True,0.23997599933851466
47,C2_elder_limited,186,workday,60+,True,False,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,24,digital_self,0.45,0.34705128440253863,0.14208401581029576,0.5350860706982385,False,0.18245519085836132
47,C2_elder_limited,187,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,38,digital_self,0.45,0.10322235096140414,0.8845110669127408,0.8109016987741468,False,0.6931194938399435
47,C2_elder_limited,188,workday,60+,False,False,True,C2_elder_limited,False,False,False,False,False,False,,,none,0.45,0.6763263106160049,0.10595356282522703,0.5366555685770882,False,0.9598461876453664
47,C2_elder_limited,189,workday,60+,True,False,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,11,digital_self,0.45,0.43225743487416857,0.9425219597046983,0.2904764865816004,False,0.5615168489956776
47,C2_elder_limited,190,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,29,digital_self,0.45,0.345993192927823,0.8327809268981214,0.6062869978124663,False,0.3762382399682232
47,C2_elder_limited,191,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,14,digital_self,0.45,0.6505737467914452,0.9838039006910455,0.3106669880301537,False,0.4077096076425745
47,C2_elder_limited,192,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,26,family_proxy,0.45,0.4409353314786924,0.4555540304777451,0.5511019083630205,False,0.14688502160302658
47,C2_elder_limited,193,workday,60+,True,False,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,2,digital_self,0.45,0.8849078122363107,0.64401166578362,0.06399999443946293,False,0.3918897995862732
47,C2_elder_limited,194,workday,60+,True,True,False,C2_elder_limited,True,True,False,False,False,True,,,digital_self,0.45,0.6404645541271138,0.7234712739262473,0.9916743451533406,False,0.7380222089921229
47,C2_elder_limited,195,workday,60+,False,True,False,C2_elder_limited,True,True,False,False,False,True,,,family_proxy,0.45,0.40854798021962724,0.6775418601300878,0.9107040834123001,False,0.7916761480652265
47,C2_elder_limited,196,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,9,family_proxy,0.45,0.7741483110239401,0.997574643384596,0.19283746237832447,False,0.14277074122594338
47,C2_elder_limited,197,workday,60+,True,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,30,digital_self,0.45,0.32393360287401174,0.13093873341780846,0.6076373557028986,False,0.44503983841388234
47,C2_elder_limited,198,workday,60+,False,True,False,C2_elder_limited,True,True,False,False,False,True,,,family_proxy,0.45,0.6095776682024604,0.19079643394354653,0.8780391565172787,False,0.2762429704982088
47,C2_elder_limited,199,workday,60+,False,True,False,C2_elder_limited,True,True,False,True,False,True,elder_reserved,36,family_proxy,0.45,0.21114877965362977,0.2042833198442055,0.7550653267883036,False,0.6135929828215979
47,C2_elder_limited,200,workday,60+,False,False,True,C2_elder_limited,False,False,False,False,False,False,,,none,0.45,0.23948110900938951,0.984476130878372,0.4315936874134331,False,0.49716503471608614
47,C3_mixed,1,workday,18-39,True,False,False,C3_mixed,True,True,True,False,True,False,,,digital_self,0.8,0.5939598425686331,0.572419302617449,0.26045775338355065,False,0.03810914017187781
47,C3_mixed,2,workday,18-39,True,False,False,C3_mixed,True,True,True,False,True,False,,,digital_self,0.8,0.04845672517537915,0.5130580195364726,0.37954710804901476,False,0.8570713100959942
47,C3_mixed,3,workday,18-39,True,False,False,C3_mixed,True,True,True,False,True,False,,,digital_self,0.8,0.48787893361776247,0.6378065374026948,0.7341127387491688,False,0.3478208964999384
47,C3_mixed,4,workday,18-39,True,False,False,C3_mixed,True,True,False,False,False,False,,,digital_self,0.8,0.9410662517607734,0.03379606189305365,0.7868833276718987,False,0.9497174947289216
47,C3_mixed,5,workday,18-39,True,False,False,C3_mixed,True,True,False,False,False,False,,,digital_self,0.8,0.8838511259130615,0.2458388185862927,0.4377070446529236,False,0.7687184437515255
47,C3_mixed,6,workday,18-39,True,False,False,C3_mixed,True,True,False,False,False,False,,,digital_self,0.8,0.8608206392806941,0.6029581865625884,0.44259546469254585,False,0.9739464621814261
47,C3_mixed,7,workday,18-39,True,False,False,C3_mixed,True,True,True,False,True,False,,,digital_self,0.8,0.69996024125927,0.7504348351156203,0.6253715647277674,False,0.7128811124032639
47,C3_mixed,8,workday,18-39,True,False,False,C3_mixed,True,True,True,True,True,False,public,8,digital_self,0.8,0.2870469974139611,0.10703893672164966,0.3707603286036602,False,0.25161914234348903
47,C3_mixed,9,workday,18-39,True,False,False,C3_mixed,True,True,True,True,True,False,public,26,digital_self,0.8,0.15151884055292555,0.2195342320861421,0.5459614267597679,False,0.6380426101357464
47,C3_mixed,10,workday,18-39,True,False,False,C3_mixed,True,True,True,False,True,False,,,digital_self,0.8,0.7434445937138578,0.9217234447004299,0.4667164968405035,False,0.6997250916794628
47,C3_mixed,11,workday,18-39,True,False,False,C3_mixed,True,True,True,False,True,False,,,digital_self,0.8,0.4939286544165568,0.806147948425163,0.20300415783500586,False,0.5195908424772729
47,C3_mixed,12,workday,18-39,True,False,False,C3_mixed,True,True,True,True,True,False,public,18,digital_self,0.8,0.33750582499981596,0.17255251114398776,0.7460785562591992,False,0.5905923050798559
47,C3_mixed,13,workday,18-39,True,False,False,C3_mixed,True,True,True,True,True,False,public,6,digital_self,0.8,0.5108715621983808,0.07614758203560329,0.22634396665264356,False,0.9537103129073512
47,C3_mixed,14,workday,18-39,True,False,False,C3_mixed,True,True,True,False,True,False,,,digital_self,0.8,0.7251939816192634,0.6342437200842046,0.15198084726035044,False,0.04361270920100381
47,C3_mixed,15,workday,18-39,True,False,False,C3_mixed,True,True,True,False,True,False,,,digital_self,0.8,0.08087220572797246,0.5166296219851794,0.4582253235872568,False,0.33554657881435584
47,C3_mixed,16,workday,18-39,True,False,False,C3_mixed,True,True,True,True,True,False,public,27,digital_self,0.8,0.1946253570127669,0.23946376849627152,0.861432308640684,False,0.12978025438950702
47,C3_mixed,17,workday,18-39,True,False,False,C3_mixed,True,True,True,False,True,False,,,digital_self,0.8,0.4710528184300672,0.9433999727389945,0.3146882459770822,False,0.7131266148597755
